Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Url,Content,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,3.19,AH Gegrilde yorkham,"ca. 110 gPrijs per KG € 28,99",Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi197145/ah-gegrilde-yorkham,Inhoud en gewicht110 GramPortiegrootte: 28 gramAantal porties: 4,,,18 g,552 kJ (132 kcal),,,,2.5 g,,,,,,5.5 g,,,,,,,,,,,,0 g,,,3 g,,2.5 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,16.76,AH Jong belegen 48+ plakken 4-pack,per pakket,,False,False,https://www.ah.nl/producten/product/wi545545/ah-jong-belegen-48-plakken-4-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,3.49,AH Gerookte kipfilet,"ca. 125 gPrijs per KG € 27,89",,False,False,https://www.ah.nl/producten/product/wi192859/ah-gerookte-kipfilet,Inhoud en gewicht0.125 Kilogram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,3.19,Zandvliet Gelderse gekookte worst,"500 gPrijs per KG € 6,38",,False,False,https://www.ah.nl/producten/product/wi197430/zandvliet-gelderse-gekookte-worst,Inhoud en gewicht500 Gram,,,10 g,1291 kJ (312 kcal),,,,2.8 g,,,,,,29 g,,,,,,,,,,,,,,,,,10.5 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,3.39,Bifi The original 7-pack,"7 x 20 gPrijs per KG € 24,21",,False,False,https://www.ah.nl/producten/product/wi475409/bifi-the-original-7-pack,Inhoud en gewicht7 Stuks. 140 Gram7 x 20 g,,,25 g,2107 kJ (509 kcal),,,,1 g,,,,,,45 g,,,,,,,,,,,,,,,,,19 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,4.59,AH Mager spekblokjes,"250 gNormale prijs per KG € 18,36",Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi130255/ah-mager-spekblokjes,Inhoud en gewicht250 GramPortiegrootte: 125 gramAantal porties: 2,,,22 g,568 kJ (135 kcal),,,,0.5 g,,,,,,5 g,,,,,,,,,,,,0 g,,,2.9 g,,2.1 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,23.80,AH Goudse jong 48+ plakken voordeel 4-pack,per pakket,,False,False,https://www.ah.nl/producten/product/wi544669/ah-goudse-jong-48-plakken-voordeel-4-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,3.25,Johma Kip-samba salade,"175 gPrijs per KG € 18,57",,False,False,https://www.ah.nl/producten/product/wi193451/johma-kip-samba-salade,Inhoud en gewicht175 GramPortiegrootte: Een portie komt overeen met 15 gram salade; voldoende voor een belegde boterham.Aantal porties: 11 - 12,,,9.1 g,1510 kJ (365 kcal),,,,11.6 g,,,,,,31.1 g,,,,,,,,,,,,,,,,,2.5 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,3.39,AH Rosbief naturel,"ca. 110 gPrijs per KG € 30,79",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi417233/ah-rosbief-naturel,Inhoud en gewicht120 GramPortiegrootte: 12 gramAantal porties: 10,,,21 g,468 kJ (111 kcal),,,,0 g,,,,,,3 g,,,,,,,,,,,,0 g,,,1.5 g,,1.5 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,4.19,AH Goudse oud 48+ geraspt,"175 gPrijs per KG € 23,94",Nutri-Score E,False,False,https://www.ah.nl/producten/product/wi3853/ah-goudse-oud-48-geraspt,Inhoud en gewicht175 Gramca. 9 porties (20 g)Portiegrootte: 20 gramAantal porties: 9,,,26 g,1734 kJ (418 kcal),,,,2 g,,,,,,34 g,,,,,,,,,,,,0 g,,,9 g,,23 g,,
