Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt,Url
vlees-kip-vis-vega,4.09,AH Scharrel kipburger 4 stuks,"400 gPrijs per KG € 10,23",Nutri-Score C,False,False,,,12 g,1186 kJ (284 kcal),,,,18 g,,,,,,18 g,,,,,,,,,,,,1.2 g,,,13 g,,4.7 g,,,
vlees-kip-vis-vega,2.65,Vegetarische Slager Bratwurst,"160 gNormale prijs per KG € 16,56",,False,False,,,15 g,153 kcal (640 kJ),,7 mg,,5.3 g,,,,,,7.8 g,,,,,,,,,,,,0.8 g,,,,,1.2 g,,,
vlees-kip-vis-vega,1.69,Unox Gelderse rookworst magnetron,"100 gPrijs per KG € 16,90",,False,False,,,15 g,297 kcal (1242 kJ),,,,< 0.5 g,,,,,,27 g,,,,,,,,,,,,< 0.5 g,,,,,10 g,,,
vlees-kip-vis-vega,2.75,Vivera Kaasschnitzel,"150 gPrijs per KG € 18,33",,False,False,,,11 g,998 kJ (239 kcal),,,,21 g,,,,,,12 g,,,,,,,,,,,,0.7 g,,,,,7.8 g,,,
vlees-kip-vis-vega,4.49,AH Rundervink,4 stuks,Nutri-Score D,False,False,,,19 g,1026 kJ (247 kcal),,,,2.1 g,,,,,,18 g,,,,,,,,,,,,0.2 g,,,7.9 g,,8.1 g,,,
vlees-kip-vis-vega,3.69,AH Biologisch Rookworst,"250 gPrijs per KG € 14,76",Nutri-Score E,False,False,,,15 g,1046 kJ (252 kcal),,,,3 g,,,,,,20 g,,,,,,,,,,,,0 g,,,12 g,,8 g,,,
vlees-kip-vis-vega,3.99,AH Scharrel kipgehakt,"300 gPrijs per KG € 13,30",Nutri-Score C,False,False,,,19 g,959 kJ (231 kcal),,,,0.1 g,,,,,,17 g,,,,,,,,,,,,0.7 g,,,11 g,,5.8 g,,,
vlees-kip-vis-vega,4.49,AH Nasi bamivlees,"ca. 350 gPrijs per KG € 12,83",Nutri-Score A,False,False,,,23 g,506 kJ (120 kcal),,,,0 g,,,,,,3.1 g,,,,,,,,,,,,0 g,,,1.6 g,,1.2 g,,,
vlees-kip-vis-vega,3.99,AH Hamblokjes,"250 gPrijs per KG € 15,96",Nutri-Score D,False,False,,,15 g,622 kJ (149 kcal),,,,2 g,,,,,,9 g,,,,,,,,,,,,0 g,,,5.4 g,,3.5 g,,,
vlees-kip-vis-vega,5.49,Iglo Vissticks,"20 x 28 gNormale prijs per KG € 9,80",Nutri-Score B,False,False,,,12 g,905 kJ (216 kcal),,,,21 g,,,,,,9.1 g,,,,,,,,,,,,0.9 g,,,,,0.7 g,,,
vlees-kip-vis-vega,2.29,AH Braadworst,2 stuks,Nutri-Score D,False,False,,,20 g,1067 kJ (257 kcal),,,,1.4 g,,,,,,19 g,,,,,,,,,,,,0.07 g,,,9.9 g,,7.2 g,,,
vlees-kip-vis-vega,4.89,AH Rundertartaar,4 stuks,Nutri-Score B,False,False,,,20 g,716 kJ (171 kcal),,,,0.8 g,,,,,,9.8 g,,,,,,,,,,,,0 g,,,4.2 g,,4.3 g,,,
vlees-kip-vis-vega,2.29,AH Pannenkoekspek,"100 gPrijs per KG € 22,90",Nutri-Score E,False,False,,,15 g,1197 kJ (289 kcal),,,,1 g,,,,,,25 g,,,,,,,,,,,,0 g,,,12 g,,13 g,,,
vlees-kip-vis-vega,3.19,AH Catalaanse braadworst,"6 stuksPrijs per KG € 11,81",Nutri-Score D,False,False,,,19 g,1099 kJ (264 kcal),,,,2 g,,,,,,20 g,,,,,,,,,,,,0.2 g,,,11 g,,7.8 g,,,
vlees-kip-vis-vega,8.99,AH Scharrel kipfiletblokjes,"600 gPrijs per KG € 14,98",Nutri-Score A,False,False,,,25 g,482 kJ (114 kcal),,,,0 g,,,,,,1.2 g,,,,,,,,,,,,1.6 g,,,0.7 g,,0.5 g,,,
vlees-kip-vis-vega,7.79,AH Warmgerookte zalmmoten,"ca. 250 gPrijs per KG € 31,16",Nutri-Score D,False,False,,,21 g,913 kJ (219 kcal),,,,0.03 g,,,,,,15 g,,,,,,,,,,,,0 g,,,11 g,,3.1 g,,,
vlees-kip-vis-vega,2.57,AH Gehakt cordon bleu kaas en ham,"2 stuksPrijs per KG € 9,18",Nutri-Score D,False,False,,,17 g,1273 kJ (305 kcal),,,,14 g,,,,,,20 g,,,,,,,,,,,,0.7 g,,,10 g,,8.1 g,,,
vlees-kip-vis-vega,3.29,AH Scharrel kippenpoten 2 stuks,"ca. 600 gPrijs per KG € 5,48",Nutri-Score B,False,False,,,18 g,750 kJ (180 kcal),,,,0 g,,,,,,12 g,,,,,,,,,,,,0 g,,,8.2 g,,3.9 g,,,
vlees-kip-vis-vega,3.28,AH Scharrel gerookte kipfilet plakjes,"ca. 155 gPrijs per KG € 21,19",Nutri-Score B,False,False,,,24 g,488 kJ (115 kcal),,,,0.8 g,,,,,,1.8 g,,,,,,,,,,,,0 g,,,1.3 g,,0.5 g,,,
vlees-kip-vis-vega,8.49,AH Riblap,"ca. 700 gPrijs per KG € 12,13",Nutri-Score B,False,False,,,20 g,692 kJ (166 kcal),,,,0 g,,,,,,9.5 g,,,,,,,,,,,,0 g,,,4.1 g,,4.2 g,,,
vlees-kip-vis-vega,4.50,AH Scharrel kipfilet roerbakstukjes,"300 gPrijs per KG € 15,00",Nutri-Score A,False,False,,,25 g,482 kJ (114 kcal),,,,0 g,,,,,,1.2 g,,,,,,,,,,,,1.6 g,,,0.7 g,,0.5 g,,,
vlees-kip-vis-vega,9.49,AH Biologisch Kipfilet 2 stuks,"ca. 320 gPrijs per KG € 29,66",Nutri-Score A,False,False,,,24 g,438 kJ (103 kcal),,,,0 g,,,,,,0.8 g,,,,,,,,,,,,0 g,,,0.5 g,,0.3 g,,,
vlees-kip-vis-vega,2.49,AH Excellent Ultimate beef burger,per stuk,Nutri-Score D,False,False,,,19 g,1050 kJ (253 kcal),,,,1.4 g,,,,,,19 g,,,,,,,,,,,,0.01 g,,,8.3 g,,8.5 g,,,
vlees-kip-vis-vega,4.92,AH Gebakken kibbeling,"ca. 335 gPrijs per KG € 14,68",Nutri-Score C,False,False,,,16 g,950 kJ (227 kcal),,,,15 g,,,,,,11 g,,,,,,,,,,,,2 g,,,9.3 g,,1.2 g,,,
vlees-kip-vis-vega,7.99,Iglo Lekkerbekjes traditioneel,"4 x 120 gPrijs per KG € 16,65",Nutri-Score B,False,False,,,11 g,955 kJ (238 kcal),,,,19 g,,,,,,13 g,,,,,,,,,,,,0.5 g,,,,,1 g,,,
vlees-kip-vis-vega,3.15,Vegetarische Slager Vegetarische gehacktballetjes,"170 gNormale prijs per KG € 18,53",,False,False,,,16 g,747 kJ (179 kcal),,2.1 mg,,8.3 g,,,,,,8.7 g,,,,,,,,,,,,1.5 g,,,,,1.5 g,,,
vlees-kip-vis-vega,1.69,Princes Ansjovisfilets in olijfolie,"46 gPrijs per KG € 36,74",,False,False,,,23 g,761 kJ (182 kcal),,,,< 0.1 g,,,,,,10 g,,,,,,,,,,,,,,,,,1.7 g,,,
vlees-kip-vis-vega,4.49,AH Biologisch Biologische gerookte zalm,"100 gPrijs per KG € 44,90",Nutri-Score D,False,False,,,23 g,835 kJ (200 kcal),,,,0 g,,,,,,12 g,,,,,,,,,,,,0 g,,,9 g,,3 g,,,
vlees-kip-vis-vega,2.59,AH Lekkerbekjes,"3 x 100 gPrijs per KG € 8,63",Nutri-Score C,False,False,,,7.4 g,827 kJ (198 kcal),,,,17 g,,,,,,11 g,,,,,,,,,,,,0.7 g,,,7.8 g,,1.3 g,,,
vlees-kip-vis-vega,3.29,AH Hamreepjes,"200 gPrijs per KG € 16,45",Nutri-Score D,False,False,,,15 g,622 kJ (149 kcal),,,,2 g,,,,,,9 g,,,,,,,,,,,,0 g,,,5.4 g,,3.5 g,,,
vlees-kip-vis-vega,3.55,AH Varkenshaas,"per stukPrijs per KG € 14,80",Nutri-Score A,False,False,,,22 g,437 kJ (103 kcal),,,,0 g,,,,,,1.7 g,,,,,,,,,,,,0 g,,,0.8 g,,0.8 g,,,
vlees-kip-vis-vega,3.49,AH Veluwse rookworst fijn,"280 gNormale prijs per KG € 12,46",Nutri-Score E,False,False,,,14 g,1552 kJ (375 kcal),,,,1.1 g,,,,,,35 g,,,,,,,,,,,,0 g,14 g,7.2 g,,,14 g,,,
vlees-kip-vis-vega,4.99,AH Pangasiusfilet tuinkruiden,"ca. 310 gPrijs per KG € 16,10",,False,False,,,13 g,890 kJ (215 kcal),,,,6.5 g,,,,,,15 g,,,,,,,,,,,,0.2 g,7 g,4.5 g,,,2 g,,,
vlees-kip-vis-vega,4.09,AH Scharrel kipgehakt gekruid,"300 gPrijs per KG € 13,63",Nutri-Score D,False,False,,,16 g,813 kJ (195 kcal),,,,1.3 g,,,,,,14 g,,,,,,,,,,,,0.1 g,,,8.1 g,,4.5 g,,,
vlees-kip-vis-vega,3.39,AH Vegetarische kip stukjes,"300 gPrijs per KG € 11,30",Nutri-Score C,False,True,,,21 g,698 kJ (167 kcal),,4.4 mg,,2.2 g,,,,,,8 g,,,,,,,,,,,,0.9 g,,,7.2 g,,0.8 g,,,
vlees-kip-vis-vega,0.99,Vici Surimi sticks,"250 gPrijs per KG € 3,96",,False,False,,,6.8 g,522 kJ (124 kcal),,,,14 g,,,,,,4.9 g,,,,,,,,,,,,,,,,,0.4 g,,,
vlees-kip-vis-vega,2.92,AH Scharrel kipdijfilet 2 stuks,"ca. 195 gPrijs per KG € 14,95",Nutri-Score A,False,False,,,20 g,502 kJ (120 kcal),,,,0 g,,,,,,3.9 g,,,,,,,,,,,,2.2 g,,,2.3 g,,1.6 g,,,
vlees-kip-vis-vega,3.19,Valess Schnitzel,"2 x 90 gPrijs per KG € 17,72",,False,False,,535 mg,11 g,761 kJ (182 kcal),,2.8 mg,,15.9 g,,,,,,7.4 g,,,,,,,,,,,,3.6 g,,,,,0.9 g,,,
vlees-kip-vis-vega,9.99,AH Greenfields Runder sukadelappen,"ca. 700 gNormale prijs per KG € 14,27",Nutri-Score A,False,False,,,21 g,561 kJ (134 kcal),,,,0 g,,,,,,5.5 g,,,,,,,,,,,,0 g,,,2.5 g,,2.2 g,,,
vlees-kip-vis-vega,4.49,AH Biologisch Rundergehakt balletjes bio,12 stuks,Nutri-Score D,False,False,,,19 g,974 kJ (234 kcal),,,,1.2 g,,,,,,17 g,,,,,,,,,,,,0.2 g,,,7.3 g,,7.5 g,,,
vlees-kip-vis-vega,5.29,AH Scharrel kipdijfiletreepjes shoarma,"400 gPrijs per KG € 13,23",Nutri-Score C,False,False,,,18 g,694 kJ (166 kcal),,,,0.7 g,,,,,,10 g,,,,,,,,,,,,0.8 g,,,6.8 g,,2.9 g,,,
vlees-kip-vis-vega,3.99,AH Biologisch Rundertartaar,2 stuks,Nutri-Score A,False,False,,,20 g,526 kJ (125 kcal),,,,0.3 g,,,,,,4.9 g,,,,,,,,,,,,0 g,,,2.1 g,,2.2 g,,,
vlees-kip-vis-vega,9.84,Vegetarische Slager Pasta Pesto,per pakket,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlees-kip-vis-vega,3.79,AH Scharrel gebraden kipflakes kebab,"225 gPrijs per KG € 16,84",Nutri-Score B,False,False,,,19 g,652 kJ (156 kcal),,,,1.4 g,,,,,,8 g,,,,,,,,,,,,1.2 g,,,5.7 g,,2.3 g,,,
vlees-kip-vis-vega,4.99,AH Biologisch Mager rundergehakt,"300 gPrijs per KG € 16,63",Nutri-Score C,False,False,,,20 g,789 kJ (189 kcal),,,,0.3 g,,,,,,12 g,,,,,,,,,,,,0 g,,,5.2 g,,5.3 g,,,
vlees-kip-vis-vega,10.29,AH Greenfields Magere runderlappen,"ca. 720 gNormale prijs per KG € 14,29",Nutri-Score A,False,False,,,21 g,431 kJ (102 kcal),,,,0 g,,,,,,2 g,,,,,,,,,,,,0 g,,,1.1 g,,0.8 g,,,
vlees-kip-vis-vega,3.49,AH Scharrel gebraden kipfiletreep Italiaans,"150 gPrijs per KG € 23,27",Nutri-Score B,False,False,,,25 g,504 kJ (119 kcal),,,,1.3 g,,,,,,1.3 g,,,,,,,,,,,,1.1 g,,,0.6 g,,0.6 g,,,
vlees-kip-vis-vega,2.19,AH Scharrel kipburger 2 stuks,"200 gPrijs per KG € 10,95",Nutri-Score C,False,False,,,12 g,1186 kJ (284 kcal),,,,18 g,,,,,,18 g,,,,,,,,,,,,1.2 g,,,13 g,,4.7 g,,,
vlees-kip-vis-vega,3.35,Garden Gourmet Gouda kaasschnitzel,"2 x 90 gramPrijs per KG € 18,61",Nutri-Score B,False,True,,,16 g,947 kJ (226 kcal),,,,15 g,,,,,,10 g,,,,,,,,,,,,3.5 g,,,,,3.1 g,,,
vlees-kip-vis-vega,2.79,AH Uitgebakken ontbijtspek,"80 gPrijs per KG € 34,88",Nutri-Score E,False,False,,,35 g,1900 kJ (455 kcal),,,,0.5 g,,,,,,35 g,,,,,,,,,,,,0 g,,,21 g,,14 g,,,
vlees-kip-vis-vega,6.48,AH Greenfields Hachee,"ca. 500 gNormale prijs per KG € 12,96",Nutri-Score A,False,False,,,22 g,511 kJ (121 kcal),,,,0.9 g,,,,,,3.3 g,,,,,,,,,,,,0 g,,,1.5 g,,1.3 g,,,
vlees-kip-vis-vega,2.59,AH Ribkarbonade,"2 stuksPrijs per KG € 8,63",Nutri-Score A,False,False,,,23 g,635 kJ (151 kcal),,,,0 g,,,,,,6.6 g,,,,,,,,,,,,0 g,,,3.5 g,,2.6 g,,,
vlees-kip-vis-vega,3.59,AH Scharrel kipfilet 1 stuk,"ca. 200 gPrijs per KG € 17,10",Nutri-Score A,False,False,,,23 g,454 kJ (107 kcal),,,,0 g,,,,,,1.7 g,,,,,,,,,,,,0 g,,,1.1 g,,0.6 g,,,
vlees-kip-vis-vega,2.99,AH Scharrel gerookte kipreepjes,"ca. 150 gPrijs per KG € 19,93",Nutri-Score B,False,False,,,20 g,415 kJ (98 kcal),,,,2 g,,,,,,1 g,,,,,,,,,,,,0.5 g,,,0.4 g,,0.5 g,,,
vlees-kip-vis-vega,3.49,AH Scharrel kipburger,"250 gPrijs per KG € 13,96",Nutri-Score C,False,False,,,17 g,768 kJ (185 kcal),,,,0.8 g,,,,,,12 g,,,,,,,,,,,,2.7 g,,,6.9 g,,3.8 g,,,
vlees-kip-vis-vega,7.99,AH Scharrel kipdijfiletreepjes shoarma,"650 gPrijs per KG € 12,29",Nutri-Score C,False,False,,,18 g,694 kJ (166 kcal),,,,0.7 g,,,,,,10 g,,,,,,,,,,,,0.8 g,,,6.8 g,,2.9 g,,,
vlees-kip-vis-vega,4.59,AH Excellent Black angus burger,"2 stuksPrijs per KG € 18,36",Nutri-Score D,False,False,,,19 g,697 kJ (167 kcal),,,,1.3 g,,,,,,9.5 g,,,,,,,,,,,,0.02 g,,,4.1 g,,4.2 g,,,
vlees-kip-vis-vega,4.42,AH Schouderkarbonade,"3 stuksPrijs per KG € 7,13",Nutri-Score B,False,False,,,19 g,767 kJ (184 kcal),,,,0 g,,,,,,12 g,,,,,,,,,,,,0 g,,,6.4 g,,4.7 g,,,
vlees-kip-vis-vega,3.75,Garden Gourmet Spinazie kaas rondo,"2 x 90 gramPrijs per KG € 20,83",Nutri-Score B,False,False,,,11 g,947 kJ (227 kcal),,,,18 g,,,,,,12 g,,,,,,,,,,,,3.7 g,,,,,3.3 g,,,
vlees-kip-vis-vega,1.89,AH Ontbijtspek,"85 gPrijs per KG € 22,24",Nutri-Score E,False,False,,,15 g,1263 kJ (305 kcal),,,,0.5 g,,,,,,27 g,,,,,,,,,,,,0 g,,,16 g,,11 g,,,
vlees-kip-vis-vega,2.19,Beretta Pancetta blokjes,"100 gPrijs per KG € 21,90",,False,False,,,18 g,1462 kJ (353 kcal),,,,0.5 g,,,,,,31 g,,,,,,,,,,,,,,,,,13 g,,,
vlees-kip-vis-vega,2.85,Vivera Kipstukjes,"160 gPrijs per KG € 17,81",,False,False,,,15 g,702 kJ (169 kcal),,2.1 mg,,2.7 g,,,,,,9.5 g,,,,,,,,,,,,5.3 g,,,,,1.1 g,,,
vlees-kip-vis-vega,3.25,AH Speklap,"2 stuksPrijs per KG € 13,00",Nutri-Score D,False,False,,,17 g,1325 kJ (320 kcal),,,,0 g,,,,,,28 g,,,,,,,,,,,,0 g,,,16 g,,11 g,,,
vlees-kip-vis-vega,3.49,AH Grote garnalen,"100 gPrijs per KG € 34,90",Nutri-Score B,False,False,,,17 g,315 kJ (74 kcal),,,,0 g,,,,,,0.7 g,,,,,,,,,,,,0 g,,,0.5 g,,0.2 g,,,
vlees-kip-vis-vega,3.99,Beyond Meat Mince,"300 gPrijs per KG € 13,30",,True,True,,,15 g,989 kJ (238 kcal),,,,4.8 g,,,,,,17 g,,,,,,,,,,,,,,,,,5.7 g,,,
vlees-kip-vis-vega,2.99,AH Scharrel kipnugget,"200 gPrijs per KG € 14,95",Nutri-Score B,False,False,,,13 g,878 kJ (210 kcal),,,,17 g,,,,,,9.9 g,,,,,,,,,,,,0.2 g,,,7.8 g,,2 g,,,
vlees-kip-vis-vega,8.99,AH Verse mosselen,"2 kgPrijs per KG € 20,43",Nutri-Score A,False,False,,,14 g,406 kJ (96 kcal),,,,5.5 g,,,,,,2 g,,,,,,,,,,,,0 g,,,1.8 g,,0.5 g,,,
vlees-kip-vis-vega,14.49,AH Zalmfilet,"ca. 580 gPrijs per KG € 24,99",Nutri-Score A,False,False,,,19 g,915 kJ (220 kcal),,,,0 g,,,,,,16 g,,,,,,,,,,,,0 g,,,14 g,,2.5 g,,,
vlees-kip-vis-vega,1.49,AH Sappige magere rookworst,"250 gPrijs per KG € 5,96",Nutri-Score D,False,False,,,16 g,984 kJ (237 kcal),,,,0.5 g,,,,,,19 g,,,,,,,,,,,,0 g,,,12 g,,7 g,,,
vlees-kip-vis-vega,2.99,Iglo Lekkerbekje sticks,"8 x 28 gNormale prijs per KG € 13,35",,False,False,,,11 g,1034 kJ (248 kcal),,,44.7 µg,19 g,,,,,,14 g,,,,,,,,,,,,0.8 g,,,,,1.2 g,,,
vlees-kip-vis-vega,2.99,AH Kabeljauwburger gepaneerd,2 stuks,Nutri-Score B,False,False,0 g,,12 g,805 kJ (192 kcal),,,,16 g,,,,,,8.7 g,,,,,,,,,,,,0.9 g,2.5 g,4.8 g,7.3 g,,1.1 g,,,
vlees-kip-vis-vega,6.40,AH Voor in de oven kipfilet pesto,"ca. 390 gNormale prijs per KG € 16,40",Nutri-Score C,False,False,,,21 g,787 kJ (189 kcal),,,,1 g,,,,,,11 g,,,,,,,,,,,,0.8 g,,,6.6 g,,3 g,,,
vlees-kip-vis-vega,3.59,AH Gerookte makreelfilet,"ca. 240 gPrijs per KG € 14,96",Nutri-Score C,False,False,,,22 g,1040 kJ (250 kcal),,,,0 g,,,,,,18 g,,,,,,,,,,,,0 g,,,13 g,,5 g,,,
vlees-kip-vis-vega,2.99,John West Tonijnstukken in olijfolie,"145 gPrijs per KG € 20,62",,False,False,,,27 g,754 kJ (180 kcal),,,,0 g,,,,,,8 g,,,,,,,,,,,,,,,,,1.1 g,,,
vlees-kip-vis-vega,6.99,AH Gerookte zalmsnippers,"200 gPrijs per KG € 34,78",Nutri-Score D,False,False,,,22 g,697 kJ (167 kcal),,,,0 g,,,,,,8.4 g,,,,,,,,,,,,1.5 g,,,7 g,,1.4 g,,,
vlees-kip-vis-vega,8.49,AH Voor in de oven beenham honing mosterd,"ca. 600 gPrijs per KG € 14,15",Nutri-Score B,False,False,,,16 g,500 kJ (119 kcal),,,,3.5 g,,,,,,4.5 g,,,,,,,,,,,,0.2 g,,,3.1 g,,1.2 g,,,
vlees-kip-vis-vega,2.99,AH Scharrel kipkaasschnitzel 2 stuks,"200 gPrijs per KG € 14,95",Nutri-Score D,False,False,,,15 g,1039 kJ (249 kcal),,,,13 g,,,,,,15 g,,,,,,,,,,,,1 g,,,9.4 g,,5.4 g,,,
vlees-kip-vis-vega,2.85,Vivera Kroketburger,"150 gPrijs per KG € 19,00",,False,False,,,8 g,841 kJ (201 kcal),,2.1 mg,,22 g,,,,,,8.2 g,,,,,,,,,,,,3.4 g,,,,,1 g,,,
vlees-kip-vis-vega,3.86,AH Pangasiusfilet,"675 gPrijs per KG € 5,72",Nutri-Score A,False,False,,,16 g,339 kJ (80 kcal),,,,0 g,,,,,,1.8 g,,,,,,,,,,,,0 g,,,0.8 g,,0.8 g,,,
vlees-kip-vis-vega,6.59,John West Tonijn in water 3-pack,"3 x 145 gPrijs per KG € 15,15",,False,False,,,25 g,451 kJ (106 kcal),,,,0 g,,,,,,0.7 g,,,,,,,,,,,,,,,,,0.2 g,,,
vlees-kip-vis-vega,7.99,AH Biologisch Kipfiletblokjes,"ca. 250 gPrijs per KG € 31,96",Nutri-Score A,False,False,,,24 g,438 kJ (103 kcal),,,,0 g,,,,,,0.8 g,,,,,,,,,,,,0 g,,,0.5 g,,0.3 g,,,
vlees-kip-vis-vega,8.99,AH Excellent Ossenhaas,"per stukPrijs per KG € 59,93",Nutri-Score A,False,False,,,24 g,493 kJ (117 kcal),,,,0 g,,,,,,2.3 g,,,,,,,,,,,,0 g,,,1.1 g,,0.9 g,,,
vlees-kip-vis-vega,8.61,AH Biologisch Kipdijfilet,"ca. 365 gPrijs per KG € 23,58",Nutri-Score A,False,False,,,19 g,552 kJ (132 kcal),,,,0 g,,,,,,6.2 g,,,,,,,,,,,,0 g,,,4.1 g,,2.1 g,,,
vlees-kip-vis-vega,6.13,AH Shoarma,"850 gPrijs per KG € 7,21",Nutri-Score B,False,False,,,20 g,663 kJ (158 kcal),,,,1.4 g,,,,,,8 g,,,,,,,,,,,,0.4 g,,,5.2 g,,2.3 g,,,
vlees-kip-vis-vega,1.59,Mora Hamburgers classics,"4 x 80 gPrijs per KG € 4,97",,False,False,,,14 g,839 kJ (202 kcal),,,,3.6 g,,,,,,14 g,,,,,,,,,,,,2.7 g,,,,,4.9 g,,,
vlees-kip-vis-vega,3.05,Vivera Gyros,"175 gPrijs per KG € 17,43",,False,False,,,15 g,650 kJ (156 kcal),,2.1 mg,,1.5 g,,,,,,9 g,,,,,,,,,,,,4.6 g,,,,,1 g,,,
vlees-kip-vis-vega,3.99,AH Zalm op huid 1 stuk,"ca. 170 gPrijs per KG € 23,47",Nutri-Score A,False,False,,,19 g,915 kJ (220 kcal),,,,0 g,,,,,,16 g,,,,,,,,,,,,0 g,,,14 g,,2.5 g,,,
vlees-kip-vis-vega,3.49,AH Filetlapjes  la minute naturel,"5 stuksPrijs per KG € 9,97",Nutri-Score A,False,False,,,23 g,535 kJ (127 kcal),,,,0 g,,,,,,3.9 g,,,,,,,,,,,,0 g,,,2 g,,1.5 g,,,
vlees-kip-vis-vega,3.09,AH Scharrel gerookte kipfilet,"ca. 150 gPrijs per KG € 20,60",Nutri-Score B,False,False,,,23 g,470 kJ (111 kcal),,,,0.7 g,,,,,,1.8 g,,,,,,,,,,,,0 g,,,1.3 g,,0.5 g,,,
vlees-kip-vis-vega,3.65,Vegetarische Slager Vegan pluimfeestburger,"180 gNormale prijs per KG € 20,28",,False,False,,,8.8 g,242 kcal (1005 kJ),,2.3 mg,,13 g,,,,,,16 g,,,,,,,,,,,,6 g,,,,,1.1 g,,,
vlees-kip-vis-vega,1.29,Jos Poell Pasteitjes traditioneel,"125 gPrijs per KG € 10,32",,False,False,,,8.4 g,2353 kJ (365 kcal),,,,44 g,,,,,,39 g,,,,,,,,,,,,,,,,,20 g,,,
vlees-kip-vis-vega,3.79,Unox Rookworst extra mager varken,"375 gPrijs per KG € 10,11",,False,False,,,15 g,195 kcal (775 kJ),,,,1.9 g,,,,,,13 g,,,,,,,,,,,,< 0.5 g,,,,,5.2 g,,,
vlees-kip-vis-vega,4.39,Iglo Lekkerbekjes traditioneel,"2 x 120 gPrijs per KG € 18,29",Nutri-Score B,False,False,,,11 g,955 kJ (238 kcal),,,,19 g,,,,,,13 g,,,,,,,,,,,,0.5 g,,,,,1 g,,,
vlees-kip-vis-vega,1.99,Princes Tonijnstukken in zonnebloemolie,"145 gPrijs per KG € 13,72",,False,False,,,23.5 g,751 kJ (180 kcal),,,,< 0.1 g,,,,,,9.5 g,,,,,,,,,,,,,,,,,1.6 g,,,
vlees-kip-vis-vega,4.29,Iglo Fishcuisine Bretagne,"380 gPrijs per KG € 11,29",,False,False,,,11 g,729 kJ (175 kcal),,,,9.8 g,,,,,,10 g,,,,,,,,,,,,0.7 g,,,,,0.8 g,,,
vlees-kip-vis-vega,4.89,AH Scharrel gerookte kipfiletreepjes,"250 gPrijs per KG € 19,56",Nutri-Score B,False,False,,,20 g,415 kJ (98 kcal),,,,2 g,,,,,,1 g,,,,,,,,,,,,0.5 g,,,0.4 g,,0.5 g,,,
vlees-kip-vis-vega,2.35,AH Alaska koolvis,"4 x 100 gPrijs per KG € 5,88",Nutri-Score A,False,False,,,16 g,285 kJ (67 kcal),,,,0.1 g,,,,,,0.3 g,,,,,,,,,,,,0 g,,,0.2 g,,0.1 g,,,
vlees-kip-vis-vega,3.49,AH Rundertartaar,2 stuks,Nutri-Score B,False,False,,,20 g,716 kJ (171 kcal),,,,0.8 g,,,,,,9.8 g,,,,,,,,,,,,0 g,,,4.2 g,,4.3 g,,,
vlees-kip-vis-vega,8.69,John West Tonijn in olijfolie 3-pack,"3 x 145 gPrijs per KG € 19,98",,False,False,,,25 g,980 kJ (235 kcal),,,,0 g,,,,,,15 g,,,,,,,,,,,,,,,,,2.1 g,,,
vlees-kip-vis-vega,3.99,AH Rundergehaktbal,"3 stuksPrijs per KG € 13,30",Nutri-Score D,False,False,,,18 g,920 kJ (221 kcal),,,,5.2 g,,,,,,14 g,,,,,,,,,,,,1 g,,,8.2 g,,5.5 g,,,
vlees-kip-vis-vega,6.60,AH Biefstukpuntjes,"ca. 300 gPrijs per KG € 21,99",Nutri-Score A,False,False,,,23 g,458 kJ (108 kcal),,,,0 g,,,,,,1.8 g,,,,,,,,,,,,0 g,,,0.8 g,,0.7 g,,,
vlees-kip-vis-vega,4.99,AH Roerbak garnalen naturel,"185 gPrijs per KG € 26,97",Nutri-Score B,False,False,,,20 g,414 kJ (98 kcal),,,,0 g,,,,,,2 g,,,,,,,,,,,,0 g,,,1.4 g,,0.6 g,,,
vlees-kip-vis-vega,3.09,Valess Crispy sticks met chili,"160 gPrijs per KG € 19,31",,False,False,,512 mg,11.5 g,918 kJ (219 kcal),,2.3 mg,,21.8 g,,,,,,8.7 g,,,,,,,,,,,,3.9 g,,,,,1.1 g,,,
vlees-kip-vis-vega,2.59,John West Tonijnstukken in water,"145 gPrijs per KG € 17,86",,False,False,,,27 g,478 kJ (113 kcal),,,,0 g,,,,,,0.5 g,,,,,,,,,,,,,,,,,0.2 g,,,
vlees-kip-vis-vega,2.49,AH Biologisch Vegan pittige tofu reepjes,"180 gPrijs per KG € 13,83",Nutri-Score B,True,True,,,18 g,897 kJ (216 kcal),,,,1 g,,,,,,15 g,,,,,,,,,,,,2.4 g,,,13 g,,2 g,,,
vlees-kip-vis-vega,3.65,Unox Rookworst rund,"275 gPrijs per KG € 13,27",,False,False,,,14 g,246 kcal (1034 kJ),,,,1.2 g,,,,,,21 g,,,,,,,,,,,,< 0.5 g,,,,,7.8 g,,,
