Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Url,Content,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,3.89,Grand' Italia Ovensaus pasta,"600 gNormale prijs per KG € 6,48",,False,False,https://www.ah.nl/producten/product/wi509312/grand-italia-ovensaus-pasta,Inhoud en gewicht600 Gram,,,2.2 g,295 kJ (70 kcal),,,,8.7 g,,,,,,2.7 g,,,,,,,,,,,,1.2 g,,,,,0.6 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,3.69,Verstegen Kruidenmix voor kip pikant,"210 gPrijs per KG € 17,57",,False,False,https://www.ah.nl/producten/product/wi197858/verstegen-kruidenmix-voor-kip-pikant,Inhoud en gewicht210 Gram,,,8.8 g,706 kJ (169 kcal),,,,18.9 g,,,,,,4.3 g,,,,,,,,,,,,,,,,,1 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,4.39,Euroma Jonnie Boer garam masala,"75 gPrijs per KG € 58,53",,False,False,https://www.ah.nl/producten/product/wi216644/euroma-jonnie-boer-garam-masala,Inhoud en gewicht75 GramAantal porties: 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,3.49,Royal Gemarineerde artisjokharten,"190 gPrijs per KG € 18,37",,False,False,https://www.ah.nl/producten/product/wi485623/royal-gemarineerde-artisjokharten,Inhoud en gewicht210 GramUitlekgewicht: 110 Gram,,,1.7 g,496 kJ (121 kcal),,,,1.1 g,,,,,,11 g,,,,,,,,,,,,,,,,,1.3 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,3.95,John West Ansjovisfilets in olijfolie,"95 gPrijs per KG € 41,58",,False,False,https://www.ah.nl/producten/product/wi496949/john-west-ansjovisfilets-in-olijfolie,Inhoud en gewicht95 Gram,,,25 g,943 kJ (226 kcal),,,,0 g,,,,,,14 g,,,,,,,,,,,,0 g,,,,,2.2 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,5.79,AH Noodlesoep veggie shiitake,"325 gPrijs per KG € 17,82",Nutri-Score B,False,True,https://www.ah.nl/producten/product/wi531285/ah-noodlesoep-veggie-shiitake,Inhoud en gewicht325 GramPortiegrootte: 725 milliliterAantal porties: 1,,,2.2 g,254 kJ (61 kcal),,,,6.2 g,,,,,,2.8 g,,,,,,,,,,,,1 g,,,1.6 g,,1.1 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,6.99,Princes Tonijnstukken olijfolie,"435 gPrijs per KG € 16,07",,False,False,https://www.ah.nl/producten/product/wi514198/princes-tonijnstukken-olijfolie,Inhoud en gewicht3 StuksNettogewicht3 x 145 g ℮Uitlekgewicht 3 x 102 g ℮Uitlekgewicht: 306 Gram,,,23.5 g,751 kJ (180 kcal),,,,< 0.1 g,,,,,,9.5 g,,,,,,,,,,,,,,,,,1.6 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,3.29,Euroma Nasi bami,"68 gPrijs per KG € 48,38",,False,False,https://www.ah.nl/producten/product/wi518881/euroma-nasi-bami,Inhoud en gewicht68 Gram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,3.69,Tabasco Sweet & spicy sauce,"256 mlPrijs per LT € 14,41",,False,False,https://www.ah.nl/producten/product/wi535142/tabasco-sweet-en-spicy-sauce,Inhoud en gewicht256 Milliliter. 315 Gram,,,1.4 g,1189 kJ (280 kcal),,,,65 g,,,,,,0.7 g,,,,,,,,,,,,,,,,,0.2 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,3.05,AH Biologisch Doperwten extra fijn,"700 gPrijs per KG € 6,70",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi141616/ah-biologisch-doperwten-extra-fijn,Inhoud en gewicht700 GramUitlekgewicht: 455 GramPortiegrootte: 250 gramAantal porties: 2,,,5.2 g,284 kJ (68 kcal),,,,6.2 g,,,,,,1 g,,,,,,,,,,,,6.7 g,,,0.8 g,,0.2 g,,
