Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Url,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt
snoep-koek-chips-en-chocolade,3.59,Tony's Chocolonely Melk crunch pecan karamel,"180 gPrijs per KG € 19,94",,False,False,https://www.ah.nl/producten/product/wi515696/tony-s-chocolonely-melk-crunch-pecan-karamel,,,7.7 g,2312 kJ (554 kcal),,,,50 g,,,,,,35 g,,,,,,,,,,,,,,,,,18 g,,
snoep-koek-chips-en-chocolade,1.89,Kanjers Stroopwafels original,10 stuks,,False,False,https://www.ah.nl/producten/product/wi366138/kanjers-stroopwafels-original,,,3.8 g,2042 kJ (488 kcal),,,,63.3 g,,,,,,24.2 g,,,,,,,,,,,,,,,,,12.7 g,,
snoep-koek-chips-en-chocolade,2.09,Oldtimers Scheepsknopen,"235 gNormale prijs per KG € 8,89",,False,False,https://www.ah.nl/producten/product/wi383073/oldtimers-scheepsknopen,,,1 g,1327 kJ (314 kcal),,,,69 g,,,,,,0.2 g,,,,,,,,,,,,,,,,,0.2 g,,
snoep-koek-chips-en-chocolade,1.59,Bolletje Brosse eierkoek melk,"155 gPrijs per KG € 10,26",Nutri-Score E,False,False,https://www.ah.nl/producten/product/wi238141/bolletje-brosse-eierkoek-melk,,,4.9 g,1827 kJ (434 kcal),,,,75 g,,,,,,12 g,,,,,,,,,,,,3.2 g,,,,,9.4 g,,
snoep-koek-chips-en-chocolade,1.59,Napoleon Harde drop kogels,"225 gPrijs per KG € 7,07",,False,False,https://www.ah.nl/producten/product/wi458489/napoleon-harde-drop-kogels,,,0 g,1595 kJ (375 kcal),,,,94 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
snoep-koek-chips-en-chocolade,0.95,AH Appelkoeken,"300 gPrijs per KG € 3,17",Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi196294/ah-appelkoeken,,,4.5 g,1671 kJ (397 kcal),,,,65 g,,,,,,13 g,,,,,,,,,,,,1.1 g,,,7.4 g,,5.3 g,,
snoep-koek-chips-en-chocolade,2.49,Lindt Excellence 90% pure chocolade,"100 gPrijs per KG € 24,90",,False,False,https://www.ah.nl/producten/product/wi232897/lindt-excellence-90-pure-chocolade,,,10 g,2483 kJ (592 kcal),,,,14 g,,,,,,55 g,,,,,,,,,,,,,,,,,30 g,,
snoep-koek-chips-en-chocolade,2.99,AH Appelkruimel koeken,4 stuks,Nutri-Score E,False,True,https://www.ah.nl/producten/product/wi476158/ah-appelkruimel-koeken,,,4.2 g,1674 kJ (398 kcal),,,,63 g,,,,,,14 g,,,,,,,,,,,,1.7 g,,,6.1 g,,8.3 g,,
snoep-koek-chips-en-chocolade,1.49,AH Biologisch Chips naturel,"125 gPrijs per KG € 11,92",Nutri-Score C,True,True,https://www.ah.nl/producten/product/wi233406/ah-biologisch-chips-naturel,,,5 g,2152 kJ (517 kcal),,,,45 g,,,,,,34 g,,,,,,,,,,,,5.5 g,,,31 g,,2.9 g,,
snoep-koek-chips-en-chocolade,2.99,Nakd. Fruitreep met noten blueberry muffin,"4 stuksNormale prijs per KG € 21,36",,False,False,https://www.ah.nl/producten/product/wi439266/nakd-fruitreep-met-noten-blueberry-muffin,,,7.1 g,1558 kJ (371 kcal),,,,54.3 g,,,,,,13 g,,,,,,,,,,,,4.1 g,,,,,2 g,,
snoep-koek-chips-en-chocolade,2.45,Twix Chocolade reep 5-pack,"5 stuksPrijs per KG € 9,80",,False,False,https://www.ah.nl/producten/product/wi191264/twix-chocolade-reep-5-pack,,,4.4 g,2065 kJ (493 kcal),,,,65 g,,,,,,24 g,,,,,,,,,,,,,,,,,14 g,,
snoep-koek-chips-en-chocolade,2.49,AH Chocolade amandelen mix,"150 gNormale prijs per KG € 16,60",Nutri-Score E,False,False,https://www.ah.nl/producten/product/wi467560/ah-chocolade-amandelen-mix,,,12 g,2323 kJ (558 kcal),,,,42 g,,,,,,37 g,,,,,,,,,,,,4.5 g,,,21 g,,14 g,,
snoep-koek-chips-en-chocolade,5.99,AH Biologisch Pijnboompitten,"100 gPrijs per KG € 59,90",Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi470173/ah-biologisch-pijnboompitten,,,15 g,2935 kJ (710 kcal),,,,6 g,,,,,,68 g,,,,,,,,,,,,7.5 g,,,55 g,,10 g,,
snoep-koek-chips-en-chocolade,1.50,AH Multimix tropisch,"150 gNormale prijs per KG € 10,00",Nutri-Score D,True,True,https://www.ah.nl/producten/product/wi517257/ah-multimix-tropisch,,,14 g,2224 kJ (534 kcal),,,,40 g,,,,,,34 g,,,,,,,,,,,,6 g,,,25 g,,7.5 g,,
snoep-koek-chips-en-chocolade,1.49,Chio Pom-bar oven minis naturel,"80 gPrijs per KG € 18,63",,False,False,https://www.ah.nl/producten/product/wi526365/chio-pom-bar-oven-minis-naturel,,,6.8 g,1738 kJ (412 kcal),,,,74 g,,,,,,8.1 g,,,,,,,,,,,,7.2 g,,,,,0.8 g,,
snoep-koek-chips-en-chocolade,1.74,AH Roomboter stroopkoeken,"375 gPrijs per KG € 4,64",Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi62324/ah-roomboter-stroopkoeken,,,5.4 g,1971 kJ (470 kcal),,,,64 g,,,,,,20 g,,,,,,,,,,,,4.2 g,,,7.2 g,,13 g,,
snoep-koek-chips-en-chocolade,1.35,Milka Reep melk choco-biscuit,"100 gNormale prijs per KG € 13,50",,False,False,https://www.ah.nl/producten/product/wi211975/milka-reep-melk-choco-biscuit,,,6.1 g,530 kcal (2216 kJ),,,,61 g,,,,,,29 g,,,,,,,,,,,,1 g,,,,,16 g,,
snoep-koek-chips-en-chocolade,1.59,Chio Mixplosions paprika,"100 gPrijs per KG € 15,90",,False,True,https://www.ah.nl/producten/product/wi460336/chio-mixplosions-paprika,,,7.4 g,2117 kJ (506 kcal),,,,57.3 g,,,,,,26.9 g,,,,,,,,,,,,2.9 g,,,,,2.6 g,,
snoep-koek-chips-en-chocolade,1.99,AH Partymix,"400 gPrijs per KG € 4,98",Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi467170/ah-partymix,,,5.6 g,1417 kJ (333 kcal),,,,77 g,,,,,,0.1 g,,,,,,,,,,,,0.2 g,,,0 g,,0.1 g,,
snoep-koek-chips-en-chocolade,4.99,AH Biologisch Sultana rozijnen,"500 gPrijs per KG € 9,98",Nutri-Score B,False,True,https://www.ah.nl/producten/product/wi470157/ah-biologisch-sultana-rozijnen,,,3 g,1215 kJ (285 kcal),,,,64 g,,,,,,1 g,,,,,,,,,,,,5 g,,,0.8 g,,0.2 g,,
snoep-koek-chips-en-chocolade,2.65,Mars Chocolade reep 5-pack,"5 stuksPrijs per KG € 11,78",,False,False,https://www.ah.nl/producten/product/wi191262/mars-chocolade-reep-5-pack,,,4 g,1890 kJ (450 kcal),,,,70 g,,,,,,17 g,,,,,,,,,,,,,,,,,8.4 g,,
snoep-koek-chips-en-chocolade,1.69,AH Kruidnoten,"350 gPrijs per KG € 4,83",Nutri-Score E,False,True,https://www.ah.nl/producten/product/wi202958/ah-kruidnoten,,,6.4 g,1861 kJ (442 kcal),,,,74 g,,,,,,13 g,,,,,,,,,,,,1.6 g,,,6.8 g,,6.2 g,,
snoep-koek-chips-en-chocolade,2.49,Doritos Cool american flavour,"272 gPrijs per KG € 9,15",Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi442669/doritos-cool-american-flavour,,,6.6 g,2086 kJ (499 kcal),,,,57 g,,,,,,26 g,,,,,,,,,,,,5.7 g,,,,,2.7 g,,
snoep-koek-chips-en-chocolade,1.79,AH Borreltoast zeezout,"125 gNormale prijs per KG € 14,32",Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi480505/ah-borreltoast-zeezout,,,11 g,1757 kJ (417 kcal),,,,70 g,,,,,,9.5 g,,,,,,,,,,,,3.6 g,,,7.2 g,,2.3 g,,
snoep-koek-chips-en-chocolade,6.25,AH Biologisch Pompoenpitten,"500 gPrijs per KG € 12,50",Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi470170/ah-biologisch-pompoenpitten,,,36 g,2507 kJ (605 kcal),,,,1.4 g,,,,,,49 g,,,,,,,,,,,,7.3 g,,,39 g,,9.2 g,,
snoep-koek-chips-en-chocolade,1.79,Chio Popcorn salt,"90 gPrijs per KG € 19,89",,False,False,https://www.ah.nl/producten/product/wi214065/chio-popcorn-salt,,,8.2 g,2245 kJ (538 kcal),,,,57.3 g,,,,,,28.7 g,,,,,,,,,,,,8.4 g,,,,,3.9 g,,
snoep-koek-chips-en-chocolade,1.59,Napoleon Fruitmix kogels,"225 gPrijs per KG € 7,07",,False,False,https://www.ah.nl/producten/product/wi458177/napoleon-fruitmix-kogels,,,0 g,1625 kJ (380 kcal),,,,94 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
snoep-koek-chips-en-chocolade,0.99,Gouden chocolademunten,"150 gPrijs per KG € 6,60",,False,False,https://www.ah.nl/producten/product/wi461606/gouden-chocolademunten,,,5.9 g,2159 kJ (516 kcal),,,,62.1 g,,,,,,26.6 g,,,,,,,,,,,,,,,,,16.5 g,,
snoep-koek-chips-en-chocolade,1.29,Ritter Sport Marsepein,"100 gPrijs per KG € 12,90",,False,False,https://www.ah.nl/producten/product/wi140088/ritter-sport-marsepein,,,7 g,2069 kJ (496 kcal),,,,52 g,,,,,,27 g,,,,,,,,,,,,,,,,,11 g,,
snoep-koek-chips-en-chocolade,2.65,Milka Choco brownie,"150 gNormale prijs per KG € 17,67",,False,False,https://www.ah.nl/producten/product/wi430109/milka-choco-brownie,,,4.8 g,473 kcal (1971 kJ),,,,48 g,,,,,,29 g,,,,,,,,,,,,1.7 g,,,,,12 g,,
snoep-koek-chips-en-chocolade,2.99,L'Atelier Melkchocolade rozijnen & amandelen,"170 gPrijs per KG € 17,59",,False,False,https://www.ah.nl/producten/product/wi474062/l-atelier-melkchocolade-rozijnen-en-amandelen,,,8.7 g,2232 kJ (535 kcal),,,,54 g,,,,,,31 g,,,,,,,,,,,,2.9 g,,,,,15 g,,
snoep-koek-chips-en-chocolade,1.99,Kanjers Extra grote stroopwafels,"320 gPrijs per KG € 6,22",,False,False,https://www.ah.nl/producten/product/wi196505/kanjers-extra-grote-stroopwafels,,,3.9 g,2048 kJ (489 kcal),,,,63.3 g,,,,,,24.3 g,,,,,,,,,,,,0.8 g,,,,,12.7 g,,
snoep-koek-chips-en-chocolade,1.19,AH Biologisch Melbatoast met sesamzaadjes,"100 gPrijs per KG € 11,90",Nutri-Score C,True,True,https://www.ah.nl/producten/product/wi101169/ah-biologisch-melbatoast-met-sesamzaadjes,,,14 g,1745 kJ (413 kcal),,,,73 g,,,,,,6.1 g,,,,,,,,,,,,5 g,,,4.5 g,,1.6 g,,
snoep-koek-chips-en-chocolade,2.19,AH Brabantse eierkoeken rozijn,4 stuks,Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi201054/ah-brabantse-eierkoeken-rozijn,,,6.3 g,1242 kJ (293 kcal),,,,63 g,,,,,,1.4 g,,,,,,,,,,,,1.5 g,,,0.8 g,,0.4 g,,
snoep-koek-chips-en-chocolade,2.69,Liga Belvita meergranen koekjes,"300 gNormale prijs per KG € 8,97",,False,False,https://www.ah.nl/producten/product/wi221046/liga-belvita-meergranen-koekjes,,282 mg,7.8 g,1839 kJ (438 kcal),,4.8 mg,,66 g,,135 mg,,,,14 g,,,,,,,,,,,,6.1 g,,,,,1.4 g,,
snoep-koek-chips-en-chocolade,1.05,Dr. Oetker Vanille aroma,"38 mlPrijs per LT € 27,63",,False,False,https://www.ah.nl/producten/product/wi228598/dr-oetker-vanille-aroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snoep-koek-chips-en-chocolade,4.95,Smint Peppermint sugarfree,150 stuks,,False,False,https://www.ah.nl/producten/product/wi448008/smint-peppermint-sugarfree,,,0 g,991 kJ (238 kcal),,,,98 g,,,,,,0.3 g,,,,,,,,,,,,,,,,,0.3 g,,
snoep-koek-chips-en-chocolade,1.89,Lay's Max salt & black pepper flavour,"185 gPrijs per KG € 10,22",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi516969/lay-s-max-salt-en-black-pepper-flavour,,,6.7 g,2166 kJ (520 kcal),,,,50 g,,,,,,32 g,,,,,,,,,,,,4.8 g,,,,,3.2 g,,
snoep-koek-chips-en-chocolade,1.49,AH Roomboter gemberkoekjes,"150 gNormale prijs per KG € 9,93",Nutri-Score E,False,False,https://www.ah.nl/producten/product/wi517701/ah-roomboter-gemberkoekjes,,,4.1 g,1865 kJ (444 kcal),,,,68 g,,,,,,17 g,,,,,,,,,,,,1.3 g,,,5.4 g,,11 g,,
snoep-koek-chips-en-chocolade,1.35,AH Duo wafels,"10 x 25 gPrijs per KG € 5,40",Nutri-Score E,False,False,https://www.ah.nl/producten/product/wi167628/ah-duo-wafels,,,8 g,2281 kJ (547 kcal),,,,52 g,,,,,,33 g,,,,,,,,,,,,5 g,,,13 g,,20 g,,
snoep-koek-chips-en-chocolade,2.00,AH Bananen chips,"200 gNormale prijs per KG € 10,00",Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi448556/ah-bananen-chips,,,3.9 g,2054 kJ (492 kcal),,,,57 g,,,,,,27 g,,,,,,,,,,,,2.5 g,,,0 g,,27 g,,
snoep-koek-chips-en-chocolade,4.15,AH Biologisch Zonnebloempitten,"500 gPrijs per KG € 8,30",Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi470172/ah-biologisch-zonnebloempitten,,,29 g,2520 kJ (610 kcal),,,,9 g,,,,,,49 g,,,,,,,,,,,,7.5 g,,,39 g,,10 g,,
snoep-koek-chips-en-chocolade,2.25,Duyvis Tijgernootjes BBQ Paprika,"275 gPrijs per KG € 8,18",Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi477624/duyvis-tijgernootjes-bbq-paprika,,,14 g,2254 kJ (540 kcal),,,,45 g,,107 mg,,,,33 g,,1.4 mg,,,7.2 mg,,,,2.9 mg,97 µg,,3 g,22 g,6.5 g,,,4.9 g,,
snoep-koek-chips-en-chocolade,1.22,AH Ontbijtkoekreep naturel,"5 stuksPrijs per KG € 4,44",Nutri-Score C,False,True,https://www.ah.nl/producten/product/wi202155/ah-ontbijtkoekreep-naturel,,,2.8 g,1238 kJ (292 kcal),,,,66 g,,,,,,0.9 g,,,,,,,,,,,,4.4 g,0.3 g,0.5 g,,,0.1 g,,
snoep-koek-chips-en-chocolade,0.99,AH Knapperige cats naturel,"125 gPrijs per KG € 7,92",Nutri-Score D,True,True,https://www.ah.nl/producten/product/wi447969/ah-knapperige-cats-naturel,,,3.8 g,2079 kJ (497 kcal),,,,64 g,,,,,,25 g,,,,,,,,,,,,0.2 g,,,23 g,,2.3 g,,
snoep-koek-chips-en-chocolade,1.99,Jules Destrooper Boterwafels,"100 gPrijs per KG € 19,90",,False,False,https://www.ah.nl/producten/product/wi118267/jules-destrooper-boterwafels,,,5.9 g,1980 kJ (472 kcal),,,,75 g,,,,,,16 g,,,,,,,,,,,,,,,,,10 g,,
snoep-koek-chips-en-chocolade,1.49,AH Choc chip cookies triple chocolate,"200 gPrijs per KG € 7,45",Nutri-Score E,False,True,https://www.ah.nl/producten/product/wi142550/ah-choc-chip-cookies-triple-chocolate,,,5.9 g,2126 kJ (509 kcal),,,,59 g,,,,,,27 g,,,,,,,,,,,,3 g,,,13 g,,14 g,,
snoep-koek-chips-en-chocolade,1.49,Wieger Ketellapper Ware wieger kruidkoek,"425 gPrijs per KG € 3,51",,False,False,https://www.ah.nl/producten/product/wi3761/wieger-ketellapper-ware-wieger-kruidkoek,,,2.4 g,1292 kJ (305 kcal),,,,69.7 g,,,,,,1 g,,,,,,,,,,,,3.5 g,,,,,0.2 g,,
snoep-koek-chips-en-chocolade,1.35,Milka Daim,"100 gNormale prijs per KG € 13,50",,False,False,https://www.ah.nl/producten/product/wi165843/milka-daim,,,5.5 g,2254 kJ (540 kcal),,,,58 g,,,,,,31 g,,,,,,,,,,,,1.9 g,,,,,18 g,,
snoep-koek-chips-en-chocolade,1.79,LU Mini crackers tomaat & basilicum,"250 gPrijs per KG € 7,16",,False,False,https://www.ah.nl/producten/product/wi170345/lu-mini-crackers-tomaat-en-basilicum,,,11 g,434 kcal (1827 kJ),,,,66 g,,,,,,13 g,,,,,,,,,,,,3.8 g,,,,,5.2 g,,
snoep-koek-chips-en-chocolade,4.69,Mentos Gum Mighty mint kauwgom,"150 gPrijs per KG € 31,27",,False,False,https://www.ah.nl/producten/product/wi159602/mentos-gum-mighty-mint-kauwgom,,,0 g,728 kJ (174 kcal),,,,70 g,,,,,,0.3 g,,,,,,,,,,,,,,,,,0.3 g,,
snoep-koek-chips-en-chocolade,1.35,Zonnatura Sesam crunch reep,3 stuks,,False,False,https://www.ah.nl/producten/product/wi168513/zonnatura-sesam-crunch-reep,,,8.7 g,2053 kJ (491 kcal),,,,55 g,,,,,,25 g,,,,,,,,,,,,8.6 g,9.2 g,11 g,,,3.4 g,,
snoep-koek-chips-en-chocolade,1.85,Bolletje Goed bezig havermoutrepen rood fruit,"210 gPrijs per KG € 8,81",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi388059/bolletje-goed-bezig-havermoutrepen-rood-fruit,,,8.9 g,1886 kJ (450 kcal),,,,58 g,,,,,,17 g,,,,,,,,,,,,14 g,,,,,1.8 g,,
snoep-koek-chips-en-chocolade,2.29,Klene Zoethouten hartjes suikervrij,"110 gPrijs per KG € 20,82",,False,False,https://www.ah.nl/producten/product/wi508480/klene-zoethouten-hartjes-suikervrij,,,1 g,808 kJ (195 kcal),,,,59 g,,,,,,0.2 g,,,,,,,,,,,,,,,,,0.2 g,,
snoep-koek-chips-en-chocolade,1.65,Lay's Barbecue ham flavour,"200 gNormale prijs per KG € 8,25",Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi526377/lay-s-barbecue-ham-flavour,,,6 g,2223 kJ (533 kcal),,,,52 g,,,,,,28 g,,,,,,,,,,,,4.3 g,,,,,3.5 g,,
snoep-koek-chips-en-chocolade,1.59,Napoleon Zure citroen kogels,"225 gPrijs per KG € 7,07",,False,False,https://www.ah.nl/producten/product/wi457997/napoleon-zure-citroen-kogels,,,0 g,1625 kJ (380 kcal),,,,94 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
snoep-koek-chips-en-chocolade,3.09,Be-Kind Notenreep dark chocolate zeezout 3-pack,"90 gPrijs per KG € 34,33",,False,False,https://www.ah.nl/producten/product/wi489384/be-kind-notenreep-dark-chocolate-zeezout-3-pack,,,17 g,2170 kJ (523 kcal),,,,24 g,,,,,,37 g,,,,,,,,,,,,13 g,,,,,7.6 g,,
snoep-koek-chips-en-chocolade,0.99,AH Digestive 0% suiker,"400 gPrijs per KG € 2,48",Nutri-Score B,True,True,https://www.ah.nl/producten/product/wi517312/ah-digestive-0-suiker,,,6.9 g,1950 kJ (465 kcal),,,,63 g,,,,,,20 g,,,,,,,,,,,,5.7 g,,,18 g,,1.8 g,,
snoep-koek-chips-en-chocolade,2.49,Kitkat Chunky mini's uitdeelzak,"250 gNormale prijs per KG € 9,96",Nutri-Score E,False,False,https://www.ah.nl/producten/product/wi71729/kitkat-chunky-mini-s-uitdeelzak,,,7.6 g,2163 kJ (517 kcal),,,,58.6 g,,,,,,27.4 g,,,,,,,,,,,,2.5 g,,,,,15.2 g,,
snoep-koek-chips-en-chocolade,2.95,Sportlife Extramint gum sugarfree 4-pack,"72 gPrijs per KG € 40,97",,False,False,https://www.ah.nl/producten/product/wi458505/sportlife-extramint-gum-sugarfree-4-pack,,,0 g,753 kJ (180 kcal),,,,69 g,,,,,,0.9 g,,,,,,,,,,,,,,,,,0.7 g,,
snoep-koek-chips-en-chocolade,2.25,BitesWeLove Crunchy peas smoked paprika,"100 gPrijs per KG € 22,50",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi477616/biteswelove-crunchy-peas-smoked-paprika,,,14.7 g,1740 kJ (414 kcal),,,,53.9 g,,,,,,12.9 g,,,,,,,,,,,,11.9 g,,,,,1.2 g,,
snoep-koek-chips-en-chocolade,2.00,AH Borrel krokantjes,"150 gNormale prijs per KG € 13,33",Nutri-Score C,False,True,https://www.ah.nl/producten/product/wi494268/ah-borrel-krokantjes,,,8 g,1660 kJ (392 kcal),,,,79 g,,,,,,4.4 g,,,,,,,,,,,,2.3 g,,,3.4 g,,0.8 g,,
snoep-koek-chips-en-chocolade,1.89,Lotus Wafels vanille aap,"8 stuksPrijs per KG € 8,44",,False,False,https://www.ah.nl/producten/product/wi121573/lotus-wafels-vanille-aap,,,5.8 g,1850 kJ (441 kcal),,,,53.4 g,,,,,,21.8 g,,,,,,,,,,,,4.5 g,12.9 g,6 g,,,1.9 g,,
snoep-koek-chips-en-chocolade,1.85,Duyvis Oven roasted pinda's original,"225 gPrijs per KG € 8,22",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi139742/duyvis-oven-roasted-pinda-s-original,,,24 g,2510 kJ (606 kcal),,,,11 g,,199 mg,,,,50 g,,1.1 mg,,,13 mg,,,,9.5 mg,68 µg,,7 g,,,,,7.3 g,,
snoep-koek-chips-en-chocolade,1.29,AH Pepitamix gezouten,"250 gPrijs per KG € 5,16",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi217671/ah-pepitamix-gezouten,,,24 g,2464 kJ (594 kcal),,,,15 g,,,,,,47 g,,,,,,,,,,,,7.7 g,,,40 g,,6.6 g,,
snoep-koek-chips-en-chocolade,2.29,Lindt Excellence karamel zeezout chocolade,"100 gPrijs per KG € 22,90",,False,False,https://www.ah.nl/producten/product/wi367082/lindt-excellence-karamel-zeezout-chocolade,,,6.3 g,2117 kJ (507 kcal),,,,55 g,,,,,,28 g,,,,,,,,,,,,,,,,,17 g,,
snoep-koek-chips-en-chocolade,4.15,AH Biologisch Chiazaad,"275 gPrijs per KG € 15,09",Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi470037/ah-biologisch-chiazaad,,,20 g,1900 kJ (461 kcal),,,,4.9 g,,,,,,33 g,,,,,,,,,,,,32 g,,,29 g,,4 g,,
snoep-koek-chips-en-chocolade,3.99,Tony's Chocolonely Pouch rainbow mix,"135 gNormale prijs per KG € 29,56",,False,False,https://www.ah.nl/producten/product/wi507722/tony-s-chocolonely-pouch-rainbow-mix,,,7.6 g,2283 kJ (546 kcal),,,,49 g,,,,,,35 g,,,,,,,,,,,,,,,,,20 g,,
snoep-koek-chips-en-chocolade,1.45,Werther's Original Klassieke roomsnoepjes,"175 gPrijs per KG € 8,29",,False,False,https://www.ah.nl/producten/product/wi3184/werther-s-original-klassieke-roomsnoepjes,,,0.3 g,1793 kJ (424 kcal),,,,86.9 g,,,,,,8.4 g,,,,,,,,,,,,,,,,,5.7 g,,
snoep-koek-chips-en-chocolade,1.29,AH Katjang pedis gezouten,"250 gPrijs per KG € 5,16",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi467586/ah-katjang-pedis-gezouten,,,19 g,2210 kJ (530 kcal),,,,34 g,,,,,,34 g,,,,,,,,,,,,6.5 g,,,29 g,,5 g,,
snoep-koek-chips-en-chocolade,1.49,AH Tum tum uitdeelzakjes,"300 gPrijs per KG € 4,97",Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi374835/ah-tum-tum-uitdeelzakjes,,,4 g,1456 kJ (343 kcal),,,,81 g,,,,,,0.3 g,,,,,,,,,,,,0 g,,,0 g,,0.3 g,,
snoep-koek-chips-en-chocolade,0.85,AH Mini stolletje,"100 gPrijs per KG € 8,50",Nutri-Score C,False,True,https://www.ah.nl/producten/product/wi170053/ah-mini-stolletje,,,8.4 g,1361 kJ (323 kcal),,,,52 g,,,,,,8 g,,,,,,,,,,,,3.6 g,,,6 g,,1.8 g,,
snoep-koek-chips-en-chocolade,2.19,LU Time out koekrepen choco chip,"140 gNormale prijs per KG € 15,64",,False,False,https://www.ah.nl/producten/product/wi384697/lu-time-out-koekrepen-choco-chip,,,6.3 g,486 kcal (2035 kJ),,,,64 g,,,,,,22 g,,,,,,,,,,,,3.1 g,,,,,12 g,,
snoep-koek-chips-en-chocolade,3.99,AH Pistachenoten,"95 gPrijs per KG € 42,00",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi161496/ah-pistachenoten,0 g,,20 g,2644 kJ (639 kcal),,,,16 g,,,,,,54 g,,,,,,,,,,,,4.3 g,36 g,7.1 g,43 g,,10 g,,
snoep-koek-chips-en-chocolade,3.79,Bolletje Kruidnoten naturel,"1 kgPrijs per KG € 3,79",,False,False,https://www.ah.nl/producten/product/wi442533/bolletje-kruidnoten-naturel,,,6.4 g,1855 kJ (440 kcal),,,,77 g,,,,,,11 g,,,,,,,,,,,,2.6 g,,,,,5.1 g,,
snoep-koek-chips-en-chocolade,1.99,AH Scrocchi volkoren,"200 gNormale prijs per KG € 9,95",Nutri-Score C,True,True,https://www.ah.nl/producten/product/wi505965/ah-scrocchi-volkoren,,,9.5 g,1887 kJ (449 kcal),,,,66 g,,,,,,15 g,,,,,,,,,,,,6 g,,,13 g,,1.9 g,,
snoep-koek-chips-en-chocolade,1.69,AH Gesuikerde dropmix,"400 gPrijs per KG € 4,23",Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi498329/ah-gesuikerde-dropmix,,,4.4 g,1470 kJ (346 kcal),,,,82 g,,,,,,0 g,,,,,,,,,,,,0.1 g,,,0 g,,0 g,,
snoep-koek-chips-en-chocolade,1.19,Milka Chocolade reep confetti,"100 gNormale prijs per KG € 11,90",,False,False,https://www.ah.nl/producten/product/wi215515/milka-chocolade-reep-confetti,,,5.5 g,2157 kJ (515 kcal),,,,62 g,,,,,,27 g,,,,,,,,,,,,1.7 g,,,,,16 g,,
snoep-koek-chips-en-chocolade,1.99,Mitsuba Sea salt crackers,"100 gPrijs per KG € 19,90",,False,False,https://www.ah.nl/producten/product/wi367545/mitsuba-sea-salt-crackers,,,7.4 g,1764 kJ (421 kcal),,,,77.3 g,,,,,,8.9 g,,,,,,,,,,,,1 g,,,,,2 g,,
snoep-koek-chips-en-chocolade,2.89,Côte d'Or Bonbonbloc wit,"200 gPrijs per KG € 14,45",,False,False,https://www.ah.nl/producten/product/wi474501/cote-d-or-bonbonbloc-wit,,,5.2 g,2291 kJ (549 kcal),,,,59 g,,,,,,32 g,,,,,,,,,,,,1.5 g,,,,,15 g,,
snoep-koek-chips-en-chocolade,2.15,Klene Ademin suikervrij,"110 gPrijs per KG € 19,55",,False,False,https://www.ah.nl/producten/product/wi508419/klene-ademin-suikervrij,,,0.8 g,828 kJ (200 kcal),,,,58 g,,,,,,0.2 g,,,,,,,,,,,,,,,,,0.2 g,,
snoep-koek-chips-en-chocolade,1.95,Lay's Oven baked cheese & onion,"150 gPrijs per KG € 13,00",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi526747/lay-s-oven-baked-cheese-en-onion,,,6.1 g,1855 kJ (443 kcal),,,,72 g,,,,,,13 g,,,,,,,,,,,,6.2 g,,,,,1.4 g,,
snoep-koek-chips-en-chocolade,3.39,Côte d'Or Bonbonbloc Praline Puur 200gr,"200 gPrijs per KG € 16,95",,False,False,https://www.ah.nl/producten/product/wi159495/cote-d-or-bonbonbloc-praline-puur-200gr,,,5.7 g,2314 kJ (555 kcal),,,,52 g,,,,,,35 g,,,,,,,,,,,,5.7 g,,,,,16 g,,
