Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt,Url
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.29,AH Sjalotten,"500 gPrijs per KG € 2,58",Nutri-Score A,True,True,,,1.3 g,158 kJ (38 kcal),,,,6.3 g,,,,,,0.2 g,,,,,,,,,,,,2.7 g,,,0 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.75,AH Ananas mango,"150 gNormale prijs per KG € 11,67",Nutri-Score A,True,True,,,0.6 g,251 kJ (59 kcal),,,,13 g,,,,,,0.2 g,,,,,,,,,,,,1.6 g,,,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.49,AH Spinazie à la creme,"1 kgPrijs per KG € 1,49",Nutri-Score A,False,True,,,2 g,180 kJ (43 kcal),,,,3 g,,,,,,2 g,275 µg,,,,,,,,,,,2.5 g,,,1.5 g,,0.7 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.79,AH Hutspot grootverpakking,"1 kgPrijs per KG € 1,79",Nutri-Score A,True,True,,,0.9 g,146 kJ (35 kcal),,,,5.7 g,,,,,,0.3 g,,,,,,,,,,,,2.8 g,,,0.1 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.39,Hak Bruine bonen uit Zeeland,"370 gPrijs per KG € 5,79",Nutri-Score A,False,False,,,6 g,469 kJ (111 kcal),,,,16.3 g,,,,,,0.7 g,,,,,,,,,,,,8 g,,,,,0.2 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.09,AH Biologisch Prei,"per stukPrijs per KG € 3,11",Nutri-Score A,True,True,,,1.5 g,130 kJ (31 kcal),,,,4 g,,,,,,0.3 g,,,,,,,,,,,,3 g,,,0.3 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.39,AH Broccoliroosjes,"400 gPrijs per KG € 5,98",Nutri-Score A,True,True,,,2.9 g,112 kJ (27 kcal),,,,0.7 g,,,,,,0.7 g,,,,,,,,,,,,3.1 g,,,0.4 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.19,AH Peterselie,"30 gPrijs per KG € 39,67",Nutri-Score A,False,False,,,4 g,125 kJ (30 kcal),,,,1 g,,,,,,0 g,,,,,,,,,,,548 µg,5 g,,,,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.39,AH Geschoonde spruitjes,"350 gPrijs per KG € 6,83",Nutri-Score A,False,False,,,2.3 g,186 kJ (45 kcal),,,,5.2 g,,,,,,0.7 g,,,,,,,0.3 mg,150 mg,,,153 µg,4.1 g,0 g,0.6 g,,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.29,AH Biologisch Witlof,"500 gPrijs per KG € 4,58",Nutri-Score A,True,True,,,1.5 g,83 kJ (20 kcal),,,,2.5 g,,,,,,0.2 g,,,,,,,,,,,,1 g,,,0.2 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.49,AH Roerbakgroente Hollands,"400 gPrijs per KG € 6,23",Nutri-Score A,True,True,,,1.3 g,105 kJ (25 kcal),,,,3.3 g,,,,,,0.2 g,,,,,,,,,,,,2.4 g,,,0.1 g,,0.05 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.99,AH Biologisch Conference schaal,"4 stuksPrijs per KG € 4,98",Nutri-Score A,True,True,,,0.2 g,236 kJ (56 kcal),,,,12 g,,,,,,0.3 g,,,,,,,,,,,,2.2 g,,,0.2 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.19,AH Munt,"15 gPrijs per KG € 79,33",Nutri-Score A,False,False,,199 mg,3.8 g,205 kJ (49 kcal),,11.8 mg,,5.1 g,,63 mg,,,,0.7 g,,,,0.1 mg,0.9 mg,0.2 mg,0.1 mg,13.3 mg,,,,3.5 g,,,0.4 g,,0.2 g,1 mg,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.00,AH Ananasstukjes op sap,"227 gPrijs per KG € 7,14",Nutri-Score A,True,True,,,0.3 g,243 kJ (57 kcal),,,,13 g,,,,,,0.1 g,,,,,,,,,,,,1.6 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.69,AH Uien,"2 kgPrijs per KG € 0,85",Nutri-Score A,True,True,,,1 g,145 kJ (35 kcal),,,,6.5 g,,,,,,0.1 g,,,,,,,,,,,,2 g,,,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.19,AH Spinazie,"1 kgPrijs per KG € 1,19",Nutri-Score A,True,True,,,2 g,118 kJ (28 kcal),84 µg,2.4 mg,,2 g,,,,,,0.6 g,,,,,,,,,,,,3.5 g,,,0.5 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,0.89,AH Hollandse bruine bonen,"680 gPrijs per KG € 1,91",Nutri-Score A,True,True,,,6.2 g,439 kJ (104 kcal),,,,14 g,,,,,,1.1 g,,,,,,,,,,,,6.8 g,,,0.4 g,,0.7 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,3.49,AH Salade erbij italiaanse mix,"250 gPrijs per KG € 13,96",Nutri-Score A,False,True,,,5 g,515 kJ (124 kcal),,,,5.2 g,,,,,,8.9 g,,,,,,,,,,,,1.5 g,,,6.5 g,,2.2 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.39,AH Doosje met mangostukjes,"250 gPrijs per KG € 5,56",Nutri-Score A,True,True,,,0.5 g,289 kJ (68 kcal),,,,15 g,,,,,,0.3 g,229.5 µg,,,,,,,27.7 mg,,,,1.8 g,,,0.2 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.39,Hak Sperziebonen fijn gebroken,"340 gPrijs per KG € 7,51",Nutri-Score A,False,False,,,1.8 g,106 kJ (25 kcal),,,,2.2 g,,,,,,0.4 g,,,,,,,,,,,,2.9 g,,,,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,3.99,AH Pompoensoep verspakket,"1,2 kg",Nutri-Score A,False,False,,,0.4 g,125 kJ (30 kcal),,,,3 g,,,,,,1.6 g,,,,,,,,,,,,1 g,,,1.2 g,,0.3 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.69,AH Verse friet,"1 kgPrijs per KG € 1,69",Nutri-Score A,True,True,,,2.5 g,598 kJ (142 kcal),,,,23 g,,,,,,4 g,,,,,,,,,,,,2 g,,,3.6 g,,0.4 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.39,AH Koriander grootverpakking,"40 gPrijs per KG € 34,75",Nutri-Score A,True,True,,,2.1 g,92 kJ (22 kcal),,,,0.9 g,,,,,,0.5 g,,,,,,,,,,,,2.8 g,,,0.3 g,,0.01 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.69,AH Biologisch Spinazie,"200 gPrijs per KG € 13,45",Nutri-Score A,True,True,,,3.2 g,108 kJ (26 kcal),,,,0.9 g,,,,,,0.6 g,,,,,,,,,,,,2 g,,,0.4 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.19,AH Bieslook,"25 gPrijs per KG € 47,60",Nutri-Score A,False,False,,,4 g,259 kJ (62 kcal),,,,8 g,,,,,,1 g,,,,,,,,,,,,2.3 g,,,,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.09,AH Fijne soepgroente,"250 gPrijs per KG € 4,36",Nutri-Score A,True,True,,,1.1 g,112 kJ (27 kcal),,,,3.8 g,,,,,,0.2 g,,,,,,,,,,,,2.7 g,,,0.1 g,,0.03 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.19,AH Ananas,per stuk,Nutri-Score A,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.39,AH Aardappelen voor de stamppot,"1 kgPrijs per KG € 1,39",Nutri-Score A,False,False,,,2.2 g,367 kJ (87 kcal),,,,18 g,,,,,,0.3 g,,,,,,,,,,,,1.6 g,0.1 g,0.1 g,,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.35,AH Broccoliroosjes,"1 kgPrijs per KG € 2,35",Nutri-Score A,True,True,,,3 g,110 kJ (26 kcal),,,,2 g,,,,,,0 g,,,,,,,,,,,,3.1 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.75,AH Veldsla grootverpakking,"150 gPrijs per KG € 11,67",Nutri-Score A,True,True,,,2.6 g,74 kJ (18 kcal),,,,0.5 g,,,,,,0.2 g,,,,,,,,,,,,1.7 g,,,0.1 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.85,Bonduelle Crispy maïs,"300 gNormale prijs per KG € 6,49",Nutri-Score A,False,False,,,2.7 g,300 kJ (71 kcal),,,,10.5 g,,,,,,1.4 g,,,,,,,,,,,,3 g,,,,,0.2 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.75,AH Ananas,"150 gNormale prijs per KG € 11,67",Nutri-Score A,True,True,,,0.5 g,229 kJ (54 kcal),,,,12 g,,,,,,0.1 g,,,,,,,,,,,,1.6 g,,,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,0.99,AH Paprika groen,per stuk,Nutri-Score A,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.19,AH Paksoi,"per stukPrijs per KG € 2,64",Nutri-Score A,False,False,0 g,54 mg,1 g,58 kJ (14 kcal),,0.6 mg,,1.4 g,,7 mg,,,,0.2 g,,0.09 mg,,,0.2 mg,,0.11 mg,21 mg,0.1 mg,,,1.2 g,0 g,0.2 g,0.2 g,,0 g,0.2 mg,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,0.89,AH Mini krieltjes kruidenboter,"450 gPrijs per KG € 1,98",Nutri-Score A,True,True,,,1.9 g,340 kJ (80 kcal),,,,17 g,,,,,,0.02 g,,,,,,,,,,,,2.3 g,,,0.02 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.29,AH Knolselderij,per stuk,Nutri-Score A,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.45,AH Spinazie grootverpakking,"600 gPrijs per KG € 4,08",Nutri-Score A,False,False,,,3.2 g,108 kJ (26 kcal),,,,0.9 g,,,,,,0.6 g,,,,,,,,,,,,2 g,0 g,0.5 g,,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.19,AH Fijngesn prei,"200 gPrijs per KG € 5,95",Nutri-Score A,True,True,,,1.4 g,123 kJ (29 kcal),,,,3.8 g,,,,,,0.3 g,,,,,,,,7 mg,,,,2.9 g,,,0.3 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.69,AH Biologisch Rode paprika,"per stukPrijs per KG € 10,56",Nutri-Score A,True,True,,,0.8 g,110 kJ (26 kcal),,,,4.5 g,,,,,,0.1 g,,,,,,,0.29 mg,150 mg,3.1 mg,,,2 g,,,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,3.49,AH Erwtensoep verspakket,per stuk,Nutri-Score A,False,False,,,7.1 g,410 kJ (99 kcal),,,,3.2 g,,,,,,4.8 g,,,,,,,,,,,,7.1 g,,,3.1 g,,1.7 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.29,AH Rucola slamelange grootverpakking,"150 gPrijs per KG € 15,27",Nutri-Score A,True,True,,,2.7 g,91 kJ (22 kcal),,,,1.1 g,,,,,,0.3 g,,,,,,,,,,,,1.9 g,,,0.1 g,,0.07 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.79,AH Pompoenblokjes,"450 gPrijs per KG € 3,98",Nutri-Score A,True,True,,,1 g,159 kJ (37 kcal),,,,8 g,,,,,,0 g,,,,,,,,,,,,0.7 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.50,AH Mango,"175 gPrijs per KG € 14,29",Nutri-Score A,True,True,,,0.7 g,213 kJ (50 kcal),,,,10 g,,,,,,0.6 g,,,,,,,,,,,,1.1 g,,,0.4 g,,0.2 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.69,AH Knoflook,"250 gPrijs per KG € 6,76",Nutri-Score A,False,False,,,6.4 g,671 kJ (158 kcal),,,,31 g,,,,,,0.5 g,,,,,,,,,,,,2.1 g,0 g,0.4 g,,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,5.05,AH Zakje met mango stukjes,"1 kgPrijs per KG € 5,05",Nutri-Score A,True,True,,,0.5 g,289 kJ (68 kcal),,,,15 g,,,,,,0.3 g,229.5 µg,,,,,,,27.7 mg,,,,1.8 g,,,0.2 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.79,AH Goudreinette zak,"1,5 kgPrijs per KG € 1,86",Nutri-Score A,False,False,0 g,,0.3 g,250 kJ (59 kcal),,,,13 g,,,,,,0.2 g,,,,,,,,,,,,2 g,0 g,0.1 g,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.89,AH Snijbonen kleinverpakking,"200 gPrijs per KG € 9,45",Nutri-Score A,True,True,,,1.9 g,92 kJ (22 kcal),,,,2 g,,,,,,0.1 g,,,,,,,,,,,,2.7 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.29,AH Biologisch Bloemkool,per stuk,Nutri-Score A,True,True,,,2 g,110 kJ (26 kcal),,,,3 g,,,,,,0.2 g,,,,,,,,25 mg,,,31 µg,2 g,,,0.2 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.99,AH Doyenné du Comice eetrijp,"4 stuksPrijs per KG € 3,32",Nutri-Score A,True,True,,,0.2 g,236 kJ (56 kcal),,,,12 g,,,,,,0.3 g,,,,,,,,,,,,2.2 g,,,0.2 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,3.39,AH Excellent Juanita cherrytomaten aan de tak,"250 gPrijs per KG € 13,56",Nutri-Score A,True,True,,,0.9 g,128 kJ (31 kcal),,,,4 g,,,,,,0.8 g,,,,,,,,24 mg,,,,1.9 g,,,0.5 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.69,AH Flespompoen stukjes,"400 gPrijs per KG € 6,73",Nutri-Score A,True,True,,,0.7 g,61 kJ (15 kcal),,,,2 g,,,,,,0.2 g,,,,,,,,,,,,1 g,,,0.1 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.19,AH Roerbak Italiaans kastanjechampignons,"400 gPrijs per KG € 5,48",Nutri-Score A,True,True,,,2 g,131 kJ (31 kcal),,,,4.4 g,,,,,,0.2 g,,,,,,,,,,,,1.9 g,,,0.06 g,,0.03 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.38,AH Biologisch Flespompoen,per stuk,Nutri-Score A,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,3.29,AH Sperziebonen grootverpakking,"600 gPrijs per KG € 5,48",Nutri-Score A,True,True,,,2.3 g,106 kJ (25 kcal),,,,1.8 g,,,,,,0.2 g,,,,,,,,,,,,3.6 g,,,0.1 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.29,AH Zuurkool,"500 gPrijs per KG € 2,58",Nutri-Score A,True,True,,,1 g,54 kJ (13 kcal),,,,1 g,,,,,,0 g,,,,,,,,,,,,2.5 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.09,AH Soepgr basis,"400 gPrijs per KG € 2,73",Nutri-Score A,True,True,,,1 g,120 kJ (29 kcal),,,,4 g,,,,,,0.3 g,,,,,,,,,,,,3 g,,,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.75,AH Ananas appel druif,"150 gNormale prijs per KG € 11,67",Nutri-Score A,True,True,,,0.5 g,248 kJ (59 kcal),,,,13 g,,,,,,0.1 g,,,,,,,,,,,,1.8 g,,,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,0.99,AH Biologisch Gele uien,"500 gPrijs per KG € 1,98",Nutri-Score A,True,True,,,1.3 g,158 kJ (38 kcal),,,,6.3 g,,,,,,0.2 g,,,,,,,,,,,,2.7 g,,,0 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.29,AH Royal Gala schaal,4 stuks,Nutri-Score A,True,True,,,0.3 g,250 kJ (59 kcal),,,,13 g,,,,,,0.2 g,,,,,,,,,,,,2 g,,,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.99,Hak Haricots verts extra fijn,"340 gPrijs per KG € 16,61",Nutri-Score A,False,False,,,1.4 g,79 kJ (19 kcal),,,,1.4 g,,,,,,0.3 g,,,,,,,,,,,,2.5 g,,,,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.99,AH Gesneden spitskool,"400 gPrijs per KG € 4,98",Nutri-Score A,False,False,0 g,,3 g,176 kJ (42 kcal),,,,4 g,,,,,,1 g,,,,,,,,36 mg,,,,2.5 g,0.1 g,0.4 g,0.5 g,,0.2 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.99,AH Chinese wokgroente grootverpakking,"600 gPrijs per KG € 4,98",Nutri-Score A,True,True,,,2 g,122 kJ (29 kcal),,,,3.4 g,,,,,,0.2 g,,,,,,,,,,,,2.8 g,,,0.2 g,,0.02 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.99,AH Roerbakgroente Provencaals,"400 gPrijs per KG € 7,48",Nutri-Score A,True,True,,,1.1 g,107 kJ (25 kcal),,,,3.8 g,,,,,,0.2 g,,,,,,,,,,,,2 g,,,0.1 g,,0.07 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.79,AH Snoepgroente paprikamix,"300 gPrijs per KG € 9,30",Nutri-Score A,True,True,,,0.8 g,99 kJ (24 kcal),,,,3.8 g,,,,,,0.1 g,,,,,,,,124 mg,,,,2.1 g,,,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.00,AH Salademix,"300 gPrijs per KG € 3,33",Nutri-Score A,True,True,,,1.4 g,97 kJ (23 kcal),,,,2.8 g,,,,,,0.2 g,,,,,,,,,,,,2.3 g,,,0.2 g,,0.02 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.19,AH Elstar schaal,"4 stuksPrijs per KG € 3,50",Nutri-Score A,True,True,,,0.3 g,250 kJ (59 kcal),,,,13 g,,,,,,0.2 g,,,,,,,,,,,,2 g,,,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.89,AH Kleine salade quinoa noten,"205 gPrijs per KG € 14,10",Nutri-Score A,True,True,,,6.4 g,788 kJ (190 kcal),,,,10 g,,,,,,13 g,,,,,,,,,,,,3.5 g,,,11 g,,1.5 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.89,"AH Broccoli, wortel, bloemkool","400 gPrijs per KG € 7,23",Nutri-Score A,True,True,,,1.7 g,123 kJ (29 kcal),,,,3.4 g,,,,,,0.4 g,,,,,,,,,,,,2.7 g,,,0.3 g,,0.06 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.99,AH Rode grapefruits,"4 stuksPrijs per KG € 2,49",Nutri-Score A,False,False,,,0.9 g,139 kJ (33 kcal),,,,6.6 g,,,,,,0 g,,,,,,,,40 mg,,,,1.4 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,3.49,AH Biologisch Snoepgroente tomaat,"400 gPrijs per KG € 8,73",Nutri-Score A,True,True,,,0.9 g,128 kJ (31 kcal),,,,4 g,,,,,,0.8 g,,,,,,,,24 mg,,,,1.9 g,,,0.5 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,3.79,AH Groene asperges,"350 gPrijs per KG € 10,83",Nutri-Score A,False,False,,,1 g,82 kJ (19 kcal),,,,3 g,,,,,,0 g,,,,,,,,30 mg,,,,1.7 g,0 g,0 g,,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,5.29,AH Ovenschotel prei-kerrie verspakket,per stuk,Nutri-Score A,True,True,,,5.5 g,482 kJ (116 kcal),,,,7.9 g,,,,,,6.5 g,,,,,,,,,,,,1.7 g,,,3.5 g,,2.6 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.99,AH Biologisch Bleekselderij,per stuk,Nutri-Score A,True,True,,,1 g,60 kJ (14 kcal),,,,2 g,,,,,,0 g,,,,,,,,25 mg,,,29.3 µg,1.1 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.09,AH Gesneden champignons,"250 gPrijs per KG € 8,36",Nutri-Score A,True,True,,,2.3 g,76 kJ (18 kcal),,,,0.4 g,,,,,,0.5 g,,,,,,,,,,,,1.5 g,,,0.3 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,3.99,AH Biologisch Blauwe bessen,"200 gPrijs per KG € 19,95",Nutri-Score A,True,True,,,0.7 g,218 kJ (52 kcal),,,,11 g,,,,,,0 g,,,,,,,,,,,19.3 µg,2.4 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.69,No Fairytales Wortel tortilla,5 stuks,Nutri-Score A,False,False,,,9.2 g,1046 kJ (248 kcal),,,,42.4 g,,,,,,4.2 g,,,,,,,,,,,,5 g,,,,,0.9 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,3.49,AH Salade erbij witlof appel,"335 gPrijs per KG € 10,42",Nutri-Score A,False,True,,,1.5 g,463 kJ (111 kcal),,,,8.5 g,,,,,,7.6 g,,,,,,,,,,,,1.5 g,,,6.9 g,,0.7 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.39,AH Red Desire mini pruim trostomaatjes,"200 gPrijs per KG € 11,95",Nutri-Score A,True,True,,,0.9 g,128 kJ (31 kcal),,,,4 g,,,,,,0.8 g,,,,,,,,24 mg,,,,1.9 g,,,0.5 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.39,AH Macaroni spaghetti groente kleinpak,"250 gPrijs per KG € 5,56",Nutri-Score A,True,True,,,1.2 g,124 kJ (30 kcal),,,,4.4 g,,,,,,0.2 g,,,,,,,,,,,,2.7 g,,,0.06 g,,0.03 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.89,Zespri Kiwi gold,3 stuks,Nutri-Score A,True,True,,,1 g,243 kJ (58 kcal),,,,12 g,,,,,,0.3 g,,,,,,,,,,,,1.4 g,,,0.2 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.39,AH Botersla,"100 gPrijs per KG € 23,90",Nutri-Score A,True,True,,,1.4 g,53 kJ (13 kcal),,,,0.3 g,,,,,,0.4 g,,,,,,,,,,,,1.2 g,,,0.2 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,3.99,Magioni Bloemkool pizzabodem,"2 x 195 gPrijs per KG € 10,23",Nutri-Score A,False,False,,,7.7 g,921 kJ (221 kcal),,,,41 g,,,,,,2.4 g,,,,,,,,,,,,3 g,,,,,0.29 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.09,AH Duopak schijfjes,"2 x 400 gPrijs per KG € 2,61",Nutri-Score A,False,False,,,2.2 g,367 kJ (87 kcal),,,,18 g,,,,,,0.3 g,,,,,,,,,,,,1.6 g,0.1 g,0.1 g,,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.38,AH Biologisch Pompoen,per stuk,Nutri-Score A,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.49,AH Biologisch Doosje met wilde bosbessen,"250 gPrijs per KG € 9,96",Nutri-Score A,True,True,,,0.8 g,214 kJ (51 kcal),,,,9 g,,,,,,0.6 g,,,,,,,,13.2 mg,,,,3.2 g,,,0.5 g,,0.02 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.99,AH Biologisch Geraspte bietjes,"400 gPrijs per KG € 4,98",Nutri-Score A,True,True,,,1.2 g,126 kJ (30 kcal),,,,4.6 g,,,,,,0.1 g,,,,,,,,,,,,2.9 g,,,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.99,AH Roerbak Italiaans grootverpakking,"600 gPrijs per KG € 4,98",Nutri-Score A,True,True,,,1.2 g,119 kJ (28 kcal),,,,4.3 g,,,,,,0.2 g,,,,,,,,,,,,2.3 g,,,0.1 g,,0.05 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.89,AH Roerbakgroente Italiaans champignons,"250 gPrijs per KG € 7,56",Nutri-Score A,True,True,,,2 g,131 kJ (31 kcal),,,,4.4 g,,,,,,0.2 g,,,,,,,,,,,,1.9 g,,,0.06 g,,0.03 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.00,AH Granaatappelpitjes,"100 gPrijs per KG € 20,00",Nutri-Score A,False,False,,,1.5 g,418 kJ (99 kcal),,,,19 g,,,,,,1 g,,,,,,,0.3 mg,,,,16.4 µg,4 g,0.1 g,0.1 g,0 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,4.39,AH Zakje met aardbeien,"1 kgPrijs per KG € 4,39",Nutri-Score A,True,True,,,0.7 g,140 kJ (33 kcal),,,,5.8 g,,,,,,0.4 g,,,,,,,,,,,,1.8 g,,,0.3 g,,0.02 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.00,AH Verse ananas stukjes,"250 gPrijs per KG € 8,00",Nutri-Score A,True,True,,,0.5 g,229 kJ (54 kcal),,,,12 g,,,,,,0.1 g,,,,,,,,,,,,1.6 g,,,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.79,AH Boeren soepgroente,"350 gPrijs per KG € 5,11",Nutri-Score A,True,True,,,1 g,100 kJ (24 kcal),,,,3.5 g,,,,,,0.2 g,,,,,,,,,,,,2 g,,,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.89,AH Roerbakgroente Italiaans kleinverpakking,"250 gPrijs per KG € 7,56",Nutri-Score A,True,True,,,1.2 g,119 kJ (28 kcal),,,,4.3 g,,,,,,0.2 g,,,,,,,,,,,,2.3 g,,,0.1 g,,0.05 g,,,
