Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Url,Content,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,2.99,McVitie's Blissfuls milk chocolate & caramel,"228 gPrijs per KG € 13,11",,False,False,https://www.ah.nl/producten/product/wi514918/mcvitie-s-blissfuls-milk-chocolate-en-caramel,"Inhoud en gewicht228 GramPortiegrootte: Per biscuit (14,4 g)",,,7.7 g,2078 kJ (497 kcal),,,,59 g,,,,,,25 g,,,,,,,,,,,,2.4 g,,,,,11 g,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,3.29,Coffeelicious Bake your own scones mix,"395 gPrijs per KG € 8,33",,False,False,https://www.ah.nl/producten/product/wi521067/coffeelicious-bake-your-own-scones-mix,Inhoud en gewicht395 GramAantal porties: 8,,,7.4 g,1176 kJ (279 kcal),,,,42.6 g,,,,,,8.7 g,,,,,,,,,,,,,,,,,4.9 g,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,2.69,AH Cookie and cream tiffin,"160 gPrijs per KG € 16,81",Nutri-Score E,False,True,https://www.ah.nl/producten/product/wi440751/ah-cookie-and-cream-tiffin,Inhoud en gewicht160 GramPortiegrootte: 40 gramAantal porties: 4,,,5.8 g,2383 kJ (572 kcal),,,,55 g,,,,,,36 g,,,,,,,,,,,,2.2 g,,,13 g,,21 g,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,3.75,AH Cashewnoten gezouten,"170 gPrijs per KG € 22,06",Nutri-Score C,True,True,https://www.ah.nl/producten/product/wi457529/ah-cashewnoten-gezouten,Inhoud en gewicht170 GramPortiegrootte: 25 gramAantal porties: 7,,,19 g,2540 kJ (613 kcal),,,,22 g,,,,,,49 g,,,,,,,,,,,,3.8 g,,,36 g,,9.3 g,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,4.79,AH Biologisch Inca bessen,"175 gPrijs per KG € 27,37",Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi470164/ah-biologisch-inca-bessen,Inhoud en gewicht175 GramPortiegrootte: 50 gramAantal porties: 3.5,,,7.5 g,1335 kJ (320 kcal),,,,44 g,,,,,,7.5 g,,,,,,,,,,,,23 g,,,5.5 g,,2 g,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,3.99,AH Cake gesneden,"500 gPrijs per KG € 7,98",Nutri-Score E,False,True,https://www.ah.nl/producten/product/wi509389/ah-cake-gesneden,Inhoud en gewicht500 GramPortiegrootte: 29 gramAantal porties: 17,,,5.9 g,1819 kJ (435 kcal),,,,52 g,,,,,,22 g,,,,,,,,,,,,0.6 g,,,12 g,,9 g,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,7.29,AH Springvorm 26cm,per stuk,,False,False,https://www.ah.nl/producten/product/wi514593/ah-springvorm-26cm,Inhoud en gewicht1 Stuks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,5.29,AH Cakevorm,per stuk,,False,False,https://www.ah.nl/producten/product/wi514595/ah-cakevorm,Inhoud en gewicht1 Stuks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,2.99,AH Tiffins marshmellow witt chocolade,"144 gPrijs per KG € 20,76",Nutri-Score E,False,False,https://www.ah.nl/producten/product/wi517399/ah-tiffins-marshmellow-witt-chocolade,Inhoud en gewicht144 GramPortiegrootte: 9 gramAantal porties: 16,,,4.7 g,2215 kJ (530 kcal),,,,62 g,,,,,,29 g,,,,,,,,,,,,1 g,,,11 g,,16 g,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,4.97,AH Sinterklaas kruidnoten combinatie pakket,per stuk,,False,False,https://www.ah.nl/producten/product/wi536074/ah-sinterklaas-kruidnoten-combinatie-pakket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
