Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Url,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt
soepen-sauzen-kruiden-olie,2.89,Hellmann's Mayonaise vegan,"280 mlNormale prijs per LT € 10,32",,False,False,https://www.ah.nl/producten/product/wi456869/hellmann-s-mayonaise-vegan,,,< 0.5 g,654 kcal (2738 kJ),,,,3.9 g,,,,,,72 g,,,,,,,,,,,,,,,,,5.3 g,,
soepen-sauzen-kruiden-olie,1.29,Nongshim Shin ramyun noodles,"120 gPrijs per KG € 10,75",,False,False,https://www.ah.nl/producten/product/wi457687/nongshim-shin-ramyun-noodles,,,8.2 g,1776 kJ (422 kcal),,,,68 g,,,,,,13 g,,,,,,,,,,,,,,,,,6.1 g,,
soepen-sauzen-kruiden-olie,1.59,AH Rijkgevulde groentesoep,"800 mlPrijs per LT € 1,99",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi37068/ah-rijkgevulde-groentesoep,,,1.3 g,123 kJ (30 kcal),,,,2.4 g,,,,,,1.5 g,,,,,,,,,,,,0.6 g,,,0.8 g,,0.4 g,,
soepen-sauzen-kruiden-olie,2.99,Hak Oven zoete aardappel kerrie,"550 gNormale prijs per KG € 5,44",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi520710/hak-oven-zoete-aardappel-kerrie,,,1.7 g,329 kJ (79 kcal),,,,10.3 g,,,,,,2.6 g,,,,,,,,,,,,3.6 g,,,,,1.3 g,,
soepen-sauzen-kruiden-olie,1.19,Kühne Augurken zoetzuur,"330 gPrijs per KG € 6,43",,False,False,https://www.ah.nl/producten/product/wi199121/kuhne-augurken-zoetzuur,,,0.9 g,126 kJ (30 kcal),,,,4.9 g,,,,,,0.2 g,,,,,,,,,,,,1.3 g,,,,,< 0.1 g,,
soepen-sauzen-kruiden-olie,1.49,AH Ravigotesaus,"100 gPrijs per KG € 14,90",Nutri-Score C,False,True,https://www.ah.nl/producten/product/wi231423/ah-ravigotesaus,,,1.4 g,1361 kJ (330 kcal),,,,8.7 g,,,,,,32 g,,,,,,,,,,,,0.7 g,,,29 g,,2.5 g,,
soepen-sauzen-kruiden-olie,1.09,Kühne Ambachtelijke piccalilly zoetzuur,"360 gPrijs per KG € 3,03",,False,False,https://www.ah.nl/producten/product/wi195108/kuhne-ambachtelijke-piccalilly-zoetzuur,,,1.6 g,368 kJ (87 kcal),,,,15 g,,,,,,1.5 g,,,,,,,,,,,,1.8 g,,,,,0.1 g,,
soepen-sauzen-kruiden-olie,3.49,Bertolli Pastasaus basilico,"690 gPrijs per KG € 5,06",,False,False,https://www.ah.nl/producten/product/wi395316/bertolli-pastasaus-basilico,,,1.6 g,202 kJ (48 kcal),,,,4.5 g,,,,,,2.4 g,,,,,,,,,,,,1.2 g,,,,,0.3 g,,
soepen-sauzen-kruiden-olie,0.99,Santa Maria Crispy chicken kruidenmix,"50 gPrijs per KG € 19,80",,False,False,https://www.ah.nl/producten/product/wi425973/santa-maria-crispy-chicken-kruidenmix,,,9.2 g,1368 kJ (324 kcal),,,,62 g,,,,,,2.6 g,,,,,,,,,,,,8.5 g,,,,,0.6 g,,
soepen-sauzen-kruiden-olie,1.79,Remia Fritessaus American,"500 mlPrijs per LT € 3,58",,False,False,https://www.ah.nl/producten/product/wi189280/remia-fritessaus-american,,,0.6 g,874 kJ (211 kcal),,,,8.5 g,,,,,,19 g,,,,,,,,,,,,,,,,,1.5 g,,
soepen-sauzen-kruiden-olie,1.55,Calvé Whisky cocktail saus,"320 mlPrijs per LT € 4,84",,False,False,https://www.ah.nl/producten/product/wi193445/calve-whisky-cocktail-saus,,,0.7 g,241 kcal (1010 kJ),,,,12 g,,,,,,21 g,,,,,,,,,,,,< 0.5 g,,,,,1.7 g,,
soepen-sauzen-kruiden-olie,7.89,Unox Knaks 3-pack,"400 gPrijs per KG € 11,95",,False,False,https://www.ah.nl/producten/product/wi374143/unox-knaks-3-pack,,,11 g,187 kcal (782 kJ),,,,5.6 g,,,,,,13 g,,,,,,,,,,,,< 0.5 g,,,,,5.1 g,,
soepen-sauzen-kruiden-olie,2.19,Remia Satésaus kant en klaar,"540 gPrijs per KG € 4,06",,False,False,https://www.ah.nl/producten/product/wi485547/remia-satesaus-kant-en-klaar,,,7.9 g,950 kJ (228 kcal),,,,17 g,,,,,,13 g,,,,,,,,,,,,,,,,,1.9 g,,
soepen-sauzen-kruiden-olie,0.65,AH Hollandse bruine bonen,"360 gPrijs per KG € 1,81",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi849/ah-hollandse-bruine-bonen,,,6.5 g,506 kJ (120 kcal),,,,18 g,,,,,,0.7 g,,,,,,,,,,,,7.9 g,,,0.5 g,,0.1 g,,
soepen-sauzen-kruiden-olie,1.59,AH Rijkgevulde champignonsoep,"800 mlPrijs per LT € 1,99",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi37065/ah-rijkgevulde-champignonsoep,,,1.2 g,225 kJ (54 kcal),,,,3.6 g,,,,,,3.8 g,,,,,,,,,,,,0.4 g,,,3 g,,0.8 g,,
soepen-sauzen-kruiden-olie,1.89,Vanka-Kawat Ketjap manis,"500 mlPrijs per LT € 3,78",,False,False,https://www.ah.nl/producten/product/wi152210/vanka-kawat-ketjap-manis,,,6.6 g,882 kJ (207 kcal),,,,45.2 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
soepen-sauzen-kruiden-olie,1.49,Unox Cup-a-soup Chinese kip,"3 x 13 gPrijs per LT € 2,84",,False,False,https://www.ah.nl/producten/product/wi388308/unox-cup-a-soup-chinese-kip,,,0.6 g,91 kJ (22 kcal),,,,4.2 g,,,,,,< 0.5 g,,,,,,,,,,,,< 0.5 g,,,,,< 0.1 g,,
soepen-sauzen-kruiden-olie,1.09,AH Witte bonen,"360 gPrijs per KG € 3,03",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi814/ah-witte-bonen,,,6.9 g,442 kJ (105 kcal),,,,14 g,,,,,,0.8 g,,,,,,,,,,,,7.1 g,,,0.7 g,,0.1 g,,
soepen-sauzen-kruiden-olie,1.29,Verstegen Mix voor gehakt bretons,"30 gPrijs per KG € 43,00",,False,False,https://www.ah.nl/producten/product/wi414990/verstegen-mix-voor-gehakt-bretons,,,17.1 g,1340 kJ (317 kcal),,,,50.8 g,,,,,,3 g,,,,,,,,,,,,,,,,,0.5 g,,
soepen-sauzen-kruiden-olie,1.39,AH Doperwten 0% zout,"680 gPrijs per KG € 2,04",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi492395/ah-doperwten-0-zout,,,4.8 g,241 kJ (58 kcal),,,,5.5 g,,,,,,0.6 g,,,,,,,,,,,,5.5 g,,,0.4 g,,0.2 g,,
soepen-sauzen-kruiden-olie,0.69,AH Witte bonen in tomatensaus,"400 gPrijs per KG € 1,73",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi796/ah-witte-bonen-in-tomatensaus,,,5.3 g,359 kJ (85 kcal),,,,12 g,,,,,,0.5 g,,,,,,,,,,,,5.8 g,,,0.3 g,,0.2 g,,
soepen-sauzen-kruiden-olie,1.99,Verstegen Sweet chili zonder suiker,"285 mlPrijs per LT € 6,98",,False,False,https://www.ah.nl/producten/product/wi449713/verstegen-sweet-chili-zonder-suiker,,,0.5 g,299 kJ (73 kcal),,,,6.7 g,,,,,,0.4 g,,,,,,,,,,,,,,,,,0.1 g,,
soepen-sauzen-kruiden-olie,1.49,Conimex Ajam smoor boemboe,"95 gPrijs per KG € 15,68",,False,False,https://www.ah.nl/producten/product/wi169345/conimex-ajam-smoor-boemboe,,,7.4 g,570 kJ (136 kcal),,,,20 g,,,,,,2.9 g,,,,,,,,,,,,< 0.5 g,,,,,0.4 g,,
soepen-sauzen-kruiden-olie,1.45,Unox Stevige groentesoep,"300 mlPrijs per LT € 4,83",,False,False,https://www.ah.nl/producten/product/wi163808/unox-stevige-groentesoep,,,1.8 g,32 kcal (136 kJ),,,,3.9 g,,,,,,0.9 g,,,,,,,,,,,,0.6 g,,,,,0.4 g,,
soepen-sauzen-kruiden-olie,1.35,Bonduelle Kikkererwten,"150 gPrijs per KG € 10,38",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi195553/bonduelle-kikkererwten,,,6.4 g,502 kJ (120 kcal),,,,14.7 g,,,,,,2.2 g,,,,,,,,,,,,7.7 g,,,,,0.2 g,,
soepen-sauzen-kruiden-olie,1.79,Unox Cup-a-soup Franse ui,"3 x 13 gPrijs per LT € 3,41",,False,False,https://www.ah.nl/producten/product/wi388331/unox-cup-a-soup-franse-ui,,,0.9 g,104 kJ (25 kcal),,,,4 g,,,,,,< 0.5 g,,,,,,,,,,,,< 0.5 g,,,,,0.3 g,,
soepen-sauzen-kruiden-olie,1.29,Verstegen Mix voor gehakt Italiaans,"40 gPrijs per KG € 32,25",,False,False,https://www.ah.nl/producten/product/wi414992/verstegen-mix-voor-gehakt-italiaans,,,10.4 g,1295 kJ (306 kcal),,,,58 g,,,,,,1.9 g,,,,,,,,,,,,,,,,,0.8 g,,
soepen-sauzen-kruiden-olie,3.19,Drogheria Molen roze Himalaya zout,"90 gPrijs per KG € 35,44",,False,False,https://www.ah.nl/producten/product/wi164641/drogheria-molen-roze-himalaya-zout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soepen-sauzen-kruiden-olie,1.95,Go-Tan Original wok teriyaki,"240 mlPrijs per LT € 8,13",,False,False,https://www.ah.nl/producten/product/wi386519/go-tan-original-wok-teriyaki,,,1.9 g,82 kcal (346 kJ),,,,18 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
soepen-sauzen-kruiden-olie,1.87,AH Duitse bockworst,"4 stuksPrijs per KG € 7,48",Nutri-Score E,False,False,https://www.ah.nl/producten/product/wi46714/ah-duitse-bockworst,,,13 g,1052 kJ (254 kcal),,,,1 g,,,,,,22 g,,,,,,,,,,,,0 g,,,13 g,,8.8 g,,
soepen-sauzen-kruiden-olie,0.99,Knorr Mix kaassaus,"44 gPrijs per KG € 22,50",,False,False,https://www.ah.nl/producten/product/wi159522/knorr-mix-kaassaus,,,8.8 g,1848 kJ (443 kcal),,,,61 g,,,,,,18 g,,,,,,,,,,,,0.6 g,,,,,11 g,,
soepen-sauzen-kruiden-olie,1.75,AH Biologisch Kidneybonen,"360 gPrijs per KG € 7,29",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi168814/ah-biologisch-kidneybonen,,,7.7 g,457 kJ (108 kcal),,,,15 g,,,,,,0.4 g,,,,,,,,,,,,7 g,,,0.2 g,,0.1 g,,
soepen-sauzen-kruiden-olie,1.55,Bonduelle Linzen,"310 gNormale prijs per KG € 5,85",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi104082/bonduelle-linzen,,,8.5 g,449 kJ (107 kcal),,,,14.2 g,,,,,,0.7 g,,,,,,,,,,,,4.7 g,,,,,0.1 g,,
soepen-sauzen-kruiden-olie,2.79,Unox Stevige Chinese tomatensoep,"800 mlPrijs per LT € 3,49",,False,False,https://www.ah.nl/producten/product/wi165818/unox-stevige-chinese-tomatensoep,,,1.3 g,58 kcal (242 kJ),,,,7.7 g,,,,,,2.3 g,,,,,,,,,,,,0.6 g,,,,,0.4 g,,
soepen-sauzen-kruiden-olie,1.25,Maggi Groente bouillon minder zout,"72 gPrijs per KG € 17,36",,False,False,https://www.ah.nl/producten/product/wi215244/maggi-groente-bouillon-minder-zout,,,0.1 g,11 kJ (3 kcal),,,,0.3 g,,,,,,0.1 g,,,,,,,,,,,,0 g,,,,,0.1 g,,
soepen-sauzen-kruiden-olie,2.29,Verstegen Tijm,"14 gPrijs per KG € 163,57",,False,False,https://www.ah.nl/producten/product/wi216629/verstegen-tijm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soepen-sauzen-kruiden-olie,0.95,Maggi Mix ham-kaas saus,"39 gPrijs per KG € 24,36",,False,False,https://www.ah.nl/producten/product/wi398528/maggi-mix-ham-kaas-saus,,,10 g,1971 kJ (471 kcal),,,,49.1 g,,,,,,26 g,,,,,,,,,,,,0.7 g,,,,,14.5 g,,
soepen-sauzen-kruiden-olie,3.55,Unox Indiase currysoep,"0,57 lPrijs per LT € 6,23",,False,False,https://www.ah.nl/producten/product/wi468207/unox-indiase-currysoep,,,2.5 g,56 kcal (234 kJ),,,,4.7 g,,,,,,2.9 g,,,,,,,,,,,,0.6 g,,,,,1 g,,
soepen-sauzen-kruiden-olie,0.99,AH Doperwten,"190 gPrijs per KG € 7,92",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi160587/ah-doperwten,,,5.3 g,244 kJ (58 kcal),,,,3.8 g,,,,,,0.8 g,,,,,,,,,,,,7.4 g,,,0.6 g,,0.2 g,,
soepen-sauzen-kruiden-olie,0.69,AH Witte bonen in tomatensaus,"180 gPrijs per KG € 3,83",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi195517/ah-witte-bonen-in-tomatensaus,,,4.2 g,342 kJ (81 kcal),,,,13 g,,,,,,0.5 g,,,,,,,,,,,,3.9 g,,,0.4 g,,0.1 g,,
soepen-sauzen-kruiden-olie,3.39,Unox Pittige erwtensoep,"570 mlPrijs per LT € 5,95",,False,False,https://www.ah.nl/producten/product/wi373991/unox-pittige-erwtensoep,,,3.7 g,73 kcal (304 kJ),,,,5.6 g,,,,,,3.5 g,,,,,,,,,,,,2.2 g,,,,,0.8 g,,
soepen-sauzen-kruiden-olie,2.39,Hak Kikkererwten,"360 gPrijs per KG € 11,12",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi435897/hak-kikkererwten,,,7.6 g,579 kJ (138 kcal),,,,15.9 g,,,,,,3 g,,,,,,,,,,,,8.8 g,,,,,1.2 g,,
soepen-sauzen-kruiden-olie,1.85,Bonduelle Kikkererwten,"310 gNormale prijs per KG € 6,98",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi104081/bonduelle-kikkererwten,,,6.4 g,502 kJ (120 kcal),,,,14.7 g,,,,,,2.2 g,,,,,,,,,,,,7.7 g,,,,,0.2 g,,
soepen-sauzen-kruiden-olie,0.95,Maggi Mix pepersaus,"34 gPrijs per KG € 27,94",,False,False,https://www.ah.nl/producten/product/wi398530/maggi-mix-pepersaus,,,6.6 g,1870 kJ (447 kcal),,,,55.6 g,,,,,,21.6 g,,,,,,,,,,,,1.8 g,,,,,11.9 g,,
soepen-sauzen-kruiden-olie,1.19,AH Rode kool met appel gekookt,"520 gPrijs per KG € 2,38",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi115254/ah-rode-kool-met-appel-gekookt,,,1 g,252 kJ (60 kcal),,,,12 g,,,,,,0.2 g,,,,,,,,,,,,3 g,,,0 g,,0 g,,
soepen-sauzen-kruiden-olie,1.29,Nongshim Korean kimchi noodles,"120 gPrijs per KG € 10,75",,False,False,https://www.ah.nl/producten/product/wi457689/nongshim-korean-kimchi-noodles,,,9.6 g,1800 kJ (427 kcal),,,,68 g,,,,,,13 g,,,,,,,,,,,,,,,,,6.5 g,,
soepen-sauzen-kruiden-olie,2.59,Remia Fritessaus classic,"1 lPrijs per LT € 2,59",,False,False,https://www.ah.nl/producten/product/wi62101/remia-fritessaus-classic,,,0.7 g,1240 kJ (300 kcal),,,,15 g,,,,,,26 g,,,,,,,,,,,,,,,,,2 g,,
soepen-sauzen-kruiden-olie,0.99,Bonduelle Doperwtjes & worteltjes zeer fijn,"150 gPrijs per KG € 7,62",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi195552/bonduelle-doperwtjes-en-worteltjes-zeer-fijn,,,3.6 g,223 kJ (53 kcal),,,,6 g,,,,,,0.6 g,,,47.1 µg,,,,,,,,,4.7 g,,,,,< 0.1 g,,
soepen-sauzen-kruiden-olie,3.59,Bertolli Pastasaus in zak carbonara,"460 gPrijs per KG € 7,80",,False,False,https://www.ah.nl/producten/product/wi202722/bertolli-pastasaus-in-zak-carbonara,,,1.7 g,543 kJ (131 kcal),,,,3.5 g,,,,,,12 g,,,,,,,,,,,,< 0.5 g,,,,,3.2 g,,
soepen-sauzen-kruiden-olie,2.49,Verstegen Paprikapoeder mild,"38 gPrijs per KG € 65,53",,False,False,https://www.ah.nl/producten/product/wi216677/verstegen-paprikapoeder-mild,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soepen-sauzen-kruiden-olie,0.85,AH Wortelen,"340 gPrijs per KG € 3,95",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi806/ah-wortelen,,,0.5 g,98 kJ (23 kcal),,,,4 g,,,,,,0.2 g,,,,,,,,,,,,1.8 g,,,0.2 g,,0 g,,
soepen-sauzen-kruiden-olie,2.49,Bonduelle Kikkererwten bio,"310 gNormale prijs per KG € 9,40",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi374222/bonduelle-kikkererwten-bio,,,6.4 g,502 kJ (120 kcal),,,,14.7 g,,,,,,2.2 g,,,,,,,,,,,,7.7 g,,,,,0.2 g,,
soepen-sauzen-kruiden-olie,1.59,Verstegen Saffraan heel,0.05 gram,,False,False,https://www.ah.nl/producten/product/wi414972/verstegen-saffraan-heel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soepen-sauzen-kruiden-olie,4.05,Bonduelle Ratatouille a la provencale,"375 gNormale prijs per KG € 10,80",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi185547/bonduelle-ratatouille-a-la-provencale,,,1.5 g,341 kJ (82 kcal),,,,5.8 g,,,,,,5.4 g,,,,,,,,,,,,2.1 g,,,,,0.7 g,,
soepen-sauzen-kruiden-olie,0.95,Maggi Mix 4-kazen saus,"39 gPrijs per KG € 24,36",,False,False,https://www.ah.nl/producten/product/wi375019/maggi-mix-4-kazen-saus,,,14.3 g,2091 kJ (501 kcal),,,,42.4 g,,,,,,30.2 g,,,,,,,,,,,,1 g,,,,,8 g,,
soepen-sauzen-kruiden-olie,1.29,Heinz Tomaten blokjes met knoflook,"390 gPrijs per KG € 3,31",,False,False,https://www.ah.nl/producten/product/wi378628/heinz-tomaten-blokjes-met-knoflook,,,1.5 g,114 kJ (27 kcal),,,,4.2 g,,,,,,0.2 g,,,,,,,,,,,,,,,,,0 g,,
soepen-sauzen-kruiden-olie,2.29,Maggi Bouillonblokjes,"64 stuksPrijs per KG € 8,95",,True,True,https://www.ah.nl/producten/product/wi457680/maggi-bouillonblokjes,,,0.1 g,9 kJ (2 kcal),,,,0.2 g,,,,,,0.1 g,,,,,,,,,,,,0 g,,,,,0.1 g,,
soepen-sauzen-kruiden-olie,1.85,Hak Spliterwten gedroogd,"500 gPrijs per KG € 3,70",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi163791/hak-spliterwten-gedroogd,,,8.4 g,532 kJ (126 kcal),,,,18.6 g,,,,,,0.6 g,,,,,,,,,,,,6.4 g,,,,,0.2 g,,
soepen-sauzen-kruiden-olie,2.49,Bonduelle Rode kidneybonen bio,"310 gNormale prijs per KG € 9,96",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi374221/bonduelle-rode-kidneybonen-bio,,,8.7 g,468 kJ (111 kcal),,,,13.8 g,,,,,,0.7 g,,,,,,,,,,,,7.5 g,,,,,0 g,,
soepen-sauzen-kruiden-olie,2.39,Verstegen Kurkuma gemalen,"47 gPrijs per KG € 50,85",,False,False,https://www.ah.nl/producten/product/wi414884/verstegen-kurkuma-gemalen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soepen-sauzen-kruiden-olie,2.25,Euroma Oregano vriesdroog,"14 gPrijs per KG € 160,71",,False,False,https://www.ah.nl/producten/product/wi167225/euroma-oregano-vriesdroog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soepen-sauzen-kruiden-olie,1.39,Knorr Aromat,"88 gPrijs per KG € 15,80",,False,False,https://www.ah.nl/producten/product/wi186647/knorr-aromat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soepen-sauzen-kruiden-olie,2.39,Heinz Tomaten ketchup 50% minder suikers&zout,"400 mlPrijs per LT € 5,98",,False,False,https://www.ah.nl/producten/product/wi457473/heinz-tomaten-ketchup-50-minder-suikers-en-zout,,,1.4 g,271 kJ (64 kcal),,,,12 g,,,,,,0.1 g,,,,,,,,,,,,,,,,,0 g,,
soepen-sauzen-kruiden-olie,2.49,Ouwehand Zure haring,"355 gPrijs per KG € 12,45",,False,False,https://www.ah.nl/producten/product/wi53542/ouwehand-zure-haring,,,16 g,876 kJ (211 kcal),,,,< 0.5 g,,,,,,16 g,,,,,,,,,,,,0.5 g,,,,,4 g,,
soepen-sauzen-kruiden-olie,2.55,Unox Originele kippensoep,"800 mlPrijs per LT € 3,19",,False,False,https://www.ah.nl/producten/product/wi163804/unox-originele-kippensoep,,,2.3 g,27 kcal (116 kJ),,,,2.7 g,,,,,,0.8 g,,,,,,,,,,,,< 0.5 g,,,,,0.3 g,,
soepen-sauzen-kruiden-olie,2.09,Conimex Woksaus teriyaki,"175 mlPrijs per LT € 11,94",,False,False,https://www.ah.nl/producten/product/wi171792/conimex-woksaus-teriyaki,,,7.9 g,527 kJ (126 kcal),,,,13 g,,,,,,2.9 g,,,,,,,,,,,,1.6 g,,,,,0.4 g,,
soepen-sauzen-kruiden-olie,1.89,Verstegen Kruidenmix koek en speculaas,"40 gPrijs per KG € 47,25",,False,False,https://www.ah.nl/producten/product/wi197890/verstegen-kruidenmix-koek-en-speculaas,,,6 g,1250 kJ (302 kcal),,,,29.4 g,,,,,,8.3 g,,,,,,,,,,,,,,,,,3.5 g,,
soepen-sauzen-kruiden-olie,2.99,Verstegen Chili vlokken,"28 gPrijs per KG € 106,79",,False,False,https://www.ah.nl/producten/product/wi234759/verstegen-chili-vlokken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soepen-sauzen-kruiden-olie,1.69,Unox Cup-a-soup koninginnensoep,"3 x 16 gPrijs per LT € 3,22",,False,False,https://www.ah.nl/producten/product/wi388427/unox-cup-a-soup-koninginnensoep,,,1 g,187 kJ (45 kcal),,,,5.4 g,,,,,,2 g,,,,,,,,,,,,< 0.5 g,,,,,1.1 g,,
soepen-sauzen-kruiden-olie,1.69,Verstegen Kaneel gemalen,"35 gPrijs per KG € 48,29",,False,False,https://www.ah.nl/producten/product/wi414962/verstegen-kaneel-gemalen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soepen-sauzen-kruiden-olie,1.19,AH Augurken klein zoetzuur,"330 gPrijs per KG € 6,26",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi917/ah-augurken-klein-zoetzuur,,,0.6 g,144 kJ (34 kcal),,,,6.3 g,,,,,,0.2 g,,,,,,,,,,,,0.9 g,,,0.1 g,,0.1 g,,
soepen-sauzen-kruiden-olie,2.99,Grand' Italia Sugocasa piccante pastasaus,"690 gPrijs per KG € 4,33",,False,False,https://www.ah.nl/producten/product/wi56653/grand-italia-sugocasa-piccante-pastasaus,,,1.5 g,202 kJ (48 kcal),,,,9.5 g,,,,,,0.2 g,,,,,,,,,,,,0.9 g,,,,,0 g,,
soepen-sauzen-kruiden-olie,1.19,AH Oregano,"15 gPrijs per KG € 79,33",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi404122/ah-oregano,,,0 g,1403 kJ (334 kcal),,,,67 g,,,,,,0 g,,,,,,,,,,,,33 g,,,0 g,,0 g,,
soepen-sauzen-kruiden-olie,1.25,AH Pastasaus pikant,"520 gPrijs per KG € 2,40",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi416666/ah-pastasaus-pikant,,,1.2 g,202 kJ (48 kcal),,,,7.5 g,,,,,,1.2 g,,,,,,,,,,,,1.2 g,,,1.1 g,,0.1 g,,
soepen-sauzen-kruiden-olie,3.15,AH Sesamolie,"250 mlPrijs per LT € 12,60",Nutri-Score D,True,True,https://www.ah.nl/producten/product/wi496224/ah-sesamolie,,,0 g,3404 kJ (828 kcal),,,,0 g,,,,,,92 g,,,,,,,,,,,,0 g,,,78 g,,14 g,,
soepen-sauzen-kruiden-olie,1.49,Conimex Ajam paniki boemboe,"95 gPrijs per KG € 15,68",,False,False,https://www.ah.nl/producten/product/wi169344/conimex-ajam-paniki-boemboe,,,7.4 g,546 kJ (131 kcal),,,,18 g,,,,,,2.9 g,,,,,,,,,,,,< 0.5 g,,,,,0.5 g,,
soepen-sauzen-kruiden-olie,2.55,Calvé Mayonaise licht & romig,"430 mlPrijs per LT € 5,93",,False,False,https://www.ah.nl/producten/product/wi174018/calve-mayonaise-licht-en-romig,,,0.5 g,284 kcal (1175 kJ),,,,9.2 g,,,,,,27 g,,,,,,,,,,,,< 0.5 g,17 g,7.5 g,,,2.2 g,,
soepen-sauzen-kruiden-olie,1.79,Fairtrade Original Kruidenpasta groene curry,"70 gNormale prijs per KG € 25,57",,False,False,https://www.ah.nl/producten/product/wi199251/fairtrade-original-kruidenpasta-groene-curry,,,5.6 g,588 kJ (138 kcal),,,,19 g,,,,,,4.4 g,,,,,,,,,,,,,,,,,3.5 g,,
soepen-sauzen-kruiden-olie,3.19,Bertolli Saus in zak basilicum,"500 gPrijs per KG € 6,38",,False,False,https://www.ah.nl/producten/product/wi403973/bertolli-saus-in-zak-basilicum,,,1.7 g,221 kJ (52 kcal),,,,8.5 g,,,,,,1.1 g,,,,,,,,,,,,1 g,,,,,0.1 g,,
soepen-sauzen-kruiden-olie,3.49,John West Tonijn twist ovengedroogde tomaat,"85 gPrijs per KG € 41,06",,False,False,https://www.ah.nl/producten/product/wi496773/john-west-tonijn-twist-ovengedroogde-tomaat,,,18 g,564 kJ (135 kcal),,,,3.9 g,,,,,,5 g,,,,,,,,,,,,1.3 g,,,,,0.6 g,,
soepen-sauzen-kruiden-olie,2.85,AH Pompoenpitten,"100 gPrijs per KG € 28,50",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi161495/ah-pompoenpitten,0 g,,30 g,2558 kJ (617 kcal),,,,11 g,,,,,,49 g,,,,,,,,,,,,6 g,16 g,21 g,37 g,,8.7 g,,
soepen-sauzen-kruiden-olie,0.99,AH Cannellini bonen,"400 gPrijs per KG € 2,48",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi188266/ah-cannellini-bonen,,,5.8 g,427 kJ (101 kcal),,,,17 g,,,,,,0.4 g,,,,,,,,,,,,3.1 g,,,0.1 g,,0.1 g,,
soepen-sauzen-kruiden-olie,1.79,Remia Salata honing mosterd dressing,"500 mlPrijs per LT € 3,58",,False,False,https://www.ah.nl/producten/product/wi190278/remia-salata-honing-mosterd-dressing,,,1.1 g,1205 kJ (291 kcal),,,,13 g,,,,,,26 g,,,,,,,,,,,,,,,,,2 g,,
soepen-sauzen-kruiden-olie,1.29,Verstegen Kruidenmix voor gehakt,"40 gPrijs per KG € 32,25",,False,False,https://www.ah.nl/producten/product/wi194062/verstegen-kruidenmix-voor-gehakt,,,10.5 g,1336 kJ (316 kcal),,,,59.4 g,,,,,,2.3 g,,,,,,,,,,,,,,,,,0.3 g,,
soepen-sauzen-kruiden-olie,1.79,Miras Gekookte kikkererwten,"570 gPrijs per KG € 4,48",,False,False,https://www.ah.nl/producten/product/wi202259/miras-gekookte-kikkererwten,,,5.7 g,419.4 kJ (99.9 kcal),,,,12.2 g,,,,,,1.9 g,,,,,,,,,,,,,,,,,0.2 g,,
