Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Url,Content,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt
tussendoortjes,1.59,Unox Kip good noodles,"65 gPrijs per KG € 24,46",,False,False,https://www.ah.nl/producten/product/wi99084/unox-kip-good-noodles,Inhoud en gewicht65 GramAantal porties: 1,,,2 g,348 kJ (83 kcal),,,,11 g,,,,,,3.3 g,,,,,,,,,,,,0.7 g,,,,,1.6 g,,
tussendoortjes,1.09,AH Bapao rundvlees,"per stukNormale prijs per KG € 9,08",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi31392/ah-bapao-rundvlees,Inhoud en gewicht120 GramPortiegrootte: 120 gramAantal porties: 1,,,9 g,1070 kJ (254 kcal),,,,41 g,,,,,,5.5 g,,,,,,,,,,,,2 g,,,3.2 g,,1.9 g,,
tussendoortjes,1.09,AH Bapao kip,"per stukNormale prijs per KG € 9,08",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi33018/ah-bapao-kip,Inhoud en gewicht120 GramPortiegrootte: 120 gramAantal porties: 1,,,6.6 g,979 kJ (232 kcal),,,,40 g,,,,,,4.8 g,,,,,,,,,,,,1.2 g,,,2.9 g,,1.7 g,,
tussendoortjes,1.99,Liga Evergreen krenten koeken,"225 gNormale prijs per KG € 8,84",,False,False,https://www.ah.nl/producten/product/wi3771/liga-evergreen-krenten-koeken,Inhoud en gewicht225 GramPortiegrootte: 100 g,,240 mg,6.9 g,383 kcal (1612 kJ),,7.6 mg,,64 g,,,,,,9.1 g,,,,,,,1.1 mg,,,,,7.6 g,,,,,0.9 g,,
tussendoortjes,1.09,AH Dikke rijstwafels met zeezout,"12 stuksPrijs per KG € 9,08",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi166805/ah-dikke-rijstwafels-met-zeezout,Inhoud en gewicht120 GramPortiegrootte: 10 gramAantal porties: 12,,32.8 mg,7.5 g,1621 kJ (383 kcal),,1.8 mg,,79 g,,142 mg,,,,3.2 g,,,,0.4 mg,4.3 mg,1.5 mg,0.5 mg,,1.8 mg,,,4 g,,,2.5 g,,0.7 g,2 mg,
tussendoortjes,2.29,Liga Cracotte volkoren crackers,"250 gPrijs per KG € 9,16",,False,False,https://www.ah.nl/producten/product/wi114389/liga-cracotte-volkoren-crackers,"Inhoud en gewicht250 GramPortiegrootte: 1 cracotte (7,35g)",,,11 g,369 kcal (1564 kJ),,,,72 g,,,,,,2.9 g,,,,,,,,,,,,5.1 g,,,,,1 g,,
tussendoortjes,3.99,AH Rivolo cherrytomaat,"400 gPrijs per KG € 9,98",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi379188/ah-rivolo-cherrytomaat,Inhoud en gewicht400 GramPortiegrootte: 250 gramAantal porties: 2,0 g,,0.9 g,128 kJ (31 kcal),,,,4 g,,,,,,0.8 g,,,,,,,,24 mg,,,,1.9 g,,,0.5 g,,0.1 g,,
tussendoortjes,1.55,Hero B'tween mueslireep melkchocolade,"6 x 25 gPrijs per KG € 10,33",,False,False,https://www.ah.nl/producten/product/wi167428/hero-b-tween-mueslireep-melkchocolade,Inhoud en gewicht6 Stuks. 150 Gram6x25gPortiegrootte: per reep 25gAantal porties: 6,,,6.8 g,1910 kJ (455 kcal),,,,66 g,,,,,,18 g,,,,,,,,,,,,3.1 g,,,,,11 g,,
tussendoortjes,0.69,Unox Good noodles groente,"per stukPrijs per KG € 9,86",,False,False,https://www.ah.nl/producten/product/wi99089/unox-good-noodles-groente,Inhoud en gewicht1 Stuks. 70 GramAantal porties: 1,,,1.6 g,384 kJ (92 kcal),,,,11 g,,,,,,4.1 g,,,,,,,,,,,,< 0.5 g,,,,,2.1 g,,
tussendoortjes,2.19,Sultana Fruitbiscuit bosvruchten,"218 gPrijs per KG € 10,05",,False,False,https://www.ah.nl/producten/product/wi98437/sultana-fruitbiscuit-bosvruchten,"Inhoud en gewicht218 GramPortiegrootte: 1 Biscuit ≈ 14,5g.Aantal porties: 5",,,5.4 g,1597 kJ (379 kcal),,,,73.6 g,,,,,,7.3 g,,,,,,,,,,,,4.2 g,,,,,0.8 g,,
tussendoortjes,0.85,AH Dikke rijstwafels meergranen,"12 stuksPrijs per KG € 7,08",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi166806/ah-dikke-rijstwafels-meergranen,Inhoud en gewicht120 GramPortiegrootte: 10 gramAantal porties: 12,,,7.9 g,1558 kJ (368 kcal),,,,74 g,,92.4 mg,,,,3.2 g,,,,,,,0.3 mg,,,,,5.9 g,,,2.5 g,,0.7 g,1.5 mg,
tussendoortjes,0.89,AH Dikke maiswafel,"138 gPrijs per KG € 6,45",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi456494/ah-dikke-maiswafel,Inhoud en gewicht138 GramPortiegrootte: 11 gramAantal porties: 13,,,8.7 g,1615 kJ (381 kcal),,,,79 g,,,,,,2.2 g,,,,,,,,,,,,5.3 g,,,1.7 g,,0.3 g,,
tussendoortjes,1.49,Barber Cream crackers,"300 gPrijs per KG € 4,97",,False,False,https://www.ah.nl/producten/product/wi225345/barber-cream-crackers,Inhoud en gewicht300 Gram,,,9.8 g,1883 kJ (447 kcal),,,,69.3 g,,,,,,13.8 g,,,,,,,,,,,,3.5 g,,,,,6.4 g,,
