Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Url,Content,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,0.69,AH Gepelde tomaten,"400 gPrijs per KG € 1,73",Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi803/ah-gepelde-tomaten,Inhoud en gewicht400 GramPortiegrootte: 200 gramAantal porties: 2,,,1.1 g,95 kJ (23 kcal),,,,3.6 g,,,,,,0.2 g,,,,,,,,,,,,1 g,0.02 g,0.1 g,0.2 g,,0.08 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,1.19,AH Koriander,"15 gPrijs per KG € 79,33",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi238968/ah-koriander,Inhoud en gewicht15 GramPortiegrootte: 5 gramAantal porties: 3,,40 mg,4 g,158 kJ (38 kcal),,10 mg,,1 g,,,,,,0 g,,,,0.3 mg,,,0.1 mg,125 mg,,,,9.1 g,,,,,0 g,0.9 mg,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,1.49,AH Mais,"340 gPrijs per KG € 4,38",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi509321/ah-mais,Inhoud en gewicht340 GramUitlekgewicht: 285 GramPortiegrootte: 250 gramAantal porties: 1,,,2.5 g,299 kJ (71 kcal),,,,11 g,,,,,,1.2 g,,,,,,,,,,,,3.1 g,,,0.9 g,,0.3 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,1.19,AH Pastasaus classic,"520 gPrijs per KG € 2,29",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi416669/ah-pastasaus-classic,Inhoud en gewicht520 GramPortiegrootte: 520 gramAantal porties: 1,,,1 g,196 kJ (47 kcal),,,,7.5 g,,,,,,1.2 g,,,,,,,,,,,,0.9 g,,,1.1 g,,0.1 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,1.19,AH Platte peterselie,"15 gPrijs per KG € 79,33",,False,False,https://www.ah.nl/producten/product/wi238971/ah-platte-peterselie,Inhoud en gewicht15 GramPortiegrootte: 5 gramAantal porties: 3,0 g,,4 g,125 kJ (30 kcal),,,,1 g,,,,,,0 g,,,,,,,,,,,,5 g,0 g,0 g,0 g,,0 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,1.69,Mutti Polpa,"425 mlPrijs per LT € 3,98",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi234848/mutti-polpa,Inhoud en gewicht400 Gram,,,1.2 g,110 kJ (26 kcal),,,,3.9 g,,,,,,0.2 g,,,,,,,,,,,,,,,,,< 0.1 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,1.65,Hak Bruine bonen uit Zeeland,"370 gPrijs per KG € 6,88",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi365960/hak-bruine-bonen-uit-zeeland,Inhoud en gewicht370 GramUitlekgewicht: 240 Gram,,,6 g,469 kJ (111 kcal),,,,16.3 g,,,,,,0.7 g,,,,,,,,,,,,8 g,,,,,0.2 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,0.59,Maggi Jus stamppot juspoeder,"24 gPrijs per KG € 24,58",,False,False,https://www.ah.nl/producten/product/wi170111/maggi-jus-stamppot-juspoeder,Inhoud en gewicht24 GramPortiegrootte: Per portie bereid 50 ml.,,,11.8 g,1742 kJ (416 kcal),,,,47.5 g,,,,,,19.3 g,,,,,,,,,,,,2.5 g,,,,,11.5 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,1.69,Unox Cup-a-soup champignon crème," 3 x 175 mlPrijs per LT € 3,22",,False,False,https://www.ah.nl/producten/product/wi388335/unox-cup-a-soup-champignon-creme,Inhoud en gewicht3 StuksAantal porties: 3,,,0.8 g,163 kJ (39 kcal),,,,4.6 g,,,,,,1.9 g,,,,,,,,,,,,< 0.5 g,,,,,1.1 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,1.65,Hak Sperziebonen fijn gebroken,"340 gPrijs per KG € 8,92",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi201909/hak-sperziebonen-fijn-gebroken,Inhoud en gewicht340 GramUitlekgewicht: 185 Gram,,,1.8 g,106 kJ (25 kcal),,,,2.2 g,,,,,,0.4 g,,,,,,,,,,,,2.9 g,,,,,0.1 g,,
