Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt,Url
zuivel-plantaardig-en-eieren,2.29,Oatly! Barista edition haver,"1 lPrijs per LT € 2,29",,False,False,,120 mg,,61 kcal (257 kJ),,,,7.1 g,,,,,,3 g,,,,0.21 mg,,,,,,,,0.8 g,,,,,0.3 g,,,
zuivel-plantaardig-en-eieren,1.55,Danio Luchtige kwark kers,"2 x 125 gPrijs per KG € 6,20",,False,False,,,4.7 g,471 kJ (112 kcal),,,,14.2 g,,,,,,4.1 g,,,,,,,,,,,,,,,,,2.6 g,,,
zuivel-plantaardig-en-eieren,1.49,Mona Pudding vanille met aardbeiensaus duo,"2 x 135 mlPrijs per LT € 5,52",,False,False,,,3.9 g,492 kJ (117 kcal),,,,20.1 g,,,,,,2.1 g,,,,,,,,,,,,,,,,,1.5 g,,,
zuivel-plantaardig-en-eieren,3.59,Yakult Original 8-pack,"8 x 65 mlPrijs per LT € 6,90",,False,False,,,1.3 g,280 kJ (66 kcal),,,,15.4 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,,
zuivel-plantaardig-en-eieren,1.55,Holland Jersey Volle Jersey melk,"750 mlPrijs per LT € 2,07",,False,False,,125 mg,4.2 g,385 kJ (93 kcal),,,,4.4 g,,,,,,6 g,,,,,,,,,,,,,,,,,4.2 g,,,
zuivel-plantaardig-en-eieren,3.49,Becel Met roomboter,"225 gPrijs per KG € 15,51",,False,False,,,< 0.5 g,2622 kJ (635 kcal),,,,0.6 g,,,,,,70 g,800 µg,,,,,,,,,,,,,,,,20 g,,,
zuivel-plantaardig-en-eieren,1.99,Friesche Vlag Volle melk gecondenseerd,"397 gPrijs per KG € 5,01",,False,False,,,8.6 g,1415 kJ (338 kcal),,,,54.8 g,,,,,,9 g,,,,,,,,,,,,,,,,,6.1 g,,,
zuivel-plantaardig-en-eieren,2.29,Alpro Mango more fruit mango,"400 gPrijs per KG € 5,73",Nutri-Score A,False,False,,120 mg,3.7 g,61 kcal (257 kJ),,,,5.8 g,,,,,,2 g,,,,0.21 mg,,,,,,,,1 g,,,,,0.4 g,,,
zuivel-plantaardig-en-eieren,1.15,AH Excellent Mousse koffie,"75 gPrijs per KG € 15,33",Nutri-Score D,False,False,,,5.5 g,1326 kJ (319 kcal),,,,20 g,,,,,,24 g,,,,,,,,,,,,0.5 g,,,6.5 g,,16 g,,,
zuivel-plantaardig-en-eieren,2.15,Oatly! Haverdrank halfvol,"1 lPrijs per LT € 2,15",,False,False,,120 mg,1 g,191 kJ (46 kcal),,,,6.6 g,,,,,151 mg,1.5 g,,,,0.21 mg,,,,,,,,0.8 g,,,,,0.2 g,,,
zuivel-plantaardig-en-eieren,1.99,Almhof Halfvolle fruityoghurt perzik,"0,5 lPrijs per LT € 3,98",,False,False,,,4.2 g,374 kJ (89 kcal),,,,13.9 g,,,,,,1.5 g,,,,,,,,,,,,,,,,,1 g,,,
zuivel-plantaardig-en-eieren,1.39,Vifit Goedemorgen perzik abrikoos,"400 mlPrijs per LT € 3,48",,False,False,,120 mg,3.4 g,244 kJ (58 kcal),,,,7.5 g,,,,,,0.8 g,,,20 µg,0.14 mg,,,0.14 mg,,,,,1.1 g,,,,,0.5 g,,,
zuivel-plantaardig-en-eieren,3.95,Yakult Light 8-pack,"8 x 65 mlPrijs per LT € 7,60",,False,False,,,1.3 g,171 kJ (41 kcal),,,,13.5 g,,,,,,0 g,,,,,,,,,2.77 mg,,,,,,,,0 g,,,
zuivel-plantaardig-en-eieren,2.79,AH Rondeel eieren M L,7 stuks,Nutri-Score A,False,True,,,12 g,544 kJ (131 kcal),,,,0.2 g,,,,,,9.1 g,,,,,,,,,,,,0 g,,,4.3 g,,3 g,,,
zuivel-plantaardig-en-eieren,2.59,Pur Natur Biologische yoghurt,"500 gPrijs per KG € 5,18",,False,False,,140 mg,4.3 g,303 kJ (72 kcal),,,,5.1 g,,,,,,3.8 g,,,,,,,,,,,,,,,,,2.4 g,,,
zuivel-plantaardig-en-eieren,2.59,Campina Langlekker halfvolle melk 6-pack,"6 x 200 mlPrijs per LT € 2,16",,False,False,,120 mg,3.7 g,204 kJ (48 kcal),,,,4.8 g,,,,,150 mg,1.5 g,,,,0.14 mg,,,,,,,,,,,,,1.1 g,,,
zuivel-plantaardig-en-eieren,1.89,AH Choc drink halfvol,"6 x 200 mlPrijs per LT € 1,58",Nutri-Score A,False,True,,115 mg,3.6 g,269 kJ (64 kcal),,,,8.2 g,,,,,,1.7 g,,,,,,,,,,,,0.7 g,,,0.7 g,,1 g,,,
zuivel-plantaardig-en-eieren,1.45,Almhof Chocolade mousse,"140 gPrijs per KG € 10,36",,False,False,,,5.3 g,750 kJ (178 kcal),,,,24.8 g,,,,,,6.3 g,,,,,,,,,,,,,,,,,3.9 g,,,
zuivel-plantaardig-en-eieren,2.25,Alpro Haverdrink zonder suikers,"1 lNormale prijs per LT € 2,25",Nutri-Score A,False,False,,120 mg,0.2 g,40 kcal (169 kJ),,,,5.8 g,,,,,,1.5 g,,,,0.21 mg,,,,,,,,1.2 g,,,,,0.2 g,,,
zuivel-plantaardig-en-eieren,2.09,Completa Koffiecreamer navulverpakking,"370 gPrijs per KG € 5,65",,False,False,,,2.2 g,2320 kJ (550 kcal),,,,57.2 g,,,,,,35 g,,,,,,,,,,,,,,,,,34.6 g,,,
zuivel-plantaardig-en-eieren,1.49,AH Koffieroom,"185 mlPrijs per LT € 8,05",Nutri-Score D,False,True,,,3.1 g,856 kJ (207 kcal),,,,3.7 g,,,,,,20 g,,,,,,,,,,,,0 g,6.1 g,1 g,7.1 g,,13 g,,,
zuivel-plantaardig-en-eieren,4.99,Fage Total Griekse yoghurt 0%,"1 kgPrijs per KG € 4,99",Nutri-Score A,False,False,,120 mg,10.3 g,230 kJ (54 kcal),,,,3 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,,
zuivel-plantaardig-en-eieren,7.56,Zuivelhoeve Boern Muesli variatie pakket,per stuk,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zuivel-plantaardig-en-eieren,1.29,Lindahls Kvarg stracciatella,"150 gPrijs per KG € 8,60",,False,False,,,10 g,273 kJ (63 kcal),,,,3.4 g,,,,,,0.6 g,,,,,,,,,,,,,,,,,0.2 g,,,
zuivel-plantaardig-en-eieren,2.99,Natuurfarm de Boed 10 Scharrel Eieren S/M/L,10 stuks,,False,False,,,12.2 g,555 kJ (133 kcal),,,,1.2 g,,,,,,8.8 g,,,,,,,,,,,,,,,,,3.2 g,,,
zuivel-plantaardig-en-eieren,16.95,Campina Langlekker halfvolle melk,"12 x 1 lPrijs per LT € 1,41",,False,False,,120 mg,3.7 g,204 kJ (48 kcal),,,,4.8 g,,,,,150 mg,1.5 g,,,,0.14 mg,,,,,,,,,,,,,1.1 g,,,
zuivel-plantaardig-en-eieren,1.89,AH Romige kwark vanille,"450 gPrijs per KG € 4,20",Nutri-Score B,False,True,,,6.5 g,459 kJ (109 kcal),,,,12 g,,,,,,3.9 g,,,,,,,,,,,,0.02 g,,,1.3 g,,2.5 g,,,
zuivel-plantaardig-en-eieren,1.99,Melkunie Griesmeelpap,"1 lPrijs per LT € 1,99",,False,False,,,2.4 g,398 kJ (95 kcal),,,,15 g,,,,,,3 g,,,,,,,,,,,,,,,,,2 g,,,
zuivel-plantaardig-en-eieren,7.59,Becel Proactiv original cholesterolverlagend,"500 gPrijs per KG € 15,18",,False,False,,,< 0.5 g,1483 kJ (355 kcal),,,,< 0.5 g,,,,,,40 g,800 µg,0.83 mg,,,,,,,20 mg,,,,,,,,8.9 g,,,
zuivel-plantaardig-en-eieren,1.79,AH Halfvolle yoghurt bosvruchten,"1 lPrijs per LT € 1,79",Nutri-Score B,False,True,,,3.9 g,288 kJ (68 kcal),,,,9.7 g,,,,,,1.5 g,,,,,,,,,,,,0.2 g,,,0.6 g,,0.9 g,,,
zuivel-plantaardig-en-eieren,2.69,Arla Lactofree creme fraiche,"200 gPrijs per KG € 13,45",,False,False,,,2.4 g,1275 kJ (309 kcal),,,,2.4 g,,,,,,32 g,,,,,,,,,,,,,,,,,20 g,,,
zuivel-plantaardig-en-eieren,2.99,Blije Kip eieren Witjes,8 stuks,,False,False,,,12.7 g,618 kJ (148 kcal),,,,0.5 g,,,,,,10.5 g,,,,,,,,,,,,,3.6 g,1.9 g,,,2.8 g,,,
zuivel-plantaardig-en-eieren,1.79,Melkunie Protein vanille kwark,"200 gPrijs per KG € 8,95",,False,False,,,10 g,312 kJ (73 kcal),,,,6.9 g,,,,,,0.2 g,,,,,,,,,,,,,,,,,0.1 g,,,
zuivel-plantaardig-en-eieren,1.89,AH Drinkyoghurt perzik,"6 x 200 mlPrijs per LT € 1,58",Nutri-Score B,False,True,,105 mg,2 g,162 kJ (38 kcal),,,,7.5 g,,,,,,0 g,,,,,,,,,,,,0 g,,,0 g,,0 g,,,
zuivel-plantaardig-en-eieren,0.89,AH Opschuimmelk,"0,5 lPrijs per LT € 1,78",Nutri-Score B,False,True,,,4 g,254 kJ (61 kcal),,,,5.5 g,,,,,,2.5 g,,,,,,,,,,,,0 g,,,0.8 g,,1.6 g,,,
zuivel-plantaardig-en-eieren,0.75,Friesche Vlag Halvamel,"140 mlPrijs per LT € 5,36",,False,False,,270 mg,7.4 g,117 kcal (494 kJ),,,,11.9 g,,,,,,4.3 g,,,,,,,,,,,,,,,,,3 g,,,
zuivel-plantaardig-en-eieren,0.99,AH Vanillevla,"0,5 lPrijs per LT € 1,98",Nutri-Score C,False,False,,,2.2 g,379 kJ (90 kcal),,,,14 g,,,,,,2.8 g,,,,,,,,,,,,0 g,,,0.9 g,,1.9 g,,,
zuivel-plantaardig-en-eieren,2.19,Melkunie Rijstepap,"1 lPrijs per LT € 2,19",,False,False,,,2.5 g,364 kJ (86 kcal),,,,13 g,,,,,,3 g,,,,,,,,,,,,,,,,,2 g,,,
zuivel-plantaardig-en-eieren,1.15,Optimel Drinkyoghurt mango-passievrucht,"500 mlPrijs per LT € 2,30",,False,False,,105 mg,3.2 g,135 kJ (32 kcal),,,,3.8 g,,,,,,,,,,0.15 mg,,,,,,,,,,,,,,,,
zuivel-plantaardig-en-eieren,1.25,Müller Mullermilk strawberry,"400 gPrijs per KG € 3,13",,False,False,,,3.2 g,268 kJ (64 kcal),,,,9.5 g,,,,,,1.4 g,,0.23 mg,,0.35 mg,,,0.28 mg,,,,,,,,,,0.9 g,,,
zuivel-plantaardig-en-eieren,3.19,Fristi Rood fruit minder suiker 6-pk,6 x 200 ml,,False,False,,70 mg,1.8 g,184 kJ (43 kcal),,,,8 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,,
zuivel-plantaardig-en-eieren,1.59,Alpro Plantaardige variatie op vla chocolade,"525 gPrijs per KG € 3,03",Nutri-Score A,False,False,,120 mg,3 g,320 kJ (76 kcal),,,,11.1 g,,,,,,1.7 g,,,,0.21 mg,,,,,,,,2 g,,,,,0.4 g,,,
zuivel-plantaardig-en-eieren,1.95,HiPRO Protein kwark banaan,"200 gPrijs per KG € 9,75",Nutri-Score A,False,False,,,12.6 g,296 kJ (70 kcal),,,,4 g,,,,,,0.4 g,,,,,,,,,,,,,,,,,0.3 g,,,
zuivel-plantaardig-en-eieren,2.65,Lindahls Kvarg witte chocolade,"500 gPrijs per KG € 5,30",,False,False,,,10 g,240 kJ (60 kcal),,,,3.5 g,,,,,,0.2 g,,,,,,,,,,,,,,,,,0 g,,,
zuivel-plantaardig-en-eieren,0.49,De Zaanse Hoeve Magere roeryoghurt,"500 gPrijs per KG € 0,98",Nutri-Score A,False,True,,123 mg,6 g,194 kJ (45 kcal),,,,4.9 g,,,,,,0.1 g,,,,,,,,,,,,0 g,,,0 g,,0.1 g,,,
zuivel-plantaardig-en-eieren,1.89,Mona Dame blanche pudding met chocoladesaus,"450 mlPrijs per LT € 4,20",,False,False,,,3.9 g,778 kJ (186 kcal),,,,22.2 g,,,,,,8.6 g,,,,,,,,,,,,,,,,,6.2 g,,,
zuivel-plantaardig-en-eieren,5.69,Magnum Mini almond remix,6 stuks,,False,False,,,5.2 g,360 kcal (1504 kJ),,,,32 g,,,,,,23 g,,,,,,,,,,,,,,,,,14 g,,,
zuivel-plantaardig-en-eieren,1.99,Echte Boter Cupjesverpakking ongezouten,10 x 10 g,,False,False,,,1 g,3068 kJ (746 kcal),,,,1 g,,,,,,82 g,,,,,,,,,,,,,22 g,2 g,,,58 g,,,
zuivel-plantaardig-en-eieren,1.59,Isey Skyr on-the-go toffee,"140 gPrijs per KG € 11,36",Nutri-Score A,False,False,,,9 g,294 kJ (70 kcal),,,,3.7 g,,,,,,2.1 g,,,,,,,,,,,,,,,,,1.3 g,,,
zuivel-plantaardig-en-eieren,1.95,HiPRO Protein kwark bosvruchten,"200 gPrijs per KG € 9,75",Nutri-Score A,False,False,,,12.6 g,290 kJ (68 kcal),,,,3.6 g,,,,,,0.4 g,,,,,,,,,,,,,,,,,0.3 g,,,
zuivel-plantaardig-en-eieren,1.89,Zuivelhoeve Boer'n muesli honing,"170 gPrijs per KG € 11,12",Nutri-Score B,False,False,,,4.9 g,505 kJ (120 kcal),,,,14 g,,,,,,4.8 g,,,,,,,,,,,,0.8 g,,,,,2.7 g,,,
zuivel-plantaardig-en-eieren,3.69,Hertog Slagroomijs,"900 mlPrijs per LT € 4,10",,False,False,,,3.7 g,925 kJ (221 kcal),,,,23 g,,,,,,13 g,,,,,,,,,,,,,,,,,8.5 g,,,
zuivel-plantaardig-en-eieren,1.59,Mona Pudding griesmeel rode bessensaus duo,"2 x 135 mlPrijs per LT € 5,89",,False,False,,,2.6 g,486 kJ (115 kcal),,,,20.8 g,,,,,,2.1 g,,,,,,,,,,,,,,,,,1.4 g,,,
zuivel-plantaardig-en-eieren,2.79,Becel Romig met omega 3,"250 gPrijs per KG € 11,16",,False,False,,,< 0.5 g,2222 kJ (539 kcal),,,,< 0.5 g,,,,,,60 g,800 µg,1.1 mg,180 µg,1.4 mg,,,1.4 mg,,16 mg,,,,23 g,25 g,,,12 g,,,
zuivel-plantaardig-en-eieren,1.69,Den Eelder Boeren milde halfvolle yoghurt,"1 lPrijs per LT € 1,69",,False,False,,120 mg,3.5 g,188 kJ (45 kcal),,,,4.3 g,,,,,,1.5 g,,,,,,,,,,,,,,,,,1 g,,0.1 g,
zuivel-plantaardig-en-eieren,2.29,Bertolli Smeerbaar met olijfolie voor op brood,"250 gPrijs per KG € 9,16",,False,False,,,< 0.5 g,2185 kJ (529 kcal),,,,< 0.5 g,,,,,,59 g,800 µg,,,,,,,,,,,,,,,,16 g,,,
zuivel-plantaardig-en-eieren,0.85,AH Creme fraiche,"120 gPrijs per KG € 7,08",Nutri-Score C,True,True,,,0.8 g,757 kJ (183 kcal),,,,11 g,,,,,,15 g,,,,,,,,,,,,0.2 g,,,10 g,,5 g,,,
zuivel-plantaardig-en-eieren,3.85,Yakult Plus 8-pack,"8 x 65 mlPrijs per LT € 7,40",,False,False,,,1.3 g,193 kJ (46 kcal),,,,10.5 g,,,,,,0 g,,,,,,,,19 mg,,,,3.2 g,,,,,0 g,,,
zuivel-plantaardig-en-eieren,2.49,AH Roomijs vanille,"1 lPrijs per LT € 2,49",Nutri-Score D,False,True,,,2.7 g,808 kJ (193 kcal),,,,23 g,,,,,,10 g,,,,,,,,,,,,0.1 g,,,3.2 g,,6.6 g,,,
zuivel-plantaardig-en-eieren,2.35,Alpro Soya light,"1 lPrijs per LT € 2,35",Nutri-Score A,False,False,,120 mg,2.1 g,29 kcal (122 kJ),,,,1.9 g,,,,,,1.2 g,,,,0.21 mg,,,,,,,,1.3 g,,,,,0.2 g,,,
zuivel-plantaardig-en-eieren,1.99,AH Kruidenboter,"100 gPrijs per KG € 19,90",Nutri-Score E,False,False,,,0.8 g,2648 kJ (644 kcal),,,,2.4 g,,,,,,70 g,,,,,,,,,,,,0.4 g,,,21 g,,47 g,,,
zuivel-plantaardig-en-eieren,2.25,Activia Yoghurt vijg,"4 x 125 gNormale prijs per KG € 4,50",Nutri-Score B,False,False,,142 mg,3.9 g,379 kJ (91 kcal),,,,12.1 g,,,,,,2.9 g,,,,,,,,,,,,0.2 g,,,,,2 g,,,
zuivel-plantaardig-en-eieren,5.99,Magnum Double caramel mini,"360 mlNormale prijs per LT € 16,64",,False,False,,,3.3 g,1444 kJ (346 kcal),,,,36 g,,,,,,20 g,,,,,,,,,,,,,,,,,15 g,,,
zuivel-plantaardig-en-eieren,1.12,AH Chocosticks,12 stuks,Nutri-Score D,False,True,,,1.5 g,971 kJ (233 kcal),,,,25 g,,,,,,14 g,,,,,,,,,,,,0.3 g,,,1.8 g,,12 g,,,
zuivel-plantaardig-en-eieren,2.29,Alpro Sojadrink vanille,"1 lNormale prijs per LT € 2,29",,False,False,,120 mg,3 g,54 kcal (229 kJ),,,,6.5 g,,,,,,1.7 g,,,,0.21 mg,,,,,,,,0.5 g,,,,,0.3 g,,,
zuivel-plantaardig-en-eieren,1.89,De Zaanse Hoeve Yoghurt stracciatella,"1 kgPrijs per KG € 1,89",Nutri-Score C,False,True,,104 mg,3 g,457 kJ (109 kcal),,,,12 g,,,,,,5.4 g,,,,,,,,,,,,0.3 g,,,1 g,,3.5 g,,,
zuivel-plantaardig-en-eieren,1.49,Hertog Ijssalon mini ijs 3 chocolades,"200 mlPrijs per LT € 7,45",,False,False,,,3.8 g,215 kcal (900 kJ),,,,28 g,,,,,,9.3 g,,,,,,,,,,,,,,,,,6.9 g,,,
zuivel-plantaardig-en-eieren,2.39,Activia Yoghurt braam framboos,"4 x 125 gNormale prijs per KG € 4,78",Nutri-Score B,False,False,,148 mg,3.9 g,381 kJ (91 kcal),,,,12.2 g,,,,,,2.9 g,,,,,,,,,,,,0.3 g,,,,,2 g,,,
zuivel-plantaardig-en-eieren,1.79,AH Balans,"500 gPrijs per KG € 3,58",Nutri-Score C,True,True,,,0 g,1665 kJ (405 kcal),333.3 µg,,,0 g,,,,,,45 g,800 µg,1.8 mg,,2.3 mg,,,2.3 mg,,20 mg,,,0 g,,,35 g,,9.3 g,,,
zuivel-plantaardig-en-eieren,3.35,Chocomel Chocolademelk halfvol,"6 x 200 mlPrijs per LT € 2,79",Nutri-Score B,False,False,,105 mg,3.5 g,294 kJ (70 kcal),,,,9.8 g,,,,,,1.6 g,,,,,,,,,,,,,,,,,1.1 g,,,
zuivel-plantaardig-en-eieren,1.55,Hertog Ijssalon mini ijs vanille karamel pecan,"200 mlPrijs per LT € 7,75",,False,False,,,1.1 g,120 kcal (500 kJ),,,,19 g,,,,,,4.3 g,,,,,,,,,,,,,,,,,3.6 g,,,
zuivel-plantaardig-en-eieren,2.15,Arla Lactofree magere kwark,"450 gPrijs per KG € 4,78",,False,False,,,11 g,264 kJ (62 kcal),,,,4 g,,,,,,0.2 g,,,,,,,,,,,,,,,,,0.1 g,,,
zuivel-plantaardig-en-eieren,1.55,Friesche Vlag Balance,"466 mlPrijs per LT € 3,33",,False,False,,300 mg,10.6 g,266 kJ (63 kcal),,,,4.6 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,,
zuivel-plantaardig-en-eieren,3.55,Mars Ice cream,"240 gPrijs per KG € 14,79",,False,False,,,3 g,1114 kJ (266 kcal),,,,32 g,,,,,,14 g,,,,,,,,,,,,,,,,,8.4 g,,,
zuivel-plantaardig-en-eieren,2.29,Vifit Drinkyoghurt aardbei,"1 lPrijs per LT € 2,29",,False,False,,100 mg,3.1 g,213 kJ (50 kcal),,,,6.5 g,,,,,,0.8 g,,,20 µg,0.14 mg,,,0.14 mg,,,,,,,,,,0.5 g,,,
zuivel-plantaardig-en-eieren,5.49,AH Chantilly,16 stuks,Nutri-Score D,False,True,,,3.9 g,1312 kJ (314 kcal),,,,36 g,,,,,,17 g,,,,,,,,,,,,0.6 g,,,3.9 g,,12 g,,,
zuivel-plantaardig-en-eieren,1.35,AH Yoghurt met kokos,"300 gPrijs per KG € 4,50",Nutri-Score C,False,True,,,3.1 g,525 kJ (126 kcal),,,,12 g,,,,,,7.2 g,,,,,,,,,,,,0.2 g,,,2.2 g,,5 g,,,
zuivel-plantaardig-en-eieren,2.09,HiPRO Protein mousse dark chocolate,"200 gPrijs per KG € 10,45",Nutri-Score A,False,False,,,10.2 g,329 kJ (78 kcal),,,,3.7 g,,56 mg,,,,2.5 g,,,,,,,,,,,,,,,,,1.3 g,,,
zuivel-plantaardig-en-eieren,3.95,Actimel Drinkyoghurt aardbei,"8 x 100 mlPrijs per LT € 4,94",Nutri-Score B,False,False,,120 mg,2.8 g,323 kJ (76 kcal),,,,12 g,,,,,,1.5 g,,,,,,,0.21 mg,,,,,< 0.1 g,,,,,1 g,,,
zuivel-plantaardig-en-eieren,0.99,AH IJskoude cappuccino,"250 mlPrijs per LT € 3,96",Nutri-Score E,False,True,,,2.5 g,244 kJ (58 kcal),,,,9 g,,,,,,1.3 g,,,,,,,,,,,,0 g,,,0.4 g,,0.9 g,,,
zuivel-plantaardig-en-eieren,1.69,Campina Sterke start yoghurt mild en licht,"450 gPrijs per KG € 3,76",,False,False,,120 mg,7.4 g,217 kJ (51 kcal),,,,3.5 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,,
zuivel-plantaardig-en-eieren,6.99,Magnum Mini classic almond white,10 stuks,,False,False,,,4.7 g,1411 kJ (337 kcal),,,,32 g,,,,,,21 g,,,,,,,,,,,,,,,,,14 g,,,
zuivel-plantaardig-en-eieren,5.29,Becel Met roomboter,"400 gPrijs per KG € 13,23",,False,False,,,< 0.5 g,2622 kJ (635 kcal),,,,0.6 g,,,,,,70 g,800 µg,,,,,,,,,,,,,,,,20 g,,,
zuivel-plantaardig-en-eieren,0.99,AH Chocolade mousse puur,"200 gPrijs per KG € 4,95",Nutri-Score C,False,False,,,5.2 g,741 kJ (177 kcal),,,,23 g,,,,,,6.6 g,,,,,,,,,,,,2.2 g,,,1.9 g,,4.7 g,,,
zuivel-plantaardig-en-eieren,3.39,AH Biologisch Roomboter gezouten,"250 gPrijs per KG € 13,56",Nutri-Score E,False,True,,,0.7 g,3025 kJ (735 kcal),,,,0.8 g,,,,,,81 g,,,,,,,,,,,,0 g,,,26 g,,54 g,,,
zuivel-plantaardig-en-eieren,3.99,Croma Mild met olijfolie,"450 mlPrijs per LT € 8,87",,False,False,,,< 0.5 g,3215 kJ (782 kcal),,,,< 0.5 g,,,,,,86 g,449 µg,,,,,,,,,,,,57 g,20 g,,,8.5 g,,,
zuivel-plantaardig-en-eieren,1.59,Müller Mullermilk banaan,"376 mlPrijs per LT € 4,23",,False,False,,,3.2 g,284 kJ (67 kcal),,,,10.5 g,,,,,,1.4 g,,0.23 mg,,0.35 mg,,,0.28 mg,,,,,,,,,,0.9 g,,,
zuivel-plantaardig-en-eieren,1.75,Rolo Chocolade & karamel dessert,"2 x 70 gPrijs per KG € 12,50",,False,False,,,3.3 g,1050 kJ (251 kcal),,,,31.4 g,,,,,,12.3 g,,,,,,,,,,,,0.5 g,,,,,8.2 g,,,
zuivel-plantaardig-en-eieren,2.89,Campina Botergoud bakken & braden,"200 gPrijs per KG € 14,45",,False,False,,,1 g,3031 kJ (737 kcal),,,,1 g,,,,,,81 g,800 µg,,,,,,,,2.1 mg,,,,,,,,57 g,,,
zuivel-plantaardig-en-eieren,17.69,Campina Langlekker volle melk,"12 x 1 lPrijs per LT € 1,47",,False,False,,120 mg,3.6 g,278 kJ (66 kcal),,,,4.7 g,,,,,150 mg,3.6 g,,,,0.14 mg,,,,,,,,,,,,,2.5 g,,,
zuivel-plantaardig-en-eieren,2.35,Alpro Kokosnootdrink original,"1 lNormale prijs per LT € 2,35",,False,False,,120 mg,0.1 g,20 kcal (85 kJ),,,,2.7 g,,,,,,0.9 g,,,,,,,,,,,,0 g,,,,,0.9 g,,,
zuivel-plantaardig-en-eieren,3.35,Friesche Vlag Halvamel voordeelverpakking,"930 mlPrijs per LT € 3,60",,False,False,,270 mg,7.4 g,494 kJ (117 kcal),,,,11.9 g,,,,,,4.3 g,,,,,,,,,,,,,,,,,3 g,,,
zuivel-plantaardig-en-eieren,2.49,AH Verse scharreleieren L,6 stuks,Nutri-Score B,False,True,,,12 g,544 kJ (131 kcal),,,,0.2 g,,,,,,9.1 g,,,,,,,,,,,,0 g,,,4.3 g,,3.1 g,,,
zuivel-plantaardig-en-eieren,2.39,Alpro Plantaardige Variatie op Kwark Vanille,"400 gPrijs per KG € 5,98",Nutri-Score A,False,False,,120 mg,5.1 g,76 kcal (321 kJ),,,,6.6 g,,,,,,2.9 g,,,,0.21 mg,,,,,,,,1.1 g,,,,,0.5 g,,,
zuivel-plantaardig-en-eieren,1.39,Vifit Drinkyoghurt sinaasappel,"500 mlPrijs per LT € 2,78",,False,False,,100 mg,3.1 g,215 kJ (51 kcal),,,,6.5 g,,,,,,0.8 g,,,20 µg,0.14 mg,,,0.14 mg,,,,,,,,,,0.5 g,,,
zuivel-plantaardig-en-eieren,1.89,Mona Chipolatapudding met tropisch fruit,"450 mlPrijs per LT € 4,20",,False,False,,,3.6 g,693 kJ (166 kcal),,,,20.5 g,,,,,,7.5 g,,,,,,,,,,,,,,,,,5.4 g,,,
zuivel-plantaardig-en-eieren,1.25,Oatly! Haver cuisine bio,"0,25 lPrijs per LT € 5,00",,False,False,,,0.9 g,602 kJ (146 kcal),,,,5.8 g,,,,,,13 g,,,,,,,,,,,,0.9 g,,,,,2.9 g,,,
zuivel-plantaardig-en-eieren,0.99,AH Soja keuken,"200 mlPrijs per LT € 4,95",Nutri-Score B,True,True,,,2.7 g,773 kJ (187 kcal),,,,5.4 g,,,,,,17 g,,,,,,,,,,,,0.8 g,,,14 g,,2 g,,,
zuivel-plantaardig-en-eieren,3.85,Becel Original,"500 mlPrijs per LT € 7,70",,False,False,,,< 0.5 g,2630 kJ (628 kcal),,,,< 0.5 g,,,,,,71 g,720 µg,,,,,,,,12 mg,,,,28 g,33 g,,,8.8 g,,,
zuivel-plantaardig-en-eieren,2.29,Alpro Double chocolate mousse plant-based,"140 gPrijs per KG € 16,36",Nutri-Score C,False,False,,,2 g,167 kcal (697 kJ),,,,17.4 g,,,,,,8.7 g,,,,,,,,,,,,5.2 g,,,,,5.8 g,,,
zuivel-plantaardig-en-eieren,1.75,Den Eelder Geitenmelk,"0,75 lPrijs per LT € 2,33",,False,False,,120 mg,3.4 g,286 kJ (68 kcal),,,,4.1 g,,,,,,3.9 g,,,,,,,,,,,,,,,,,2.4 g,,0.1 g,
zuivel-plantaardig-en-eieren,2.59,Campina Slagroom royaal,"225 gPrijs per KG € 11,51",,False,False,,,2 g,1471 kJ (351 kcal),,,,13 g,,,,,,32 g,,,,,,,,,,,,,,,,,23 g,,,
zuivel-plantaardig-en-eieren,2.29,Remia Bakken en braden,"400 mlPrijs per LT € 5,73",,False,False,,,0.7 g,3626 kJ (882 kcal),,,,1.1 g,,,,,,97 g,800 µg,,,,,,,,30 mg,,,,46 g,41 g,,,9.3 g,,,
zuivel-plantaardig-en-eieren,1.89,Activia Yoghurt vanille,"4 x 125 gNormale prijs per KG € 3,78",Nutri-Score A,False,False,,129 mg,3.6 g,390 kJ (93 kcal),,,,12.6 g,,,,,,3.1 g,,,,,,,,,,,,,,,,,2 g,,,
