Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Url,Content,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,0.99,De Zaanse Hoeve Vanille vla,"1 lPrijs per LT € 0,99",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi1510/de-zaanse-hoeve-vanille-vla,Inhoud en gewicht1 LiterPortiegrootte: 150 milliliterAantal porties: 6.5,,,2.2 g,362 kJ (86 kcal),,,,13 g,,,,,,2.8 g,,,,,,,,,,,,0 g,,,0.9 g,,1.9 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,1.99,Optimel Drinkyoghurt framboos,"1 lPrijs per LT € 1,99",,False,False,https://www.ah.nl/producten/product/wi61758/optimel-drinkyoghurt-framboos,Inhoud en gewicht1000 MilliliterPortiegrootte: Per portie 200 mlAantal porties: 5,,105 mg,3.2 g,132 kJ (31 kcal),,,,3.7 g,,,,,,0 g,,,,0.15 mg,,,,,,,,,,,,,0 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,1.99,De Zaanse Hoeve Yoghurt griekse stijl 2% vet,"1 kgPrijs per KG € 1,99",Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi407959/de-zaanse-hoeve-yoghurt-griekse-stijl-2-vet,Inhoud en gewicht1 KilogramPortiegrootte: 150 gramAantal porties: 6.5,,133 mg,6 g,256 kJ (61 kcal),,,,4.7 g,,,,,,2 g,,,,,,,,,,,,0 g,,,0.7 g,,1.3 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,1.29,De Zaanse Hoeve Halfvolle vanille yoghurt,"1 lPrijs per LT € 1,29",Nutri-Score B,False,True,https://www.ah.nl/producten/product/wi177474/de-zaanse-hoeve-halfvolle-vanille-yoghurt,Inhoud en gewicht1 LiterPortiegrootte: 150 milliliterAantal porties: 6.5,,,3.1 g,333 kJ (79 kcal),,,,13 g,,,,,,1.6 g,,,,,,,,,,,,0 g,,,0.4 g,,1.1 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,1.55,AH Bio Volle Melk,"1 lPrijs per LT € 1,55",Nutri-Score B,False,True,https://www.ah.nl/producten/product/wi61009/ah-bio-volle-melk,Inhoud en gewicht1 LiterPortiegrootte: 200 milliliterAantal porties: 5,,125 mg,3.5 g,271 kJ (65 kcal),,,,4.6 g,,,,,,3.6 g,,,,0.18 mg,,,,,,,,0 g,,,1.1 g,,2.5 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,1.69,Campina Langlekker volle melk,"1 lPrijs per LT € 1,69",,False,False,https://www.ah.nl/producten/product/wi469256/campina-langlekker-volle-melk,Inhoud en gewicht1 LiterPortiegrootte: Per portie 200ml,,120 mg,3.6 g,278 kJ (66 kcal),,,,4.7 g,,,,,150 mg,3.6 g,,,,0.14 mg,,,,,,,,,,,,,2.5 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,2.19,Chocomel De enige echte vol,"1 lPrijs per LT € 2,19",,False,False,https://www.ah.nl/producten/product/wi2465/chocomel-de-enige-echte-vol,Inhoud en gewicht1 LiterPortiegrootte: Per portie 200 mlAantal porties: 5,,100 mg,3.2 g,87 kcal (364 kJ),,,,12 g,,,,,,2.7 g,,,,,,,,,,,,,,,,,1.9 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,1.29,AH Biologisch Karnemelk,"1 lPrijs per LT € 1,29",Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi61008/ah-biologisch-karnemelk,Inhoud en gewicht1 LiterPortiegrootte: 200 milliliterAantal porties: 5,,119.22 mg,3.5 g,134 kJ (32 kcal),,,,3.3 g,,,,,,0.5 g,,,,0.17 mg,,,,,,,,0 g,,,0.1 g,,0.4 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,1.19,AH Magere franse kwark,"500 gPrijs per KG € 2,38",Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi63453/ah-magere-franse-kwark,Inhoud en gewicht500 GramPortiegrootte: 150 gramAantal porties: 3.5,,129 mg,8.9 g,219 kJ (52 kcal),,,,4 g,,,,,,0 g,,,,,,,,,,,,0 g,,,0 g,,0 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,2.19,AH Magere franse kwark,"1 kgPrijs per KG € 2,19",Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi231878/ah-magere-franse-kwark,Inhoud en gewicht1 KilogramPortiegrootte: 150 gramAantal porties: 6.5,,129 mg,8.9 g,219 kJ (52 kcal),,,,4 g,,,,,,0 g,,,,,,,,,,,,0 g,,,0 g,,0 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,1.59,AH Biologisch Halfvolle yoghurt,"1 lPrijs per LT € 1,59",Nutri-Score B,False,True,https://www.ah.nl/producten/product/wi429772/ah-biologisch-halfvolle-yoghurt,Inhoud en gewicht1 LiterPortiegrootte: 150 milliliterAantal porties: 6.5,,163 mg,4.5 g,224 kJ (53 kcal),,,,5.2 g,,,,,,1.6 g,,,,0.26 mg,,,,,,,,0 g,,,0.5 g,,1.1 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,1.25,AH Magere yoghurt,"1 lPrijs per LT € 1,25",Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi96643/ah-magere-yoghurt,Inhoud en gewicht1 LiterPortiegrootte: 150 milliliterAantal porties: 6.5,,123 mg,4.5 g,160 kJ (38 kcal),,,,4.7 g,,,,,,0.1 g,,,,,,,,,,,,0 g,,,0.01 g,,0.1 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,1.89,Arla Biologisch halfvolle melk,"1 lPrijs per LT € 1,89",,False,False,https://www.ah.nl/producten/product/wi168925/arla-biologisch-halfvolle-melk,Inhoud en gewicht1 Liter,,124 mg,3.4 g,195 kJ (46 kcal),,,,4.7 g,,,,,,1.5 g,,,,0.18 mg,,,,,,,,,,,,,1.1 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,1.25,AH Halfvolle yoghurt,"1 lPrijs per LT € 1,25",Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi121656/ah-halfvolle-yoghurt,Inhoud en gewicht1 LiterPortiegrootte: 150 milliliterAantal porties: 6.5,,138.9 mg,4.5 g,188 kJ (45 kcal),,,,3.3 g,,,,,,1.5 g,,,,,,,,,,,,0 g,,,0.5 g,,1 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,1.69,De Zaanse Hoeve Magere kwark,"1 kgPrijs per KG € 1,69",Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi458995/de-zaanse-hoeve-magere-kwark,Inhoud en gewicht1 KilogramPortiegrootte: 150 gramAantal porties: 6.5,,120 mg,8.5 g,213 kJ (50 kcal),,,,4 g,,,,,,0 g,,,,,,,,,,,,0 g,,,0 g,,0 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,1.39,AH Biologisch Magere yoghurt,"1 lPrijs per LT € 1,39",Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi61010/ah-biologisch-magere-yoghurt,Inhoud en gewicht1 LiterPortiegrootte: 150 milliliterAantal porties: 6.5,,152 mg,4.2 g,168 kJ (40 kcal),,,,4.8 g,,,,,,0.4 g,,,,0.23 mg,,,,,,,,0 g,,,0.1 g,,0.3 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,2.25,Campina Halfvolle melk,"1,5 lPrijs per LT € 1,50",,False,False,https://www.ah.nl/producten/product/wi441199/campina-halfvolle-melk,Inhoud en gewicht1.5 LiterPortiegrootte: Per portie 200ml,,120 mg,3.6 g,202 kJ (48 kcal),,,,4.8 g,,,,,150 mg,1.5 g,,,,0.18 mg,,,,,,,,,,,,,1.1 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,1.99,Optimel Drinkyoghurt mango passievrucht,"1 lPrijs per LT € 1,99",,False,False,https://www.ah.nl/producten/product/wi129244/optimel-drinkyoghurt-mango-passievrucht,Inhoud en gewicht1000 MilliliterPortiegrootte: Per portie 200 mlAantal porties: 5,,105 mg,3.2 g,135 kJ (32 kcal),,,,3.8 g,,,,,,,,,,0.15 mg,,,,,,,,,,,,,,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,2.35,Blue Band Halvarine,"500 gNormale prijs per KG € 4,70",,False,False,https://www.ah.nl/producten/product/wi3826/blue-band-halvarine,Inhoud en gewicht500 GramAantal porties: 50,,,< 0.5 g,1470 kJ (351 kcal),,,,1.1 g,,,,,,39 g,800 µg,1.1 mg,200 µg,1.4 mg,,,1.4 mg,,9.8 mg,,,,13 g,14 g,,,12 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,3.79,AH Verse scharreleieren M,10 stuks,Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi33658/ah-verse-scharreleieren-m,"Inhoud en gewicht530 GramM (53-63 g), L (63-73 g)Aantal porties: 10",,,12 g,544 kJ (131 kcal),,,,0.2 g,,,,,,9.1 g,,,,,,,,,,,,0 g,,,4.3 g,,3 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,1.19,AH Goed begin 100% plantaardig,"500 gPrijs per KG € 2,38",Nutri-Score C,True,True,https://www.ah.nl/producten/product/wi138500/ah-goed-begin-100-plantaardig,Inhoud en gewicht500 GramPortiegrootte: 5 gramAantal porties: 100,,600 mg,0 g,1462 kJ (355 kcal),200 µg,,,1.1 g,,,,,,39 g,800 µg,1.1 mg,,1.4 mg,,,1.4 mg,,20 mg,,,0 g,,,26 g,,13 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,0.95,AH Halfvolle melk,"0,5 lPrijs per LT € 1,90",Nutri-Score B,False,True,https://www.ah.nl/producten/product/wi33691/ah-halfvolle-melk,Inhoud en gewicht500 MilliliterPortiegrootte: 200 milliliterAantal porties: 2.5,,126 mg,3.6 g,200 kJ (48 kcal),,,,4.7 g,,,,,,1.6 g,,,,0.18 mg,,,,,,,,0 g,,,0.5 g,,1.1 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,1.09,AH Drinkyoghurt framboos,"1 lPrijs per LT € 1,09",Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi141708/ah-drinkyoghurt-framboos,Inhoud en gewicht1 LiterPortiegrootte: 200 milliliterAantal porties: 5,,104.4 mg,3.1 g,116 kJ (27 kcal),,,,3.5 g,,,,,,0.1 g,,,,0.35 mg,,,0.23 mg,,,,,0.02 g,,,0 g,,0.1 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,1.99,AH Biologisch Witte eieren S M L,6 stuks,Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi439656/ah-biologisch-witte-eieren-s-m-l,"Inhoud en gewicht270 GramS (<53 g), M (53–63 g), L (63-73 g)Aantal porties: 6",,,12 g,560 kJ (135 kcal),,,,0.2 g,,,,,,9.5 g,,,,,,,,,,,,0 g,,,5 g,,3 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,3.29,AH Biologisch Roomboter ongezouten,"250 gPrijs per KG € 13,16",Nutri-Score E,False,True,https://www.ah.nl/producten/product/wi58082/ah-biologisch-roomboter-ongezouten,Inhoud en gewicht250 GramPortiegrootte: 5 gramAantal porties: 50,,,0.7 g,3060 kJ (745 kcal),,,,0.8 g,,,,,,82 g,800 µg,,,,,,,,1.9 mg,,,0 g,,,26 g,,55 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,0.99,AH Kokosmelk,"200 mlPrijs per LT € 4,95",Nutri-Score C,True,True,https://www.ah.nl/producten/product/wi161932/ah-kokosmelk,Inhoud en gewicht200 MilliliterPortiegrootte: 50 milliliterAantal porties: 4,,,1.5 g,705 kJ (171 kcal),,,,2 g,,,,,,17 g,,,,,,,,,,,,2 g,,,1.1 g,,16 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,1.75,Campina Milde halfvolle yoghurt,"1 lPrijs per LT € 1,75",,False,False,https://www.ah.nl/producten/product/wi48785/campina-milde-halfvolle-yoghurt,Inhoud en gewicht1 LiterPortiegrootte: per portie 150mlAantal porties: 6,,120 mg,4.1 g,199 kJ (47 kcal),,,,3.5 g,,,,,,1.6 g,,,,,,,,,,,,,,,,,1.1 g,,
zuivel-plantaardig-en-eieren?minPrice=0&maxPrice=3.99,1.09,AH Magere melk,"1 lPrijs per LT € 1,09",Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi450536/ah-magere-melk,Inhoud en gewicht1 LiterPortiegrootte: 200 milliliterAantal porties: 5,,120 mg,3.6 g,159 kJ (38 kcal),,,,5.1 g,,,,,,0.3 g,,,,,,,,,,,,0 g,,,0.1 g,,0.2 g,,
