Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Url,Content,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt
zuivel-plantaardig-en-eieren?minPrice=4&maxPrice=99,4.49,Hertog Ijssalon drie chocolades,"900 mlPrijs per LT € 4,99",,False,False,https://www.ah.nl/producten/product/wi221373/hertog-ijssalon-drie-chocolades,Inhoud en gewicht900 Milliliter. 522 GramAantal porties: 9,,,3.6 g,216 kcal (905 kJ),,,,29 g,,,,,,8.9 g,,,,,,,,,,,,,,,,,7.4 g,,
zuivel-plantaardig-en-eieren?minPrice=4&maxPrice=99,7.56,Zuivelhoeve Boern Muesli variatie pakket,per stuk,,False,False,https://www.ah.nl/producten/product/wi538387/zuivelhoeve-boern-muesli-variatie-pakket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zuivel-plantaardig-en-eieren?minPrice=4&maxPrice=99,6.99,Ben & Jerry's Chocolate fudge brownie classic,"465 mlPrijs per LT € 15,03",,False,False,https://www.ah.nl/producten/product/wi173086/ben-en-jerry-s-chocolate-fudge-brownie-classic,Inhoud en gewicht465 MilliliterAantal porties: 4,,,3.7 g,217 kcal (911 kJ),,,,25 g,,,,,,11 g,,,,,,,,,,,,,,,,,6.8 g,,
zuivel-plantaardig-en-eieren?minPrice=4&maxPrice=99,5.19,Magnum Mini white chocolate & cookies,"330 mlPrijs per LT € 15,73",,False,False,https://www.ah.nl/producten/product/wi451165/magnum-mini-white-chocolate-en-cookies,Inhoud en gewicht6 Stuks. 330 MilliliterAantal porties: 6,,,4.6 g,329 kcal (1379 kJ),,,,33 g,,,,,,20 g,,,,,,,,,,,,,,,,,13 g,,
zuivel-plantaardig-en-eieren?minPrice=4&maxPrice=99,4.36,AH Magere melk 4-pack,per pakket,,False,False,https://www.ah.nl/producten/product/wi520476/ah-magere-melk-4-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zuivel-plantaardig-en-eieren?minPrice=4&maxPrice=99,7.19,Ben & Jerry's Caramel chew chew,"465 mlPrijs per LT € 15,46",,False,False,https://www.ah.nl/producten/product/wi98975/ben-en-jerry-s-caramel-chew-chew,Inhoud en gewicht465 MilliliterAantal porties: 4,,,3.2 g,242 kcal (1016 kJ),,,,26 g,,,,,,14 g,,,,,,,,,,,,,,,,,9.5 g,,
zuivel-plantaardig-en-eieren?minPrice=4&maxPrice=99,6.99,Ben & Jerry's Strawberry cheesecake,"465 mlPrijs per LT € 15,03",,False,False,https://www.ah.nl/producten/product/wi120016/ben-en-jerry-s-strawberry-cheesecake,Inhoud en gewicht465 MilliliterAantal porties: 4,,,2.9 g,216 kcal (909 kJ),,,,24 g,,,,,,12 g,,,,,,,,,,,,,,,,,6.6 g,,
zuivel-plantaardig-en-eieren?minPrice=4&maxPrice=99,5.69,Magnum Classic,"6 stuksPrijs per LT € 8,62",,False,False,https://www.ah.nl/producten/product/wi429644/magnum-classic,Inhoud en gewicht660 MilliliterAantal porties: 6,,,3.3 g,302 kcal (1266 kJ),,,,30 g,,,,,,18 g,,,,,,,,,,,,,,,,,13 g,,
zuivel-plantaardig-en-eieren?minPrice=4&maxPrice=99,4.85,Becel Zonder palmolie,"450 gPrijs per KG € 10,78",,False,False,https://www.ah.nl/producten/product/wi514803/becel-zonder-palmolie,Inhoud en gewicht450 Gram,,,< 0.5 g,2591 kJ (630 kcal),,,,< 0.5 g,,,,,,70 g,,0.86 mg,,,,,,,,,,,18 g,36 g,,,15 g,,
zuivel-plantaardig-en-eieren?minPrice=4&maxPrice=99,5.89,Becel Proactiv yoghurtdrink aardbei,"0,6 lPrijs per LT € 9,82",,False,False,https://www.ah.nl/producten/product/wi217169/becel-proactiv-yoghurtdrink-aardbei,Inhoud en gewicht8 Stuks. 600 Gram8 x 75 gPortiegrootte: Per portie van 75g,,,2.6 g,298 kJ (71 kcal),,,,11 g,,,,,,1.8 g,,0.22 mg,,,,,0.28 mg,,,,,,,,,,0.2 g,,
zuivel-plantaardig-en-eieren?minPrice=4&maxPrice=99,6.75,Campina halfvolle melk voordeelpakket,per stuk,,False,False,https://www.ah.nl/producten/product/wi526247/campina-halfvolle-melk-voordeelpakket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zuivel-plantaardig-en-eieren?minPrice=4&maxPrice=99,4.45,Becel Omega3+,"500 gPrijs per KG € 8,90",,False,False,https://www.ah.nl/producten/product/wi532243/becel-omega3,Inhoud en gewicht500 Gram,,,< 0.5 g,1431 kJ (342 kcal),,,,1.3 g,,,,,,38 g,800 µg,,,,,,,,8.8 mg,,,,17 g,13 g,,,8 g,,
zuivel-plantaardig-en-eieren?minPrice=4&maxPrice=99,5.49,Magnum Double salted caramel pint,"440 mlPrijs per LT € 12,48",,False,False,https://www.ah.nl/producten/product/wi451441/magnum-double-salted-caramel-pint,Inhoud en gewicht440 MilliliterAantal porties: 5,,,3.8 g,1348 kJ (322 kcal),,,,34 g,,,,,,19 g,,,,,,,,,,,,,,,,,12 g,,
zuivel-plantaardig-en-eieren?minPrice=4&maxPrice=99,4.25,Danoontje yoghurt tussendoortje aardbei 5-pakket,per stuk,,False,False,https://www.ah.nl/producten/product/wi523330/danoontje-yoghurt-tussendoortje-aardbei-5-pakket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zuivel-plantaardig-en-eieren?minPrice=4&maxPrice=99,6.89,Ben & Jerry's Chunky monkey,"465 mlPrijs per LT € 14,82",,False,False,https://www.ah.nl/producten/product/wi62150/ben-en-jerry-s-chunky-monkey,Inhoud en gewicht465 MilliliterAantal porties: 4,,,3.7 g,250 kcal (1051 kJ),,,,25 g,,,,,,15 g,,,,,,,,,,,,,,,,,8.7 g,,
zuivel-plantaardig-en-eieren?minPrice=4&maxPrice=99,8.29,Ben & Jerry's Caramel brownie movie night,"465 mlPrijs per LT € 17,83",,False,False,https://www.ah.nl/producten/product/wi500596/ben-en-jerry-s-caramel-brownie-movie-night,Inhoud en gewicht465 Milliliter. 405 GramAantal porties: 5,,,4.1 g,1098 kJ (262 kcal),,,,31 g,,,,,,14 g,,,,,,,,,,,,,,,,,8.5 g,,
zuivel-plantaardig-en-eieren?minPrice=4&maxPrice=99,5.49,Magnum Vegan mini classic & almond,6 stuks,,False,False,https://www.ah.nl/producten/product/wi515783/magnum-vegan-mini-classic-en-almond,Inhoud en gewicht330 Milliliter. 264 GramAantal porties: 6,,,2.6 g,331 kcal (1382 kJ),,,,33 g,,,,,,21 g,,,,,,,,,,,,,,,,,13 g,,
