Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Url,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt
diepvries,4.25,Mora Oven loempia ham / kip BW,"300 gPrijs per KG € 14,17",,False,False,https://www.ah.nl/producten/product/wi468142/mora-oven-loempia-ham-kip-bw,,,7.7 g,700 kJ (166 kcal),,,,23 g,,,,,,4.9 g,,,,,,,,,,,,,,,,,1.6 g,,
diepvries,2.39,AH Mini pizza salami,12 stuks,Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi496214/ah-mini-pizza-salami,,,9.7 g,1014 kJ (241 kcal),,,,33 g,,,,,,7.4 g,,,,,,,,,,,,1.8 g,,,4.3 g,,3.1 g,,
diepvries,1.99,Mora Loempia met groenten,"175 gPrijs per KG € 11,37",,False,False,https://www.ah.nl/producten/product/wi191459/mora-loempia-met-groenten,,,3.3 g,517 kJ (123 kcal),,,,18 g,,,,,,3.4 g,,,,,,,,,,,,,,,,,1.1 g,,
diepvries,4.99,Hertog Ijssalon vanille karamel pecan,"900 mlPrijs per LT € 5,54",,False,False,https://www.ah.nl/producten/product/wi408139/hertog-ijssalon-vanille-karamel-pecan,,,2.5 g,213 kcal (889 kJ),,,,33 g,,,,,,7.5 g,,,,,,,,,,,,,,,,,4.2 g,,
diepvries,2.89,Ola Twister peek a blue,5 stuks,,False,False,https://www.ah.nl/producten/product/wi515472/ola-twister-peek-a-blue,,,< 0.5 g,92 kcal (386 kJ),,,,22 g,,,,,,< 0.5 g,,,,,,,,,,,,,,,,,< 0.1 g,,
diepvries,3.99,Dr. Oetker Tradizionale pizza mozzarella e pesto,"385 gPrijs per KG € 10,36",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi171355/dr-oetker-tradizionale-pizza-mozzarella-e-pesto,,,8.7 g,1004 kJ (239 kcal),,,,30 g,,,,,,9 g,,,,,,,,,,,,2 g,,,,,3.1 g,,
diepvries,9.19,AH Gepelde roze garnalen rauw,"450 gPrijs per KG € 20,42",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi217010/ah-gepelde-roze-garnalen-rauw,,,14 g,260 kJ (61 kcal),,,,0 g,,,,,,0.6 g,,,,,,,,,,,,0 g,,,0 g,,0.2 g,,
diepvries,1.99,Hebro Saté ajam ketjap,"172 gPrijs per KG € 11,57",,False,False,https://www.ah.nl/producten/product/wi232382/hebro-sate-ajam-ketjap,,,8.5 g,808 kJ (193 kcal),,,,23 g,,,,,,7 g,,,,,,,,,,,,1.2 g,,,,,2.5 g,,
diepvries,5.79,Magnum White chocolate,"6 stuksNormale prijs per LT € 8,77",,False,False,https://www.ah.nl/producten/product/wi429645/magnum-white-chocolate,,,3.5 g,300 kcal (1258 kJ),,,,32 g,,,,,,17 g,,,,,,,,,,,,,,,,,12 g,,
diepvries,8.59,AH Wokgarnalen met knoflook en peterselie,"400 gPrijs per KG € 21,48",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi136373/ah-wokgarnalen-met-knoflook-en-peterselie,,,13 g,289 kJ (68 kcal),,,,2.4 g,,,,,,0.7 g,,,,,,,,,,,,0.1 g,,,0.5 g,,0.2 g,,
diepvries,2.19,AH Apfelstrudel,2 stuks,Nutri-Score C,False,True,https://www.ah.nl/producten/product/wi188590/ah-apfelstrudel,0 g,,2.6 g,1093 kJ (261 kcal),,,,32 g,,,,,,13 g,,,,,,,,,,,,3 g,5.4 g,1 g,6.4 g,,7 g,,
diepvries,2.89,Claudi & Fin Yoghurt ijsjes,9 stuks,,False,False,https://www.ah.nl/producten/product/wi474581/claudi-en-fin-yoghurt-ijsjes,,,2.7 g,487 kJ (116 kcal),,,,13.9 g,,,,,,5.2 g,,,,,,,,,,,,0.4 g,,,,,3.5 g,,
diepvries,4.19,Kwekkeboom Oven kaashapjes,12 stuks,,False,False,https://www.ah.nl/producten/product/wi232376/kwekkeboom-oven-kaashapjes,,,13 g,1474 kJ (354 kcal),,,,20 g,,,,,,24.1 g,,,,,,,,,,,,,,,,,8.5 g,,
diepvries,1.89,Ben & Jerry's Strawberry cheesecake,"100 mlPrijs per LT € 18,90",,False,False,https://www.ah.nl/producten/product/wi515701/ben-en-jerry-s-strawberry-cheesecake,,,3.2 g,247 kcal (1037 kJ),,,,27 g,,,,,,14 g,,,,,,,,,,,,,,,,,7.3 g,,
diepvries,2.59,AH Biologisch Waterijs bosfruit,6 stuks,Nutri-Score C,True,True,https://www.ah.nl/producten/product/wi238087/ah-biologisch-waterijs-bosfruit,,,0.3 g,300 kJ (71 kcal),,,,17 g,,,,,,0.2 g,,,,,,,,,,,,0.1 g,,,0 g,,0 g,,
diepvries,1.99,AH Doosje met tropisch fruit,"250 gPrijs per KG € 7,96",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi409529/ah-doosje-met-tropisch-fruit,,,0.6 g,216 kJ (51 kcal),,,,11 g,,,,,,0.2 g,,,,,,,,,,,,1.4 g,,,0.2 g,,0 g,,
diepvries,3.49,Lekker & Anders Turkse pizza vega,"350 gPrijs per KG € 9,97",,False,True,https://www.ah.nl/producten/product/wi410399/lekker-en-anders-turkse-pizza-vega,,,7.7 g,874 kJ (207 kcal),,,,38 g,,,,,,2.2 g,,,,,,,,,,,,,,,,,0.3 g,,
diepvries,3.79,AH Steenoven pizza margherita,"420 gPrijs per KG € 9,02",Nutri-Score B,False,True,https://www.ah.nl/producten/product/wi445254/ah-steenoven-pizza-margherita,,,8.7 g,905 kJ (215 kcal),,,,29 g,,,,,,6.6 g,,,,,,,,,,,,2.5 g,,,3.8 g,,2.4 g,,
diepvries,5.99,Häagen-Dazs Macadamia nut brittle ijs,"460 mlPrijs per LT € 13,02",,False,False,https://www.ah.nl/producten/product/wi451296/haagen-dazs-macadamia-nut-brittle-ijs,,,3.9 g,1100 kJ (264 kcal),,,,25.1 g,,,,,,16.4 g,,,,,,,,,,,,0.1 g,,,,,10.7 g,,
diepvries,3.89,Smuldier Kip compleet multipack,"1,2 kgPrijs per KG € 3,24",,False,False,https://www.ah.nl/producten/product/wi508054/smuldier-kip-compleet-multipack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diepvries,2.29,Beldessert Moelleux van chocolade (lava cake),2 stuks,,False,False,https://www.ah.nl/producten/product/wi237636/beldessert-moelleux-van-chocolade-lava-cake,,,6.5 g,1603 kJ (384 kcal),,,,40 g,,,,0.05 g,,21 g,,,,,,,,,,,,3.4 g,,,,,9.4 g,,
diepvries,1.99,Bonduelle Courgette rijst,"400 gNormale prijs per KG € 4,98",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi474809/bonduelle-courgette-rijst,,,1.3 g,87 kJ (21 kcal),,,,2 g,,,,,,0.5 g,,,,,,,,,,,,1.6 g,,,,,0.1 g,,
diepvries,5.49,Oppo Brothers Double Chocolate Brownie,"475 mlPrijs per LT € 11,56",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi494235/oppo-brothers-double-chocolate-brownie,,,5.6 g,642 kJ (153 kcal),,,,20 g,,,,,,6.7 g,,,,,,,,,,,,4.9 g,,,,,4.7 g,,
diepvries,4.99,Iglo Ping & klaar bami,"400 gPrijs per KG € 12,48",,False,False,https://www.ah.nl/producten/product/wi506628/iglo-ping-en-klaar-bami,,,9 g,607 kJ (145 kcal),,,,14 g,,,,,,5.6 g,,,,,,,,,,,,1.1 g,,,,,0.9 g,,
diepvries,2.79,AH Bladerdeeg hapjes,"16 stuksPrijs per KG € 8,72",Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi170612/ah-bladerdeeg-hapjes,,,5.6 g,1270 kJ (305 kcal),,,,25 g,,,,,,20 g,,,,,,,,,,,,1.2 g,,,9.8 g,,10 g,,
diepvries,5.65,Halotop Chocolate chip cookie dough,"473 mlPrijs per LT € 11,95",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi443673/halotop-chocolate-chip-cookie-dough,,,4.3 g,565 kJ (135 kcal),,,,24 g,,,,,,4.1 g,,,,,,,,,,,,5.5 g,,,,,2.7 g,,
diepvries,3.59,Dr. Oetker Ristorante piccolissima prosciutto,"216 gPrijs per KG € 16,62",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi496967/dr-oetker-ristorante-piccolissima-prosciutto,,,12 g,872 kJ (207 kcal),,,,26 g,,,,,,6 g,,,,,,,,,,,,2.4 g,,,,,3.2 g,,
diepvries,3.65,Schär Pizza margherita lactosevrij,"280 gPrijs per KG € 13,04",,False,False,https://www.ah.nl/producten/product/wi365667/schar-pizza-margherita-lactosevrij,,,7.5 g,964 kJ (230 kcal),,,,27 g,,,,,,9.2 g,,,,,,,,,,,,3.8 g,,,,,5 g,,
diepvries,4.99,Iglo Oven visburger licht gepaneerd,"300 gNormale prijs per KG € 16,63",,False,False,https://www.ah.nl/producten/product/wi492837/iglo-oven-visburger-licht-gepaneerd,,,14 g,689 kJ (164 kcal),,,,11 g,,,,,,7 g,,,,,,,,,,,,0.6 g,,,,,0.6 g,,
diepvries,6.19,Beckers Frikandellen,"20 stuksPrijs per KG € 4,42",,False,False,https://www.ah.nl/producten/product/wi220411/beckers-frikandellen,,,12.8 g,897 kJ (215 kcal),,,,8.5 g,,,,,,14.3 g,,,,,,,,,,,,,,,,,4.1 g,,
diepvries,4.25,Mora Oven & airfryer goulashkroketten,"4 x 80 gPrijs per KG € 13,28",,False,False,https://www.ah.nl/producten/product/wi387181/mora-oven-en-airfryer-goulashkroketten,,,6.6 g,1159 kJ (277 kcal),,,,24 g,,,,,,14 g,,,,,,,,,,,,,,,,,5 g,,
diepvries,4.79,Dr. Oetker Big americans pizza BBQ pulled pork,"420 gPrijs per KG € 11,40",,False,False,https://www.ah.nl/producten/product/wi397337/dr-oetker-big-americans-pizza-bbq-pulled-pork,,,9.5 g,938 kJ (222 kcal),,,,34 g,,,,,,4.8 g,,,,,,,,,,,,,,,,,3.1 g,,
diepvries,1.79,Sup'herb Peterselie losgevroren,"50 gPrijs per KG € 35,80",,False,False,https://www.ah.nl/producten/product/wi492660/sup-herb-peterselie-losgevroren,,,4.1 g,171 kJ (41 kcal),,,,3.3 g,,,,,,0.4 g,,,,,,,,,,,,4.1 g,,,,,0.1 g,,
diepvries,4.65,Iglo Roerbaksensatie chili con carne,"450 gPrijs per KG € 10,33",,False,False,https://www.ah.nl/producten/product/wi506626/iglo-roerbaksensatie-chili-con-carne,,,4.4 g,394 kJ (94 kcal),,,,12 g,,,,,,2.7 g,,,,,,,,,,,,1.9 g,,,,,0.7 g,,
diepvries,1.45,AH IJsstam vanille choco,"650 mlPrijs per LT € 2,23",Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi141226/ah-ijsstam-vanille-choco,,,3 g,1108 kJ (265 kcal),,,,27 g,,,,,,16 g,,,,,,,,,,,,0.7 g,,,3.9 g,,12 g,,
diepvries,1.79,AH Kauwgombal ijsjes,6 stuks,Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi152878/ah-kauwgombal-ijsjes,,,2.3 g,744 kJ (177 kcal),,,,27 g,,,,,,6.6 g,,,,,,,,,,,,0.2 g,1.8 g,0.2 g,,,4.6 g,,
diepvries,1.99,Dr. Oetker Bistro baguette bolognaise,"250 gPrijs per KG € 7,96",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi226358/dr-oetker-bistro-baguette-bolognaise,,,8.7 g,912 kJ (217 kcal),,,,28 g,,,,,,7.3 g,,,,,,,,,,,,2.3 g,,,,,2.1 g,,
diepvries,5.79,Mora Mega mix mini's,"52 stuksPrijs per KG € 6,02",,False,False,https://www.ah.nl/producten/product/wi401814/mora-mega-mix-mini-s,,,9 g,1007 kJ (241 kcal),,,,19 g,,,,,,14 g,,,,,,,,,,,,,,,,,4.7 g,,
diepvries,4.79,Iglo Lekkerbekjes oergranen meergranen,"250 gPrijs per KG € 19,16",,False,False,https://www.ah.nl/producten/product/wi453740/iglo-lekkerbekjes-oergranen-meergranen,,,13 g,823 kJ (196 kcal),,,,< 19 g,,,,,,7.2 g,,,,,,,,,,,,1.6 g,,,,,0.4 g,,
diepvries,2.15,Iglo Spinazie met alpro,"450 gPrijs per KG € 4,78",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi500444/iglo-spinazie-met-alpro,,,3.1 g,215 kJ (52 kcal),,,,1.5 g,,,,,,3.3 g,482 µg,,41.6 µg,,,,,,1.9 mg,,,1.8 g,,,,,0.3 g,,
diepvries,3.99,Consenza Frikandellen gv,"350 gPrijs per KG € 11,40",,False,False,https://www.ah.nl/producten/product/wi231967/consenza-frikandellen-gv,,,13 g,1033 kJ (246 kcal),,,,5 g,,,,,,20 g,,,,,,,,,,,,0 g,,,,,8 g,,
diepvries,5.29,Magnum Almond,"440 mlPrijs per LT € 12,02",,False,False,https://www.ah.nl/producten/product/wi408121/magnum-almond,,,5 g,349 kcal (1461 kJ),,,,33 g,,,,,,22 g,,,,,,,,,,,,,,,,,12 g,,
diepvries,3.99,Viennetta Biscuit caramel,"750 mlPrijs per LT € 5,32",,False,False,https://www.ah.nl/producten/product/wi408126/viennetta-biscuit-caramel,,,2.5 g,292 kcal (1226 kJ),,,,31 g,,,,,,18 g,,,,,,,,,,,,,,,,,12 g,,
diepvries,4.69,Iglo Chunky vissticks,"300 gNormale prijs per KG € 15,63",,False,False,https://www.ah.nl/producten/product/wi474814/iglo-chunky-vissticks,,,12 g,832 kJ (198 kcal),,,,20 g,,,,,,7.6 g,,,,,,,,,,,,0.9 g,,,,,0.6 g,,
diepvries,2.99,Aviko Aardappelpuree fijne kruiden,"750 gPrijs per KG € 3,99",,False,False,https://www.ah.nl/producten/product/wi508114/aviko-aardappelpuree-fijne-kruiden,,,1.9 g,400 kJ (95 kcal),,,,14 g,,,,,,3.2 g,,,,,,,,,,,,1.6 g,,,,,2.4 g,,
diepvries,3.99,Dr. Oetker Tradizionale pizza salame romano,"385 gPrijs per KG € 10,36",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi171354/dr-oetker-tradizionale-pizza-salame-romano,,,9.7 g,1025 kJ (244 kcal),,,,29 g,,,,,,9.2 g,,,,,,,,,,,,2 g,,,,,3.6 g,,
diepvries,5.39,Magnum Pint white chocolate,"440 mlPrijs per LT € 12,25",,False,False,https://www.ah.nl/producten/product/wi408096/magnum-pint-white-chocolate,,,4.5 g,332 kcal (1388 kJ),,,,32 g,,,,,,21 g,,,,,,,,,,,,,,,,,13 g,,
diepvries,1.39,AH Pizzabroodjes salami,"2 x 125 gPrijs per KG € 5,56",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi732/ah-pizzabroodjes-salami,,,9.4 g,984 kJ (234 kcal),,,,31 g,,,,,,7.5 g,,,,,,,,,,,,2.4 g,,,4.3 g,,3.2 g,,
diepvries,5.99,AH Gemengde zeevruchten,"450 gPrijs per KG € 13,31",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi97363/ah-gemengde-zeevruchten,,,11 g,311 kJ (74 kcal),,,,4.5 g,,,,,,1.2 g,,,,,,,,,,,,0.4 g,,,0.9 g,,0.3 g,,
diepvries,2.75,Mora Rundvleeskroketten rijkgevuld,"300 gPrijs per KG € 9,17",,False,False,https://www.ah.nl/producten/product/wi226574/mora-rundvleeskroketten-rijkgevuld,,,8.1 g,829 kJ (198 kcal),,,,19 g,,,,,,9.7 g,,,,,,,,,,,,,,,,,4.1 g,,
diepvries,4.25,Mora Oven kipnuggets,"280 gPrijs per KG € 15,18",,False,False,https://www.ah.nl/producten/product/wi412982/mora-oven-kipnuggets,,,15 g,823 kJ (196 kcal),,,,17 g,,,,,,7.4 g,,,,,,,,,,,,,,,,,2.8 g,,
diepvries,3.49,Picard Mini croissants,"10 stPrijs per KG € 13,96",,False,False,https://www.ah.nl/producten/product/wi429281/picard-mini-croissants,,,8.2 g,1489 kJ (357 kcal),,,,35 g,,,,,,20 g,,,,,,,,,,,,1.6 g,,,,,12 g,,
diepvries,2.29,AH Krokante pizza tex mex,"335 gNormale prijs per KG € 6,84",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi506636/ah-krokante-pizza-tex-mex,,,9.6 g,938 kJ (224 kcal),,,,24 g,,,,,,9.4 g,,,,,,,,,,,,2.4 g,,,6.9 g,,2.5 g,,
diepvries,7.49,AH Cocktailgarnalen,"450 gPrijs per KG € 16,64",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi97360/ah-cocktailgarnalen,,,15 g,288 kJ (68 kcal),,,,0 g,,,,,,0.9 g,,,,,,,,,,,,0 g,,,0.5 g,,0.4 g,,
diepvries,2.75,Aviko Ras original,"600 gPrijs per KG € 4,58",,False,False,https://www.ah.nl/producten/product/wi208282/aviko-ras-original,,,3.2 g,960 kJ (230 kcal),,,,28.9 g,,,,,,10.7 g,,,,,,,,,,,,2.6 g,,,,,1.3 g,,
diepvries,6.99,Ben & Jerry's Vanilla pecan blondie,"465 mlPrijs per LT € 15,03",,False,False,https://www.ah.nl/producten/product/wi383241/ben-en-jerry-s-vanilla-pecan-blondie,,,4.1 g,1115 kJ (266 kcal),,,,27 g,,,,,,16 g,,,,,,,,,,,,,,,,,8.9 g,,
diepvries,5.99,Mora Funmix favorites mini's,"36 stuksPrijs per KG € 8,12",,False,False,https://www.ah.nl/producten/product/wi401815/mora-funmix-favorites-mini-s,,,9.1 g,1001 kJ (240 kcal),,,,16 g,,,,,,15 g,,,,,,,,,,,,,,,,,5.4 g,,
diepvries,2.85,Aviko Skinny fries,"600 gPrijs per KG € 4,75",,False,False,https://www.ah.nl/producten/product/wi413161/aviko-skinny-fries,,,2 g,803 kJ (192 kcal),,,,27 g,,,,,,8 g,,,,,,,,,,,,1.8 g,,,,,1 g,,
diepvries,2.39,AH Sappiez,6 stuks,Nutri-Score C,True,True,https://www.ah.nl/producten/product/wi192604/ah-sappiez,,,0.07 g,376 kJ (89 kcal),,,,22 g,,,,,,0.02 g,,,,,,,,,,,,0.04 g,,,0.03 g,,0 g,,
diepvries,2.75,Mora Originals bamischijf,"400 gPrijs per KG € 6,88",,False,False,https://www.ah.nl/producten/product/wi383540/mora-originals-bamischijf,,,5.1 g,696 kJ (165 kcal),,,,27 g,,,,,,3.4 g,,,,,,,,,,,,,,,,,1.5 g,,
diepvries,5.49,Magnum Pint classic,"440 mlPrijs per LT € 12,48",,False,False,https://www.ah.nl/producten/product/wi408093/magnum-pint-classic,,,3.5 g,1388 kJ (331 kcal),,,,32 g,,,,,,21 g,,,,,,,,,,,,,,,,,13 g,,
diepvries,7.19,Ben & Jerry's Topped salted caramel brownie,"438 mlPrijs per LT € 16,42",,False,False,https://www.ah.nl/producten/product/wi408103/ben-en-jerry-s-topped-salted-caramel-brownie,,,3.8 g,280 kcal (1171 kJ),,,,28 g,,,,,,17 g,,,,,,,,,,,,,,,,,10 g,,
diepvries,3.99,Dr. Oetker Casa di mama pizza hawaii,"415 gPrijs per KG € 9,61",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi514068/dr-oetker-casa-di-mama-pizza-hawaii,,,7.9 g,789 kJ (187 kcal),,,,28 g,,,,,,4.1 g,,,,,,,,,,,,2 g,,,,,2.5 g,,
diepvries,3.29,Mora Kroketburger,4 stuks,,False,False,https://www.ah.nl/producten/product/wi217597/mora-kroketburger,,,7.2 g,1063 kJ (255 kcal),,,,20 g,,,,,,16 g,,,,,,,,,,,,,,,,,6 g,,
diepvries,3.49,AH Chickenwings pikant,"750 gPrijs per KG € 4,65",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi445863/ah-chickenwings-pikant,,,17 g,553 kJ (132 kcal),,,,3.6 g,,,,,,5.4 g,,,,,,,,,,,,0.4 g,,,2.9 g,,1.5 g,,
diepvries,3.35,Aviko Airfryer aardappelkrokantjes,"600 gPrijs per KG € 5,58",,False,False,https://www.ah.nl/producten/product/wi458273/aviko-airfryer-aardappelkrokantjes,,,2.3 g,677 kJ (161 kcal),,,,27 g,,,,,,4.4 g,,,,,,,,,,,,2.6 g,,,,,0.5 g,,
diepvries,2.99,AH Oven vegan bitterbal,12 stuks,Nutri-Score C,True,True,https://www.ah.nl/producten/product/wi474128/ah-oven-vegan-bitterbal,,,4.3 g,869 kJ (208 kcal),,,,20 g,,,,,,12 g,,,,,,,,,,,,1.5 g,,,7.7 g,,3.8 g,,
diepvries,2.39,AH Schepijs tricolore,"2 lPrijs per LT € 1,20",Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi484905/ah-schepijs-tricolore,,,3 g,781 kJ (186 kcal),,,,24 g,,,,,,8.6 g,,,,,,,,,,,,0.5 g,,,0.8 g,,7.7 g,,
diepvries,2.46,Ysco Vanilla icecream light met stevia,"8 x 80 mlPrijs per LT € 3,84",,False,False,https://www.ah.nl/producten/product/wi173083/ysco-vanilla-icecream-light-met-stevia,,,3.7 g,661 kJ (158 kcal),,,,20.8 g,,,,,,4.9 g,,,,,,,,,,,,7.3 g,,,,,3.2 g,,
diepvries,4.89,Mora Oven kipkorn,"5 stuksPrijs per KG € 16,30",,False,False,https://www.ah.nl/producten/product/wi420321/mora-oven-kipkorn,,,13 g,1199 kJ (288 kcal),,,,16 g,,,,,,19 g,,,,,,,,,,,,2.2 g,,,,,6.4 g,,
diepvries,5.49,Oppo Brothers Double salted caramel,"475 mlPrijs per LT € 11,56",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi467042/oppo-brothers-double-salted-caramel,,,4.3 g,579 kJ (139 kcal),,,,17 g,,,,,,5.9 g,,,,,,,,,,,,8.8 g,,,,,4.2 g,,
diepvries,1.99,Leon & Leon Friet,"500 gPrijs per KG € 3,98",,False,False,https://www.ah.nl/producten/product/wi470352/leon-en-leon-friet,,,2.5 g,756 kJ (180 kcal),,,,25 g,,,,,,7.1 g,,,,,,,,,,,,3.7 g,,,,,1 g,,
diepvries,2.99,AH Slagroomijs,"1 lPrijs per LT € 2,99",Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi67836/ah-slagroomijs,,,3.7 g,936 kJ (224 kcal),,,,23 g,,,,,,13 g,,,,,,,,,,,,0.1 g,,,4.2 g,,8.4 g,,
diepvries,1.99,Dr. Oetker Bistro baguette champignons,"250 gPrijs per KG € 7,96",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi159591/dr-oetker-bistro-baguette-champignons,,,7.4 g,933 kJ (222 kcal),,,,27 g,,,,,,9 g,,,,,,,,,,,,2.2 g,,,,,3.5 g,,
diepvries,3.59,Aviko Maaltijdpannetje roerbak runderreepjes,"450 gPrijs per KG € 7,98",,False,False,https://www.ah.nl/producten/product/wi169631/aviko-maaltijdpannetje-roerbak-runderreepjes,,,5 g,377 kJ (90 kcal),,,,10 g,,,,,,2 g,,,,,,,,,,,,2.5 g,,,,,0.4 g,,
diepvries,4.89,Iglo Ping & klaar nasi,"400 gPrijs per KG € 12,23",,False,False,https://www.ah.nl/producten/product/wi506627/iglo-ping-en-klaar-nasi,,,8.9 g,664 kJ (158 kcal),,,,17 g,,,,,,6 g,,,,,,,,,,,,0.9 g,,,,,1 g,,
diepvries,4.25,Hertog Vegan vanille,"0,9 lPrijs per LT € 4,72",,False,False,https://www.ah.nl/producten/product/wi515681/hertog-vegan-vanille,,,1 g,176 kcal (736 kJ),,,,29 g,,,,,,5.8 g,,,,,,,,,,,,,,,,,4.9 g,,
diepvries,3.99,Hertog Ijssalon aardbeien meringue,"900 mlPrijs per LT € 4,43",,False,False,https://www.ah.nl/producten/product/wi226544/hertog-ijssalon-aardbeien-meringue,,,2 g,179 kcal (750 kJ),,,,29 g,,,,,,5.8 g,,,,,,,,,,,,,,,,,5.1 g,,
diepvries,4.25,Mora Oven en airfryer carrero,"360 gPrijs per KG € 11,81",,False,False,https://www.ah.nl/producten/product/wi440445/mora-oven-en-airfryer-carrero,,,13 g,1154 kJ (278 kcal),,,,9.9 g,,,,,,20 g,,,,,,,,,,,,,,,,,6.5 g,,
diepvries,4.99,Magnum White chocolate & cookies pint,"440 mlPrijs per LT € 11,34",,False,False,https://www.ah.nl/producten/product/wi451163/magnum-white-chocolate-en-cookies-pint,,,4.8 g,343 kcal (1437 kJ),,,,32 g,,,,,,21 g,,,,,,,,,,,,,,,,,12 g,,
diepvries,3.09,AH Diepvries kaasbroodjes,4 stuks,Nutri-Score E,False,True,https://www.ah.nl/producten/product/wi471551/ah-diepvries-kaasbroodjes,,,7.3 g,1389 kJ (334 kcal),,,,24 g,,,,,,23 g,,,,,,,,,,,,0.7 g,,,9.7 g,,14 g,,
diepvries,2.59,LambWeston Homestyle rustic fries,"750 gPrijs per KG € 3,45",,False,False,https://www.ah.nl/producten/product/wi474126/lambweston-homestyle-rustic-fries,,,2.6 g,579 kJ (138 kcal),,,,20 g,,,,,,4.7 g,,,,,,,,,,,,2.8 g,,,,,0.57 g,,
diepvries,2.49,AH Roomijs kaneel,"1 lPrijs per LT € 2,49",Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi53218/ah-roomijs-kaneel,,,3.2 g,957 kJ (228 kcal),,,,29 g,,,,,,11 g,,,,,,,,,,,,0.3 g,,,3.6 g,,7.4 g,,
diepvries,3.79,AH Aziatische yakitori,"210 gPrijs per KG € 18,05",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi429036/ah-aziatische-yakitori,,,19 g,598 kJ (142 kcal),,,,11 g,,,,,,2.1 g,,,,,,,,,,,,1.3 g,0.6 g,0.9 g,1.5 g,,0.6 g,,
diepvries,3.49,Picard Chocoladebroodjes,"420 gPrijs per KG € 8,31",,False,False,https://www.ah.nl/producten/product/wi429286/picard-chocoladebroodjes,,,7.9 g,1558 kJ (373 kcal),,,,40 g,,,,,,20 g,,,,,,,,,,,,2.8 g,,,,,13 g,,
diepvries,5.99,Häagen-Dazs Belgian chocolate ijs,"460 mlPrijs per LT € 13,02",,False,False,https://www.ah.nl/producten/product/wi451291/haagen-dazs-belgian-chocolate-ijs,,,4.5 g,1275 kJ (306 kcal),,,,25.9 g,,,,,,19.9 g,,,,,,,,,,,,2.4 g,,,,,12.7 g,,
diepvries,3.55,Dr. Oetker Ristorante piccolissima tre formaggi,"216 gPrijs per KG € 16,44",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi496966/dr-oetker-ristorante-piccolissima-tre-formaggi,,,13 g,996 kJ (237 kcal),,,,24 g,,,,,,9.6 g,,,,,,,,,,,,2.5 g,,,,,6 g,,
diepvries,4.99,Iglo Oven visrosti's,"250 gNormale prijs per KG € 19,96",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi514768/iglo-oven-visrosti-s,,,11 g,934 kJ (223 kcal),,,,22 g,,,,,,9.8 g,,,,,,,,,,,,1.3 g,,,,,0.7 g,,
diepvries,4.55,Kwekkeboom Oven gegrilde kip bitterballen,"250 gPrijs per KG € 18,20",,False,False,https://www.ah.nl/producten/product/wi516207/kwekkeboom-oven-gegrilde-kip-bitterballen,,,7.9 g,1010 kJ (242 kcal),,,,20.8 g,,,,,,13.7 g,,,,,,,,,,,,,,,,,3.3 g,,
diepvries,4.19,AH Cocktail garnalen,"225 gPrijs per KG € 18,62",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi371594/ah-cocktail-garnalen,,,15 g,288 kJ (68 kcal),,,,0 g,,,,,,0.9 g,,,,,,,,,,,,0 g,,,0.5 g,,0.4 g,,
